observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,9333,VSM.MarkReceiverPages,584960,1
0,9333,VSM.Allocate,571392,1
0,9333,VSM.ClearPhysicalPages,261632,1
0,9333,VSM.PageOccupancy,93184,1
0,9333,VSM.FinalizePages,2048,1
0,9333,VSM.DynamicRaster,81664,1
0,9333,VSM.LayoutRemap,0,1
0,9333,VSM.InvalidateStatic,0,0
0,9333,VSM.StaticCasterCull,197632,1
0,9333,VSM.DynamicCasterCull,0,1
0,9333,VSM.PageCull,178688,1
0,9333,VSM.StaticRaster,7680,1
0,9333,VSM.UnityCompatibilityRaster,0,0
0,9333,VSM.Resolve,5089024,1
0,9333,VSM.ResolveTrace,4867584,1
0,9333,VSM.FilterHorizontal,64256,1
0,9333,VSM.FilterVertical,0,0
0,9333,VSM.FilterTemporalVertical,156416,1
0,9333,VSM.ResetFeedback,0,1
1,9334,VSM.MarkReceiverPages,585472,1
1,9334,VSM.Allocate,580352,1
1,9334,VSM.ClearPhysicalPages,261888,1
1,9334,VSM.PageOccupancy,66304,1
1,9334,VSM.FinalizePages,1792,1
1,9334,VSM.DynamicRaster,93184,1
1,9334,VSM.LayoutRemap,0,1
1,9334,VSM.InvalidateStatic,0,0
1,9334,VSM.StaticCasterCull,204544,1
1,9334,VSM.DynamicCasterCull,0,1
1,9334,VSM.PageCull,185856,1
1,9334,VSM.StaticRaster,7680,1
1,9334,VSM.UnityCompatibilityRaster,0,0
1,9334,VSM.Resolve,6061312,1
1,9334,VSM.ResolveTrace,5839872,1
1,9334,VSM.FilterHorizontal,64768,1
1,9334,VSM.FilterVertical,0,0
1,9334,VSM.FilterTemporalVertical,155392,1
1,9334,VSM.ResetFeedback,0,1
2,9335,VSM.MarkReceiverPages,747264,1
2,9335,VSM.Allocate,568576,1
2,9335,VSM.ClearPhysicalPages,260864,1
2,9335,VSM.PageOccupancy,64000,1
2,9335,VSM.FinalizePages,1536,1
2,9335,VSM.DynamicRaster,81152,1
2,9335,VSM.LayoutRemap,0,1
2,9335,VSM.InvalidateStatic,0,0
2,9335,VSM.StaticCasterCull,202752,1
2,9335,VSM.DynamicCasterCull,0,1
2,9335,VSM.PageCull,184064,1
2,9335,VSM.StaticRaster,7424,1
2,9335,VSM.UnityCompatibilityRaster,0,0
2,9335,VSM.Resolve,5167616,1
2,9335,VSM.ResolveTrace,4947200,1
2,9335,VSM.FilterHorizontal,64512,1
2,9335,VSM.FilterVertical,0,0
2,9335,VSM.FilterTemporalVertical,155648,1
2,9335,VSM.ResetFeedback,0,1
3,9336,VSM.MarkReceiverPages,582400,1
3,9336,VSM.Allocate,579840,1
3,9336,VSM.ClearPhysicalPages,261888,1
3,9336,VSM.PageOccupancy,65792,1
3,9336,VSM.FinalizePages,1536,1
