observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,12392,VSM.MarkReceiverPages,649216,1
0,12392,VSM.Allocate,638464,1
0,12392,VSM.ClearPhysicalPages,261376,1
0,12392,VSM.PageOccupancy,60160,1
0,12392,VSM.FinalizePages,1792,1
0,12392,VSM.DynamicRaster,81152,1
0,12392,VSM.LayoutRemap,0,1
0,12392,VSM.InvalidateStatic,0,0
0,12392,VSM.StaticCasterCull,208640,1
0,12392,VSM.DynamicCasterCull,0,1
0,12392,VSM.PageCull,189696,1
0,12392,VSM.StaticRaster,5120,1
0,12392,VSM.UnityCompatibilityRaster,0,0
0,12392,VSM.Resolve,5980416,1
0,12392,VSM.ResolveTrace,5755648,1
0,12392,VSM.FilterHorizontal,65792,1
0,12392,VSM.FilterVertical,0,0
0,12392,VSM.FilterTemporalVertical,157952,1
0,12392,VSM.ResetFeedback,0,1
1,12393,VSM.MarkReceiverPages,647936,1
1,12393,VSM.Allocate,628736,1
1,12393,VSM.ClearPhysicalPages,261376,1
1,12393,VSM.PageOccupancy,60160,1
1,12393,VSM.FinalizePages,2304,1
1,12393,VSM.DynamicRaster,93184,1
1,12393,VSM.LayoutRemap,0,1
1,12393,VSM.InvalidateStatic,0,0
1,12393,VSM.StaticCasterCull,197632,1
1,12393,VSM.DynamicCasterCull,0,1
1,12393,VSM.PageCull,178944,1
1,12393,VSM.StaticRaster,7680,1
1,12393,VSM.UnityCompatibilityRaster,0,0
1,12393,VSM.Resolve,5913088,1
1,12393,VSM.ResolveTrace,5686528,1
1,12393,VSM.FilterHorizontal,66048,1
1,12393,VSM.FilterVertical,0,0
1,12393,VSM.FilterTemporalVertical,159488,1
1,12393,VSM.ResetFeedback,0,1
2,12394,VSM.MarkReceiverPages,651008,1
2,12394,VSM.Allocate,628736,1
2,12394,VSM.ClearPhysicalPages,263168,1
2,12394,VSM.PageOccupancy,56320,1
2,12394,VSM.FinalizePages,2304,1
2,12394,VSM.DynamicRaster,89856,1
2,12394,VSM.LayoutRemap,0,1
2,12394,VSM.InvalidateStatic,0,0
2,12394,VSM.StaticCasterCull,205056,1
2,12394,VSM.DynamicCasterCull,0,1
2,12394,VSM.PageCull,186624,1
2,12394,VSM.StaticRaster,3840,1
2,12394,VSM.UnityCompatibilityRaster,0,0
2,12394,VSM.Resolve,6073600,1
2,12394,VSM.ResolveTrace,5847552,1
2,12394,VSM.FilterHorizontal,67328,1
2,12394,VSM.FilterVertical,0,0
2,12394,VSM.FilterTemporalVertical,157696,1
2,12394,VSM.ResetFeedback,0,1
3,12395,VSM.MarkReceiverPages,648448,1
3,12395,VSM.Allocate,625920,1
3,12395,VSM.ClearPhysicalPages,262144,1
3,12395,VSM.PageOccupancy,58112,1
3,12395,VSM.FinalizePages,2048,1
3,12395,VSM.DynamicRaster,86272,1
3,12395,VSM.LayoutRemap,0,1
3,12395,VSM.InvalidateStatic,0,0
3,12395,VSM.StaticCasterCull,205312,1
3,12395,VSM.DynamicCasterCull,0,1
3,12395,VSM.PageCull,186112,1
3,12395,VSM.StaticRaster,7680,1
3,12395,VSM.UnityCompatibilityRaster,0,0
3,12395,VSM.Resolve,5855744,1
3,12395,VSM.ResolveTrace,5432576,1
3,12395,VSM.FilterHorizontal,66048,1
3,12395,VSM.FilterVertical,0,0
3,12395,VSM.FilterTemporalVertical,157952,1
3,12395,VSM.ResetFeedback,0,1
4,12396,VSM.MarkReceiverPages,647424,1
4,12396,VSM.Allocate,634368,1
4,12396,VSM.ClearPhysicalPages,261376,1
4,12396,VSM.PageOccupancy,56576,1
4,12396,VSM.FinalizePages,2048,1
4,12396,VSM.DynamicRaster,82176,1
4,12396,VSM.LayoutRemap,0,1
4,12396,VSM.InvalidateStatic,0,0
4,12396,VSM.StaticCasterCull,200192,1
4,12396,VSM.DynamicCasterCull,0,1
4,12396,VSM.PageCull,180736,1
4,12396,VSM.StaticRaster,7680,1
4,12396,VSM.UnityCompatibilityRaster,0,0
4,12396,VSM.Resolve,5915392,1
4,12396,VSM.ResolveTrace,5391616,1
4,12396,VSM.FilterHorizontal,67840,1
4,12396,VSM.FilterVertical,0,0
4,12396,VSM.FilterTemporalVertical,155648,1
