observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,12776,VSM.MarkReceiverPages,566016,1
0,12776,VSM.Allocate,294144,1
0,12776,VSM.ClearPhysicalPages,631552,1
0,12776,VSM.PageOccupancy,46336,1
0,12776,VSM.FinalizePages,2048,1
0,12776,VSM.DynamicRaster,92672,1
0,12776,VSM.LayoutRemap,0,1
0,12776,VSM.InvalidateStatic,0,0
0,12776,VSM.StaticCasterCull,150016,1
0,12776,VSM.DynamicCasterCull,0,1
0,12776,VSM.PageCull,125440,1
0,12776,VSM.StaticRaster,7680,1
0,12776,VSM.UnityCompatibilityRaster,0,0
0,12776,VSM.Resolve,4134656,1
0,12776,VSM.ResolveTrace,3916032,1
0,12776,VSM.FilterHorizontal,62976,1
0,12776,VSM.FilterVertical,0,0
0,12776,VSM.FilterTemporalVertical,155136,1
0,12776,VSM.ResetFeedback,0,1
1,12777,VSM.MarkReceiverPages,565504,1
1,12777,VSM.Allocate,293632,1
1,12777,VSM.ClearPhysicalPages,180224,1
1,12777,VSM.PageOccupancy,47872,1
1,12777,VSM.FinalizePages,2048,1
1,12777,VSM.DynamicRaster,86016,1
1,12777,VSM.LayoutRemap,0,1
1,12777,VSM.InvalidateStatic,0,0
1,12777,VSM.StaticCasterCull,456448,1
1,12777,VSM.DynamicCasterCull,0,1
1,12777,VSM.PageCull,110592,1
1,12777,VSM.StaticRaster,12288,1
1,12777,VSM.UnityCompatibilityRaster,0,0
1,12777,VSM.Resolve,4478208,1
1,12777,VSM.ResolveTrace,4255744,1
1,12777,VSM.FilterHorizontal,64512,1
1,12777,VSM.FilterVertical,0,0
1,12777,VSM.FilterTemporalVertical,157184,1
1,12777,VSM.ResetFeedback,0,1
2,12778,VSM.MarkReceiverPages,566016,1
2,12778,VSM.Allocate,294144,1
2,12778,VSM.ClearPhysicalPages,349952,1
2,12778,VSM.PageOccupancy,47616,1
2,12778,VSM.FinalizePages,1792,1
2,12778,VSM.DynamicRaster,79872,1
2,12778,VSM.LayoutRemap,0,1
2,12778,VSM.InvalidateStatic,0,0
2,12778,VSM.StaticCasterCull,134400,1
2,12778,VSM.DynamicCasterCull,0,1
2,12778,VSM.PageCull,110592,1
2,12778,VSM.StaticRaster,7680,1
2,12778,VSM.UnityCompatibilityRaster,0,0
2,12778,VSM.Resolve,4137728,1
2,12778,VSM.ResolveTrace,3919104,1
2,12778,VSM.FilterHorizontal,62976,1
2,12778,VSM.FilterVertical,0,0
2,12778,VSM.FilterTemporalVertical,155392,1
2,12778,VSM.ResetFeedback,0,1
3,12779,VSM.MarkReceiverPages,567296,1
3,12779,VSM.Allocate,294656,1
3,12779,VSM.ClearPhysicalPages,179712,1
3,12779,VSM.PageOccupancy,46080,1
3,12779,VSM.FinalizePages,2048,1
3,12779,VSM.DynamicRaster,85248,1
3,12779,VSM.LayoutRemap,0,1
3,12779,VSM.InvalidateStatic,0,0
3,12779,VSM.StaticCasterCull,138496,1
3,12779,VSM.DynamicCasterCull,0,1
3,12779,VSM.PageCull,119296,1
3,12779,VSM.StaticRaster,3584,1
3,12779,VSM.UnityCompatibilityRaster,0,0
3,12779,VSM.Resolve,4567296,1
3,12779,VSM.ResolveTrace,4340480,1
