observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,12584,VSM.MarkReceiverPages,647424,1
0,12584,VSM.Allocate,641280,1
0,12584,VSM.ClearPhysicalPages,261120,1
0,12584,VSM.PageOccupancy,57344,1
0,12584,VSM.FinalizePages,1792,1
0,12584,VSM.DynamicRaster,86784,1
0,12584,VSM.LayoutRemap,0,1
0,12584,VSM.InvalidateStatic,0,0
0,12584,VSM.StaticCasterCull,199424,1
0,12584,VSM.DynamicCasterCull,0,1
0,12584,VSM.PageCull,180480,1
0,12584,VSM.StaticRaster,5632,1
0,12584,VSM.UnityCompatibilityRaster,0,0
0,12584,VSM.Resolve,5798400,1
0,12584,VSM.ResolveTrace,5574400,1
0,12584,VSM.FilterHorizontal,65536,1
0,12584,VSM.FilterVertical,0,0
0,12584,VSM.FilterTemporalVertical,157440,1
0,12584,VSM.ResetFeedback,0,1
1,12585,VSM.MarkReceiverPages,647168,1
1,12585,VSM.Allocate,670208,1
1,12585,VSM.ClearPhysicalPages,261632,1
1,12585,VSM.PageOccupancy,64256,1
1,12585,VSM.FinalizePages,1792,1
1,12585,VSM.DynamicRaster,87296,1
1,12585,VSM.LayoutRemap,0,1
1,12585,VSM.InvalidateStatic,0,0
1,12585,VSM.StaticCasterCull,204288,1
1,12585,VSM.DynamicCasterCull,0,1
1,12585,VSM.PageCull,185344,1
1,12585,VSM.StaticRaster,7680,1
1,12585,VSM.UnityCompatibilityRaster,0,0
1,12585,VSM.Resolve,6010368,1
1,12585,VSM.ResolveTrace,5787136,1
1,12585,VSM.FilterHorizontal,65280,1
1,12585,VSM.FilterVertical,0,0
1,12585,VSM.FilterTemporalVertical,156672,1
1,12585,VSM.ResetFeedback,0,1
2,12586,VSM.MarkReceiverPages,648960,1
2,12586,VSM.Allocate,626432,1
2,12586,VSM.ClearPhysicalPages,261376,1
2,12586,VSM.PageOccupancy,57856,1
2,12586,VSM.FinalizePages,2048,1
2,12586,VSM.DynamicRaster,87808,1
2,12586,VSM.LayoutRemap,0,1
2,12586,VSM.InvalidateStatic,0,0
2,12586,VSM.StaticCasterCull,197888,1
2,12586,VSM.DynamicCasterCull,0,1
2,12586,VSM.PageCull,178944,1
2,12586,VSM.StaticRaster,7680,1
2,12586,VSM.UnityCompatibilityRaster,0,0
2,12586,VSM.Resolve,6018304,1
2,12586,VSM.ResolveTrace,5794048,1
2,12586,VSM.FilterHorizontal,66048,1
2,12586,VSM.FilterVertical,0,0
2,12586,VSM.FilterTemporalVertical,157184,1
2,12586,VSM.ResetFeedback,0,1
3,12587,VSM.MarkReceiverPages,649472,1
3,12587,VSM.Allocate,642304,1
3,12587,VSM.ClearPhysicalPages,260864,1
3,12587,VSM.PageOccupancy,55808,1
3,12587,VSM.FinalizePages,2304,1
3,12587,VSM.DynamicRaster,85504,1
3,12587,VSM.LayoutRemap,0,1
3,12587,VSM.InvalidateStatic,0,0
3,12587,VSM.StaticCasterCull,197888,1
3,12587,VSM.DynamicCasterCull,0,1
3,12587,VSM.PageCull,178176,1
3,12587,VSM.StaticRaster,7424,1
3,12587,VSM.UnityCompatibilityRaster,0,0
3,12587,VSM.Resolve,5520128,1
3,12587,VSM.ResolveTrace,5297920,1
3,12587,VSM.FilterHorizontal,65024,1
3,12587,VSM.FilterVertical,0,0
3,12587,VSM.FilterTemporalVertical,156160,1
3,12587,VSM.ResetFeedback,0,1
4,12588,VSM.MarkReceiverPages,650496,1
4,12588,VSM.Allocate,640512,1
4,12588,VSM.ClearPhysicalPages,261632,1
4,12588,VSM.PageOccupancy,55552,1
4,12588,VSM.FinalizePages,2304,1
4,12588,VSM.DynamicRaster,91392,1
4,12588,VSM.LayoutRemap,0,1
4,12588,VSM.InvalidateStatic,0,0
4,12588,VSM.StaticCasterCull,209408,1
4,12588,VSM.DynamicCasterCull,0,1
4,12588,VSM.PageCull,190464,1
4,12588,VSM.StaticRaster,7680,1
4,12588,VSM.UnityCompatibilityRaster,0,0
4,12588,VSM.Resolve,6063104,1
4,12588,VSM.ResolveTrace,5838848,1
4,12588,VSM.FilterHorizontal,66816,1
4,12588,VSM.FilterVertical,0,0
4,12588,VSM.FilterTemporalVertical,155904,1
4,12588,VSM.ResetFeedback,0,1
5,12589,VSM.MarkReceiverPages,647936,1
5,12589,VSM.Allocate,628224,1
5,12589,VSM.ClearPhysicalPages,261120,1
5,12589,VSM.PageOccupancy,55808,1
5,12589,VSM.FinalizePages,2048,1
5,12589,VSM.DynamicRaster,89600,1
5,12589,VSM.LayoutRemap,0,1
5,12589,VSM.InvalidateStatic,0,0
5,12589,VSM.StaticCasterCull,206336,1
5,12589,VSM.DynamicCasterCull,0,1
5,12589,VSM.PageCull,187136,1
5,12589,VSM.StaticRaster,7680,1
5,12589,VSM.UnityCompatibilityRaster,0,0
5,12589,VSM.Resolve,5550336,1
5,12589,VSM.ResolveTrace,5329152,1
5,12589,VSM.FilterHorizontal,64768,1
5,12589,VSM.FilterVertical,0,0
5,12589,VSM.FilterTemporalVertical,155392,1
5,12589,VSM.ResetFeedback,0,1
6,12590,VSM.MarkReceiverPages,647680,1
6,12590,VSM.Allocate,636416,1
6,12590,VSM.ClearPhysicalPages,260608,1
6,12590,VSM.PageOccupancy,62720,1
6,12590,VSM.FinalizePages,2048,1
6,12590,VSM.DynamicRaster,86016,1
