observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,5276,VSM.MarkReceiverPages,646656,1
0,5276,VSM.Allocate,619008,1
0,5276,VSM.ClearPhysicalPages,663040,1
0,5276,VSM.PageOccupancy,69632,1
0,5276,VSM.FinalizePages,2304,1
0,5276,VSM.DynamicRaster,86528,1
0,5276,VSM.LayoutRemap,0,1
0,5276,VSM.InvalidateStatic,0,0
0,5276,VSM.StaticCasterCull,211200,1
0,5276,VSM.DynamicCasterCull,0,1
0,5276,VSM.PageCull,188928,1
0,5276,VSM.StaticRaster,8960,1
0,5276,VSM.UnityCompatibilityRaster,0,0
0,5276,VSM.Resolve,7841536,1
0,5276,VSM.ResolveTrace,7607040,1
0,5276,VSM.FilterHorizontal,69632,1
0,5276,VSM.FilterVertical,0,0
0,5276,VSM.FilterTemporalVertical,163328,1
0,5276,VSM.ResetFeedback,0,1
1,5277,VSM.MarkReceiverPages,843008,1
1,5277,VSM.Allocate,616192,1
1,5277,VSM.ClearPhysicalPages,269312,1
1,5277,VSM.PageOccupancy,71168,1
1,5277,VSM.FinalizePages,2816,1
1,5277,VSM.DynamicRaster,91648,1
1,5277,VSM.LayoutRemap,256,1
1,5277,VSM.InvalidateStatic,0,0
1,5277,VSM.StaticCasterCull,213504,1
1,5277,VSM.DynamicCasterCull,0,1
1,5277,VSM.PageCull,194048,1
1,5277,VSM.StaticRaster,6912,1
1,5277,VSM.UnityCompatibilityRaster,0,0
1,5277,VSM.Resolve,6970368,1
1,5277,VSM.ResolveTrace,6740992,1
1,5277,VSM.FilterHorizontal,68096,1
1,5277,VSM.FilterVertical,0,0
1,5277,VSM.FilterTemporalVertical,160256,1
1,5277,VSM.ResetFeedback,0,1
2,5278,VSM.MarkReceiverPages,648192,1
2,5278,VSM.Allocate,615936,1
2,5278,VSM.ClearPhysicalPages,268032,1
2,5278,VSM.PageOccupancy,70656,1
2,5278,VSM.FinalizePages,1792,1
2,5278,VSM.DynamicRaster,89856,1
2,5278,VSM.LayoutRemap,0,1
2,5278,VSM.InvalidateStatic,0,0
2,5278,VSM.StaticCasterCull,209664,1
2,5278,VSM.DynamicCasterCull,0,1
2,5278,VSM.PageCull,189952,1
2,5278,VSM.StaticRaster,7168,1
2,5278,VSM.UnityCompatibilityRaster,0,0
2,5278,VSM.Resolve,7534080,1
2,5278,VSM.ResolveTrace,7301632,1
2,5278,VSM.FilterHorizontal,68352,1
2,5278,VSM.FilterVertical,0,0
2,5278,VSM.FilterTemporalVertical,162816,1
2,5278,VSM.ResetFeedback,0,1
3,5279,VSM.MarkReceiverPages,604416,1
3,5279,VSM.Allocate,613376,1
3,5279,VSM.ClearPhysicalPages,263424,1
3,5279,VSM.PageOccupancy,77824,1
3,5279,VSM.FinalizePages,2304,1
3,5279,VSM.DynamicRaster,91648,1
3,5279,VSM.LayoutRemap,0,1
3,5279,VSM.InvalidateStatic,0,0
3,5279,VSM.StaticCasterCull,389376,1
