observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,1820,VSM.MarkReceiverPages,532736,1
0,1820,VSM.Allocate,279040,1
0,1820,VSM.ClearPhysicalPages,903680,1
0,1820,VSM.PageOccupancy,75264,1
0,1820,VSM.FinalizePages,2304,1
0,1820,VSM.DynamicRaster,86528,1
0,1820,VSM.LayoutRemap,0,1
0,1820,VSM.InvalidateStatic,0,0
0,1820,VSM.StaticCasterCull,139776,1
0,1820,VSM.DynamicCasterCull,0,1
0,1820,VSM.PageCull,115712,1
0,1820,VSM.StaticRaster,3072,1
0,1820,VSM.UnityCompatibilityRaster,0,0
0,1820,VSM.Resolve,5269504,1
0,1820,VSM.ResolveTrace,5045760,1
0,1820,VSM.FilterHorizontal,65792,1
0,1820,VSM.FilterVertical,0,0
0,1820,VSM.FilterTemporalVertical,157952,1
0,1820,VSM.ResetFeedback,0,1
1,1821,VSM.MarkReceiverPages,532736,1
1,1821,VSM.Allocate,278016,1
1,1821,VSM.ClearPhysicalPages,732928,1
1,1821,VSM.PageOccupancy,73216,1
1,1821,VSM.FinalizePages,2048,1
1,1821,VSM.DynamicRaster,86528,1
1,1821,VSM.LayoutRemap,0,1
1,1821,VSM.InvalidateStatic,0,0
1,1821,VSM.StaticCasterCull,139264,1
1,1821,VSM.DynamicCasterCull,0,1
1,1821,VSM.PageCull,120320,1
1,1821,VSM.StaticRaster,7936,1
1,1821,VSM.UnityCompatibilityRaster,0,0
1,1821,VSM.Resolve,5561088,1
1,1821,VSM.ResolveTrace,5335808,1
1,1821,VSM.FilterHorizontal,66048,1
1,1821,VSM.FilterVertical,0,0
1,1821,VSM.FilterTemporalVertical,157696,1
1,1821,VSM.ResetFeedback,0,1
2,1822,VSM.MarkReceiverPages,530944,1
2,1822,VSM.Allocate,278272,1
2,1822,VSM.ClearPhysicalPages,1083136,1
2,1822,VSM.PageOccupancy,78080,1
2,1822,VSM.FinalizePages,1792,1
2,1822,VSM.DynamicRaster,82688,1
2,1822,VSM.LayoutRemap,0,1
2,1822,VSM.InvalidateStatic,0,0
2,1822,VSM.StaticCasterCull,140800,1
2,1822,VSM.DynamicCasterCull,0,1
2,1822,VSM.PageCull,116736,1
2,1822,VSM.StaticRaster,3328,1
2,1822,VSM.UnityCompatibilityRaster,0,0
2,1822,VSM.Resolve,6216960,1
2,1822,VSM.ResolveTrace,5990912,1
2,1822,VSM.FilterHorizontal,66304,1
2,1822,VSM.FilterVertical,0,0
2,1822,VSM.FilterTemporalVertical,158464,1
2,1822,VSM.ResetFeedback,0,1
3,1823,VSM.MarkReceiverPages,736000,1
3,1823,VSM.Allocate,281088,1
3,1823,VSM.ClearPhysicalPages,1020160,1
3,1823,VSM.PageOccupancy,74752,1
3,1823,VSM.FinalizePages,2048,1
3,1823,VSM.DynamicRaster,89600,1
3,1823,VSM.LayoutRemap,0,1
3,1823,VSM.InvalidateStatic,0,0
3,1823,VSM.StaticCasterCull,146432,1
3,1823,VSM.DynamicCasterCull,0,1
3,1823,VSM.PageCull,122624,1
3,1823,VSM.StaticRaster,3072,1
3,1823,VSM.UnityCompatibilityRaster,0,0
3,1823,VSM.Resolve,6084864,1
3,1823,VSM.ResolveTrace,5858048,1
3,1823,VSM.FilterHorizontal,66560,1
3,1823,VSM.FilterVertical,0,0
3,1823,VSM.FilterTemporalVertical,158976,1
3,1823,VSM.ResetFeedback,0,1
4,1824,VSM.MarkReceiverPages,535040,1
4,1824,VSM.Allocate,279552,1
4,1824,VSM.ClearPhysicalPages,733184,1
4,1824,VSM.PageOccupancy,75264,1
4,1824,VSM.FinalizePages,2560,1
4,1824,VSM.DynamicRaster,84736,1
4,1824,VSM.LayoutRemap,0,1
4,1824,VSM.InvalidateStatic,0,0
4,1824,VSM.StaticCasterCull,140032,1
4,1824,VSM.DynamicCasterCull,0,1
4,1824,VSM.PageCull,120576,1
4,1824,VSM.StaticRaster,3328,1
4,1824,VSM.UnityCompatibilityRaster,0,0
4,1824,VSM.Resolve,6066944,1
4,1824,VSM.ResolveTrace,5841920,1
4,1824,VSM.FilterHorizontal,65280,1
4,1824,VSM.FilterVertical,0,0
4,1824,VSM.FilterTemporalVertical,158464,1
4,1824,VSM.ResetFeedback,0,1
5,1825,VSM.MarkReceiverPages,532480,1
5,1825,VSM.Allocate,279296,1
5,1825,VSM.ClearPhysicalPages,1082368,1
5,1825,VSM.PageOccupancy,73728,1
5,1825,VSM.FinalizePages,2048,1
5,1825,VSM.DynamicRaster,89856,1
5,1825,VSM.LayoutRemap,0,1
5,1825,VSM.InvalidateStatic,0,0
5,1825,VSM.StaticCasterCull,145408,1
5,1825,VSM.DynamicCasterCull,0,1
5,1825,VSM.PageCull,124672,1
5,1825,VSM.StaticRaster,7168,1
5,1825,VSM.UnityCompatibilityRaster,0,0
5,1825,VSM.Resolve,6229504,1
5,1825,VSM.ResolveTrace,5821952,1
5,1825,VSM.FilterHorizontal,67072,1
5,1825,VSM.FilterVertical,0,0
5,1825,VSM.FilterTemporalVertical,158976,1
5,1825,VSM.ResetFeedback,0,1
6,1826,VSM.MarkReceiverPages,533248,1
6,1826,VSM.Allocate,275712,1
6,1826,VSM.ClearPhysicalPages,1143808,1
6,1826,VSM.PageOccupancy,76032,1
6,1826,VSM.FinalizePages,1792,1
6,1826,VSM.DynamicRaster,91136,1
6,1826,VSM.LayoutRemap,0,1
6,1826,VSM.InvalidateStatic,0,0
6,1826,VSM.StaticCasterCull,145408,1
6,1826,VSM.DynamicCasterCull,0,1
6,1826,VSM.PageCull,120832,1
6,1826,VSM.StaticRaster,7424,1
6,1826,VSM.UnityCompatibilityRaster,0,0
6,1826,VSM.Resolve,6116096,1
6,1826,VSM.ResolveTrace,5888000,1
6,1826,VSM.FilterHorizontal,67584,1
6,1826,VSM.FilterVertical,0,0
6,1826,VSM.FilterTemporalVertical,159488,1
6,1826,VSM.ResetFeedback,0,1
7,1827,VSM.MarkReceiverPages,536320,1
7,1827,VSM.Allocate,278784,1
7,1827,VSM.ClearPhysicalPages,732928,1
