observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,2972,VSM.MarkReceiverPages,604672,1
0,2972,VSM.Allocate,603136,1
0,2972,VSM.ClearPhysicalPages,261632,1
0,2972,VSM.PageOccupancy,62976,1
0,2972,VSM.FinalizePages,1536,1
0,2972,VSM.DynamicRaster,87296,1
0,2972,VSM.LayoutRemap,0,1
0,2972,VSM.InvalidateStatic,0,0
0,2972,VSM.StaticCasterCull,201216,1
0,2972,VSM.DynamicCasterCull,0,1
0,2972,VSM.PageCull,182272,1
0,2972,VSM.StaticRaster,7424,1
0,2972,VSM.UnityCompatibilityRaster,0,0
0,2972,VSM.Resolve,6483712,1
0,2972,VSM.ResolveTrace,6259968,1
0,2972,VSM.FilterHorizontal,65024,1
0,2972,VSM.FilterVertical,0,0
0,2972,VSM.FilterTemporalVertical,157952,1
0,2972,VSM.ResetFeedback,0,1
1,2973,VSM.MarkReceiverPages,605184,1
1,2973,VSM.Allocate,604160,1
1,2973,VSM.ClearPhysicalPages,262656,1
1,2973,VSM.PageOccupancy,72704,1
1,2973,VSM.FinalizePages,1792,1
1,2973,VSM.DynamicRaster,87296,1
1,2973,VSM.LayoutRemap,0,1
1,2973,VSM.InvalidateStatic,0,0
1,2973,VSM.StaticCasterCull,208384,1
1,2973,VSM.DynamicCasterCull,0,1
1,2973,VSM.PageCull,190464,1
1,2973,VSM.StaticRaster,7168,1
1,2973,VSM.UnityCompatibilityRaster,0,0
1,2973,VSM.Resolve,11479296,1
1,2973,VSM.ResolveTrace,11251200,1
1,2973,VSM.FilterHorizontal,67584,1
1,2973,VSM.FilterVertical,0,0
1,2973,VSM.FilterTemporalVertical,159232,1
1,2973,VSM.ResetFeedback,0,1
2,2974,VSM.MarkReceiverPages,605440,1
2,2974,VSM.Allocate,608512,1
2,2974,VSM.ClearPhysicalPages,263936,1
2,2974,VSM.PageOccupancy,72704,1
2,2974,VSM.FinalizePages,1792,1
2,2974,VSM.DynamicRaster,92928,1
2,2974,VSM.LayoutRemap,0,1
2,2974,VSM.InvalidateStatic,0,0
2,2974,VSM.StaticCasterCull,205056,1
2,2974,VSM.DynamicCasterCull,0,1
2,2974,VSM.PageCull,186368,1
2,2974,VSM.StaticRaster,3072,1
2,2974,VSM.UnityCompatibilityRaster,0,0
2,2974,VSM.Resolve,6543616,1
2,2974,VSM.ResolveTrace,6318592,1
2,2974,VSM.FilterHorizontal,65792,1
2,2974,VSM.FilterVertical,0,0
2,2974,VSM.FilterTemporalVertical,158208,1
2,2974,VSM.ResetFeedback,0,1
3,2975,VSM.MarkReceiverPages,622848,1
3,2975,VSM.Allocate,604160,1
3,2975,VSM.ClearPhysicalPages,538880,1
3,2975,VSM.PageOccupancy,67584,1
3,2975,VSM.FinalizePages,2048,1
3,2975,VSM.DynamicRaster,80640,1
3,2975,VSM.LayoutRemap,0,1
3,2975,VSM.InvalidateStatic,0,0
3,2975,VSM.StaticCasterCull,200192,1
3,2975,VSM.DynamicCasterCull,0,1
3,2975,VSM.PageCull,176640,1
3,2975,VSM.StaticRaster,9728,1
