observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,4124,VSM.MarkReceiverPages,601344,1
0,4124,VSM.Allocate,600576,1
0,4124,VSM.ClearPhysicalPages,1600256,1
0,4124,VSM.PageOccupancy,199936,1
0,4124,VSM.FinalizePages,2560,1
0,4124,VSM.DynamicRaster,89088,1
0,4124,VSM.LayoutRemap,0,1
0,4124,VSM.InvalidateStatic,0,0
0,4124,VSM.StaticCasterCull,206080,1
0,4124,VSM.DynamicCasterCull,0,1
0,4124,VSM.PageCull,186880,1
0,4124,VSM.StaticRaster,7168,1
0,4124,VSM.UnityCompatibilityRaster,0,0
0,4124,VSM.Resolve,24521472,1
0,4124,VSM.ResolveTrace,24292096,1
0,4124,VSM.FilterHorizontal,67840,1
0,4124,VSM.FilterVertical,0,0
0,4124,VSM.FilterTemporalVertical,160256,1
0,4124,VSM.ResetFeedback,0,1
1,4125,VSM.MarkReceiverPages,602624,1
1,4125,VSM.Allocate,603648,1
1,4125,VSM.ClearPhysicalPages,1601280,1
1,4125,VSM.PageOccupancy,201216,1
1,4125,VSM.FinalizePages,2560,1
1,4125,VSM.DynamicRaster,90624,1
1,4125,VSM.LayoutRemap,0,1
1,4125,VSM.InvalidateStatic,0,0
1,4125,VSM.StaticCasterCull,207616,1
1,4125,VSM.DynamicCasterCull,0,1
1,4125,VSM.PageCull,187904,1
1,4125,VSM.StaticRaster,7168,1
1,4125,VSM.UnityCompatibilityRaster,0,0
1,4125,VSM.Resolve,24208384,1
1,4125,VSM.ResolveTrace,23982336,1
1,4125,VSM.FilterHorizontal,68096,1
1,4125,VSM.FilterVertical,0,0
1,4125,VSM.FilterTemporalVertical,156928,1
1,4125,VSM.ResetFeedback,0,1
2,4126,VSM.MarkReceiverPages,602624,1
2,4126,VSM.Allocate,604928,1
2,4126,VSM.ClearPhysicalPages,1600512,1
2,4126,VSM.PageOccupancy,199168,1
2,4126,VSM.FinalizePages,2304,1
2,4126,VSM.DynamicRaster,84736,1
2,4126,VSM.LayoutRemap,0,1
2,4126,VSM.InvalidateStatic,0,0
2,4126,VSM.StaticCasterCull,205824,1
2,4126,VSM.DynamicCasterCull,0,1
2,4126,VSM.PageCull,187136,1
2,4126,VSM.StaticRaster,7424,1
2,4126,VSM.UnityCompatibilityRaster,0,0
2,4126,VSM.Resolve,23980288,1
2,4126,VSM.ResolveTrace,23753216,1
2,4126,VSM.FilterHorizontal,68096,1
2,4126,VSM.FilterVertical,0,0
2,4126,VSM.FilterTemporalVertical,158208,1
2,4126,VSM.ResetFeedback,0,1
3,4127,VSM.MarkReceiverPages,602880,1
3,4127,VSM.Allocate,604672,1
3,4127,VSM.ClearPhysicalPages,2258176,1
3,4127,VSM.PageOccupancy,207616,1
3,4127,VSM.FinalizePages,2304,1
3,4127,VSM.DynamicRaster,88064,1
3,4127,VSM.LayoutRemap,0,1
3,4127,VSM.InvalidateStatic,0,0
3,4127,VSM.StaticCasterCull,211968,1
3,4127,VSM.DynamicCasterCull,0,1
3,4127,VSM.PageCull,187136,1
3,4127,VSM.StaticRaster,7168,1
3,4127,VSM.UnityCompatibilityRaster,0,0
3,4127,VSM.Resolve,23326208,1
3,4127,VSM.ResolveTrace,23097088,1
3,4127,VSM.FilterHorizontal,68352,1
3,4127,VSM.FilterVertical,0,0
3,4127,VSM.FilterTemporalVertical,159744,1
3,4127,VSM.ResetFeedback,0,1
4,4128,VSM.MarkReceiverPages,604416,1
4,4128,VSM.Allocate,599808,1
4,4128,VSM.ClearPhysicalPages,1600768,1
4,4128,VSM.PageOccupancy,195584,1
4,4128,VSM.FinalizePages,2560,1
4,4128,VSM.DynamicRaster,82944,1
4,4128,VSM.LayoutRemap,0,1
4,4128,VSM.InvalidateStatic,0,0
4,4128,VSM.StaticCasterCull,209408,1
4,4128,VSM.DynamicCasterCull,0,1
4,4128,VSM.PageCull,189696,1
4,4128,VSM.StaticRaster,10496,1
4,4128,VSM.UnityCompatibilityRaster,0,0
4,4128,VSM.Resolve,25085696,1
4,4128,VSM.ResolveTrace,24856576,1
4,4128,VSM.FilterHorizontal,68096,1
4,4128,VSM.FilterVertical,0,0
4,4128,VSM.FilterTemporalVertical,159488,1
4,4128,VSM.ResetFeedback,0,1
5,4129,VSM.MarkReceiverPages,602880,1
5,4129,VSM.Allocate,601856,1
5,4129,VSM.ClearPhysicalPages,1600000,1
5,4129,VSM.PageOccupancy,283136,1
5,4129,VSM.FinalizePages,2816,1
5,4129,VSM.DynamicRaster,89600,1
5,4129,VSM.LayoutRemap,256,1
5,4129,VSM.InvalidateStatic,0,0
5,4129,VSM.StaticCasterCull,206336,1
5,4129,VSM.DynamicCasterCull,0,1
5,4129,VSM.PageCull,187392,1
5,4129,VSM.StaticRaster,8192,1
5,4129,VSM.UnityCompatibilityRaster,0,0
5,4129,VSM.Resolve,24121856,1
5,4129,VSM.ResolveTrace,23545600,1
5,4129,VSM.FilterHorizontal,68608,1
5,4129,VSM.FilterVertical,0,0
5,4129,VSM.FilterTemporalVertical,158976,1
5,4129,VSM.ResetFeedback,0,1
6,4130,VSM.MarkReceiverPages,602880,1
6,4130,VSM.Allocate,601600,1
6,4130,VSM.ClearPhysicalPages,1948672,1
6,4130,VSM.PageOccupancy,199680,1
6,4130,VSM.FinalizePages,2560,1
6,4130,VSM.DynamicRaster,90624,1
