observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,5506,VSM.MarkReceiverPages,772608,1
0,5506,VSM.Allocate,1392384,1
0,5506,VSM.ClearPhysicalPages,89600,1
0,5506,VSM.PageOccupancy,61952,1
0,5506,VSM.FinalizePages,1792,1
0,5506,VSM.DynamicRaster,12800,1
0,5506,VSM.LayoutRemap,0,1
0,5506,VSM.InvalidateStatic,0,0
0,5506,VSM.StaticCasterCull,303872,1
0,5506,VSM.DynamicCasterCull,0,1
0,5506,VSM.PageCull,285952,1
0,5506,VSM.StaticRaster,4864,1
0,5506,VSM.UnityCompatibilityRaster,0,0
0,5506,VSM.Resolve,1408512,1
0,5506,VSM.ResolveTrace,1195008,1
0,5506,VSM.FilterHorizontal,60416,1
0,5506,VSM.FilterVertical,0,0
0,5506,VSM.FilterTemporalVertical,153088,1
0,5506,VSM.ResetFeedback,0,1
1,5507,VSM.MarkReceiverPages,772096,1
1,5507,VSM.Allocate,1393664,1
1,5507,VSM.ClearPhysicalPages,88832,1
1,5507,VSM.PageOccupancy,58880,1
1,5507,VSM.FinalizePages,2048,1
1,5507,VSM.DynamicRaster,13312,1
1,5507,VSM.LayoutRemap,256,1
1,5507,VSM.InvalidateStatic,0,0
1,5507,VSM.StaticCasterCull,290048,1
1,5507,VSM.DynamicCasterCull,0,1
1,5507,VSM.PageCull,271616,1
1,5507,VSM.StaticRaster,6400,1
1,5507,VSM.UnityCompatibilityRaster,0,0
1,5507,VSM.Resolve,1412352,1
1,5507,VSM.ResolveTrace,1198848,1
1,5507,VSM.FilterHorizontal,60160,1
1,5507,VSM.FilterVertical,0,0
1,5507,VSM.FilterTemporalVertical,153088,1
1,5507,VSM.ResetFeedback,0,1
2,5508,VSM.MarkReceiverPages,772096,1
2,5508,VSM.Allocate,1391104,1
2,5508,VSM.ClearPhysicalPages,89344,1
2,5508,VSM.PageOccupancy,59136,1
2,5508,VSM.FinalizePages,1792,1
2,5508,VSM.DynamicRaster,11008,1
2,5508,VSM.LayoutRemap,0,1
2,5508,VSM.InvalidateStatic,0,0
2,5508,VSM.StaticCasterCull,286976,1
2,5508,VSM.DynamicCasterCull,0,1
2,5508,VSM.PageCull,268288,1
2,5508,VSM.StaticRaster,7168,1
2,5508,VSM.UnityCompatibilityRaster,0,0
2,5508,VSM.Resolve,1411072,1
2,5508,VSM.ResolveTrace,1197312,1
2,5508,VSM.FilterHorizontal,60160,1
2,5508,VSM.FilterVertical,0,0
2,5508,VSM.FilterTemporalVertical,153344,1
2,5508,VSM.ResetFeedback,0,1
3,5509,VSM.MarkReceiverPages,769792,1
3,5509,VSM.Allocate,1390592,1
3,5509,VSM.ClearPhysicalPages,89856,1
3,5509,VSM.PageOccupancy,59392,1
3,5509,VSM.FinalizePages,2560,1
3,5509,VSM.DynamicRaster,11008,1
3,5509,VSM.LayoutRemap,0,1
3,5509,VSM.InvalidateStatic,0,0
3,5509,VSM.StaticCasterCull,305408,1
3,5509,VSM.DynamicCasterCull,0,1
3,5509,VSM.PageCull,286976,1
3,5509,VSM.StaticRaster,7168,1
3,5509,VSM.UnityCompatibilityRaster,0,0
3,5509,VSM.Resolve,1409792,1
3,5509,VSM.ResolveTrace,1195776,1
3,5509,VSM.FilterHorizontal,60416,1
3,5509,VSM.FilterVertical,0,0
3,5509,VSM.FilterTemporalVertical,153600,1
3,5509,VSM.ResetFeedback,0,1
4,5510,VSM.MarkReceiverPages,770816,1
4,5510,VSM.Allocate,1393664,1
4,5510,VSM.ClearPhysicalPages,89856,1
4,5510,VSM.PageOccupancy,67840,1
4,5510,VSM.FinalizePages,2304,1
4,5510,VSM.DynamicRaster,12032,1
4,5510,VSM.LayoutRemap,0,1
4,5510,VSM.InvalidateStatic,0,0
4,5510,VSM.StaticCasterCull,293120,1
4,5510,VSM.DynamicCasterCull,0,1
4,5510,VSM.PageCull,273920,1
4,5510,VSM.StaticRaster,7168,1
4,5510,VSM.UnityCompatibilityRaster,0,0
4,5510,VSM.Resolve,1412352,1
4,5510,VSM.ResolveTrace,1198080,1
4,5510,VSM.FilterHorizontal,60416,1
4,5510,VSM.FilterVertical,0,0
4,5510,VSM.FilterTemporalVertical,153600,1
4,5510,VSM.ResetFeedback,0,1
5,5511,VSM.MarkReceiverPages,957952,1
5,5511,VSM.Allocate,1394176,1
5,5511,VSM.ClearPhysicalPages,89600,1
5,5511,VSM.PageOccupancy,58624,1
5,5511,VSM.FinalizePages,2048,1
5,5511,VSM.DynamicRaster,12032,1
5,5511,VSM.LayoutRemap,0,1
5,5511,VSM.InvalidateStatic,0,0
5,5511,VSM.StaticCasterCull,313600,1
5,5511,VSM.DynamicCasterCull,0,1
5,5511,VSM.PageCull,295168,1
5,5511,VSM.StaticRaster,8704,1
5,5511,VSM.UnityCompatibilityRaster,0,0
5,5511,VSM.Resolve,1410304,1
5,5511,VSM.ResolveTrace,1195776,1
5,5511,VSM.FilterHorizontal,60416,1
5,5511,VSM.FilterVertical,0,0
5,5511,VSM.FilterTemporalVertical,153600,1
