observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,7042,VSM.MarkReceiverPages,606208,1
0,7042,VSM.Allocate,602880,1
0,7042,VSM.ClearPhysicalPages,262400,1
0,7042,VSM.PageOccupancy,69120,1
0,7042,VSM.FinalizePages,2304,1
0,7042,VSM.DynamicRaster,87808,1
0,7042,VSM.LayoutRemap,0,1
0,7042,VSM.InvalidateStatic,0,0
0,7042,VSM.StaticCasterCull,205824,1
0,7042,VSM.DynamicCasterCull,0,1
0,7042,VSM.PageCull,187136,1
0,7042,VSM.StaticRaster,7424,1
0,7042,VSM.UnityCompatibilityRaster,0,0
0,7042,VSM.Resolve,13849088,1
0,7042,VSM.ResolveTrace,13625344,1
0,7042,VSM.FilterHorizontal,65024,1
0,7042,VSM.FilterVertical,0,0
0,7042,VSM.FilterTemporalVertical,157184,1
0,7042,VSM.ResetFeedback,0,1
1,7043,VSM.MarkReceiverPages,799232,1
1,7043,VSM.Allocate,592896,1
1,7043,VSM.ClearPhysicalPages,261376,1
1,7043,VSM.PageOccupancy,68096,1
1,7043,VSM.FinalizePages,2048,1
1,7043,VSM.DynamicRaster,85504,1
1,7043,VSM.LayoutRemap,0,1
1,7043,VSM.InvalidateStatic,0,0
1,7043,VSM.StaticCasterCull,194816,1
1,7043,VSM.DynamicCasterCull,0,1
1,7043,VSM.PageCull,175872,1
1,7043,VSM.StaticRaster,7424,1
1,7043,VSM.UnityCompatibilityRaster,0,0
1,7043,VSM.Resolve,14886400,1
1,7043,VSM.ResolveTrace,14660352,1
1,7043,VSM.FilterHorizontal,66304,1
1,7043,VSM.FilterVertical,0,0
1,7043,VSM.FilterTemporalVertical,158464,1
1,7043,VSM.ResetFeedback,0,1
2,7044,VSM.MarkReceiverPages,604672,1
2,7044,VSM.Allocate,599040,1
2,7044,VSM.ClearPhysicalPages,261632,1
2,7044,VSM.PageOccupancy,67840,1
2,7044,VSM.FinalizePages,1792,1
2,7044,VSM.DynamicRaster,89088,1
2,7044,VSM.LayoutRemap,0,1
2,7044,VSM.InvalidateStatic,0,0
2,7044,VSM.StaticCasterCull,204032,1
2,7044,VSM.DynamicCasterCull,0,1
2,7044,VSM.PageCull,185600,1
2,7044,VSM.StaticRaster,7168,1
2,7044,VSM.UnityCompatibilityRaster,0,0
2,7044,VSM.Resolve,13732096,1
2,7044,VSM.ResolveTrace,13509376,1
2,7044,VSM.FilterHorizontal,65280,1
2,7044,VSM.FilterVertical,0,0
2,7044,VSM.FilterTemporalVertical,155904,1
2,7044,VSM.ResetFeedback,0,1
3,7045,VSM.MarkReceiverPages,604928,1
3,7045,VSM.Allocate,592384,1
3,7045,VSM.ClearPhysicalPages,261888,1
