observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,5890,VSM.MarkReceiverPages,734208,1
0,5890,VSM.Allocate,1518336,1
0,5890,VSM.ClearPhysicalPages,90112,1
0,5890,VSM.PageOccupancy,62208,1
0,5890,VSM.FinalizePages,2048,1
0,5890,VSM.DynamicRaster,14592,1
0,5890,VSM.LayoutRemap,0,1
0,5890,VSM.InvalidateStatic,0,0
0,5890,VSM.StaticCasterCull,289792,1
0,5890,VSM.DynamicCasterCull,0,1
0,5890,VSM.PageCull,271104,1
0,5890,VSM.StaticRaster,7168,1
0,5890,VSM.UnityCompatibilityRaster,0,0
0,5890,VSM.Resolve,1410816,1
0,5890,VSM.ResolveTrace,1196800,1
0,5890,VSM.FilterHorizontal,60416,1
0,5890,VSM.FilterVertical,0,0
0,5890,VSM.FilterTemporalVertical,153344,1
0,5890,VSM.ResetFeedback,0,1
1,5891,VSM.MarkReceiverPages,733952,1
1,5891,VSM.Allocate,1516032,1
1,5891,VSM.ClearPhysicalPages,255232,1
1,5891,VSM.PageOccupancy,58112,1
1,5891,VSM.FinalizePages,1792,1
1,5891,VSM.DynamicRaster,13312,1
1,5891,VSM.LayoutRemap,0,1
1,5891,VSM.InvalidateStatic,0,0
1,5891,VSM.StaticCasterCull,295168,1
1,5891,VSM.DynamicCasterCull,0,1
1,5891,VSM.PageCull,275968,1
1,5891,VSM.StaticRaster,7168,1
1,5891,VSM.UnityCompatibilityRaster,0,0
1,5891,VSM.Resolve,1412608,1
1,5891,VSM.ResolveTrace,1198592,1
1,5891,VSM.FilterHorizontal,60416,1
1,5891,VSM.FilterVertical,0,0
1,5891,VSM.FilterTemporalVertical,153344,1
1,5891,VSM.ResetFeedback,0,1
2,5892,VSM.MarkReceiverPages,732672,1
2,5892,VSM.Allocate,1517568,1
2,5892,VSM.ClearPhysicalPages,90112,1
2,5892,VSM.PageOccupancy,110336,1
2,5892,VSM.FinalizePages,1792,1
2,5892,VSM.DynamicRaster,11008,1
2,5892,VSM.LayoutRemap,0,1
2,5892,VSM.InvalidateStatic,0,0
2,5892,VSM.StaticCasterCull,289792,1
2,5892,VSM.DynamicCasterCull,0,1
2,5892,VSM.PageCull,270848,1
2,5892,VSM.StaticRaster,3328,1
2,5892,VSM.UnityCompatibilityRaster,0,0
2,5892,VSM.Resolve,1394944,1
2,5892,VSM.ResolveTrace,1180672,1
2,5892,VSM.FilterHorizontal,60416,1
2,5892,VSM.FilterVertical,0,0
2,5892,VSM.FilterTemporalVertical,153856,1
2,5892,VSM.ResetFeedback,0,1
3,5893,VSM.MarkReceiverPages,926208,1
3,5893,VSM.Allocate,1515776,1
3,5893,VSM.ClearPhysicalPages,89600,1
3,5893,VSM.PageOccupancy,58624,1
3,5893,VSM.FinalizePages,2048,1
3,5893,VSM.DynamicRaster,13824,1
3,5893,VSM.LayoutRemap,0,1
3,5893,VSM.InvalidateStatic,0,0
3,5893,VSM.StaticCasterCull,315392,1
3,5893,VSM.DynamicCasterCull,0,1
3,5893,VSM.PageCull,296704,1
3,5893,VSM.StaticRaster,7168,1
3,5893,VSM.UnityCompatibilityRaster,0,0
3,5893,VSM.Resolve,1412352,1
3,5893,VSM.ResolveTrace,1198080,1
3,5893,VSM.FilterHorizontal,60416,1
3,5893,VSM.FilterVertical,0,0
3,5893,VSM.FilterTemporalVertical,153600,1
3,5893,VSM.ResetFeedback,0,1
4,5894,VSM.MarkReceiverPages,735744,1
4,5894,VSM.Allocate,1512960,1
4,5894,VSM.ClearPhysicalPages,90112,1
4,5894,VSM.PageOccupancy,57856,1
4,5894,VSM.FinalizePages,2048,1
4,5894,VSM.DynamicRaster,13312,1
4,5894,VSM.LayoutRemap,0,1
4,5894,VSM.InvalidateStatic,0,0
4,5894,VSM.StaticCasterCull,298496,1
4,5894,VSM.DynamicCasterCull,0,1
4,5894,VSM.PageCull,279552,1
4,5894,VSM.StaticRaster,6912,1
4,5894,VSM.UnityCompatibilityRaster,0,0
4,5894,VSM.Resolve,1414656,1
4,5894,VSM.ResolveTrace,1200128,1
4,5894,VSM.FilterHorizontal,60672,1
4,5894,VSM.FilterVertical,0,0
4,5894,VSM.FilterTemporalVertical,153856,1
4,5894,VSM.ResetFeedback,0,1
5,5895,VSM.MarkReceiverPages,733184,1
5,5895,VSM.Allocate,1516032,1
5,5895,VSM.ClearPhysicalPages,90112,1
5,5895,VSM.PageOccupancy,61440,1
5,5895,VSM.FinalizePages,2048,1
5,5895,VSM.DynamicRaster,15616,1
5,5895,VSM.LayoutRemap,0,1
5,5895,VSM.InvalidateStatic,0,0
5,5895,VSM.StaticCasterCull,306944,1
5,5895,VSM.DynamicCasterCull,0,1
5,5895,VSM.PageCull,288256,1
5,5895,VSM.StaticRaster,3328,1
5,5895,VSM.UnityCompatibilityRaster,0,0
5,5895,VSM.Resolve,1411072,1
5,5895,VSM.ResolveTrace,1196800,1
5,5895,VSM.FilterHorizontal,60672,1
5,5895,VSM.FilterVertical,0,0
5,5895,VSM.FilterTemporalVertical,153600,1
5,5895,VSM.ResetFeedback,0,1
6,5896,VSM.MarkReceiverPages,734464,1
6,5896,VSM.Allocate,1515520,1
6,5896,VSM.ClearPhysicalPages,89856,1
6,5896,VSM.PageOccupancy,62464,1
6,5896,VSM.FinalizePages,2816,1
6,5896,VSM.DynamicRaster,11264,1
6,5896,VSM.LayoutRemap,0,1
6,5896,VSM.InvalidateStatic,0,0
6,5896,VSM.StaticCasterCull,289536,1
6,5896,VSM.DynamicCasterCull,0,1
6,5896,VSM.PageCull,271104,1
6,5896,VSM.StaticRaster,7424,1
6,5896,VSM.UnityCompatibilityRaster,0,0
6,5896,VSM.Resolve,1414400,1
6,5896,VSM.ResolveTrace,1199872,1
6,5896,VSM.FilterHorizontal,60160,1
6,5896,VSM.FilterVertical,0,0
6,5896,VSM.FilterTemporalVertical,153600,1
6,5896,VSM.ResetFeedback,0,1
7,5897,VSM.MarkReceiverPages,733952,1
7,5897,VSM.Allocate,1511424,1
7,5897,VSM.ClearPhysicalPages,89344,1
7,5897,VSM.PageOccupancy,59392,1
7,5897,VSM.FinalizePages,1792,1
7,5897,VSM.DynamicRaster,13312,1
7,5897,VSM.LayoutRemap,0,1
7,5897,VSM.InvalidateStatic,0,0
7,5897,VSM.StaticCasterCull,288256,1
7,5897,VSM.DynamicCasterCull,0,1
7,5897,VSM.PageCull,270080,1
7,5897,VSM.StaticRaster,7424,1
7,5897,VSM.UnityCompatibilityRaster,0,0
7,5897,VSM.Resolve,1412096,1
7,5897,VSM.ResolveTrace,1198336,1
7,5897,VSM.FilterHorizontal,60416,1
7,5897,VSM.FilterVertical,0,0
7,5897,VSM.FilterTemporalVertical,153088,1
7,5897,VSM.ResetFeedback,0,1
8,5898,VSM.MarkReceiverPages,733184,1
8,5898,VSM.Allocate,1510912,1
8,5898,VSM.ClearPhysicalPages,89856,1
8,5898,VSM.PageOccupancy,58112,1
8,5898,VSM.FinalizePages,1792,1
8,5898,VSM.DynamicRaster,13312,1
8,5898,VSM.LayoutRemap,0,1
8,5898,VSM.InvalidateStatic,0,0
8,5898,VSM.StaticCasterCull,296448,1
8,5898,VSM.DynamicCasterCull,0,1
8,5898,VSM.PageCull,277504,1
8,5898,VSM.StaticRaster,7168,1
8,5898,VSM.UnityCompatibilityRaster,0,0
8,5898,VSM.Resolve,1411328,1
8,5898,VSM.ResolveTrace,1197568,1
8,5898,VSM.FilterHorizontal,60160,1
8,5898,VSM.FilterVertical,0,0
8,5898,VSM.FilterTemporalVertical,153344,1
8,5898,VSM.ResetFeedback,0,1
9,5899,VSM.MarkReceiverPages,736512,1
9,5899,VSM.Allocate,1509632,1
9,5899,VSM.ClearPhysicalPages,89600,1
9,5899,VSM.PageOccupancy,60928,1
9,5899,VSM.FinalizePages,1792,1
9,5899,VSM.DynamicRaster,11008,1
9,5899,VSM.LayoutRemap,0,1
9,5899,VSM.InvalidateStatic,0,0
9,5899,VSM.StaticCasterCull,288768,1
9,5899,VSM.DynamicCasterCull,0,1
9,5899,VSM.PageCull,269824,1
9,5899,VSM.StaticRaster,6912,1
9,5899,VSM.UnityCompatibilityRaster,0,0
9,5899,VSM.Resolve,1410304,1
9,5899,VSM.ResolveTrace,1196288,1
9,5899,VSM.FilterHorizontal,60160,1
9,5899,VSM.FilterVertical,0,0
9,5899,VSM.FilterTemporalVertical,153344,1
9,5899,VSM.ResetFeedback,0,1
10,5900,VSM.MarkReceiverPages,919552,1
10,5900,VSM.Allocate,1511168,1
10,5900,VSM.ClearPhysicalPages,89600,1
10,5900,VSM.PageOccupancy,60160,1
10,5900,VSM.FinalizePages,2304,1
10,5900,VSM.DynamicRaster,12288,1
10,5900,VSM.LayoutRemap,0,1
10,5900,VSM.InvalidateStatic,0,0
10,5900,VSM.StaticCasterCull,292096,1
10,5900,VSM.DynamicCasterCull,0,1
10,5900,VSM.PageCull,273664,1
10,5900,VSM.StaticRaster,3328,1
10,5900,VSM.UnityCompatibilityRaster,0,0
10,5900,VSM.Resolve,1409024,1
10,5900,VSM.ResolveTrace,1195520,1
10,5900,VSM.FilterHorizontal,60416,1
10,5900,VSM.FilterVertical,0,0
10,5900,VSM.FilterTemporalVertical,153088,1
10,5900,VSM.ResetFeedback,0,1
11,5901,VSM.MarkReceiverPages,736256,1
11,5901,VSM.Allocate,1516288,1
11,5901,VSM.ClearPhysicalPages,90112,1
11,5901,VSM.PageOccupancy,60672,1
11,5901,VSM.FinalizePages,2048,1
11,5901,VSM.DynamicRaster,13568,1
11,5901,VSM.LayoutRemap,0,1
11,5901,VSM.InvalidateStatic,0,0
11,5901,VSM.StaticCasterCull,311552,1
11,5901,VSM.DynamicCasterCull,0,1
11,5901,VSM.PageCull,293376,1
11,5901,VSM.StaticRaster,7680,1
11,5901,VSM.UnityCompatibilityRaster,0,0
11,5901,VSM.Resolve,1624064,1
11,5901,VSM.ResolveTrace,1405696,1
11,5901,VSM.FilterHorizontal,61184,1
11,5901,VSM.FilterVertical,0,0
