observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,6850,VSM.MarkReceiverPages,775680,1
0,6850,VSM.Allocate,1639936,1
0,6850,VSM.ClearPhysicalPages,345856,1
0,6850,VSM.PageOccupancy,84224,1
0,6850,VSM.FinalizePages,2048,1
0,6850,VSM.DynamicRaster,88320,1
0,6850,VSM.LayoutRemap,0,1
0,6850,VSM.InvalidateStatic,0,0
0,6850,VSM.StaticCasterCull,411136,1
0,6850,VSM.DynamicCasterCull,0,1
0,6850,VSM.PageCull,391680,1
0,6850,VSM.StaticRaster,7168,1
0,6850,VSM.UnityCompatibilityRaster,0,0
0,6850,VSM.Resolve,27327232,1
0,6850,VSM.ResolveTrace,27104256,1
0,6850,VSM.FilterHorizontal,66304,1
0,6850,VSM.FilterVertical,0,0
0,6850,VSM.FilterTemporalVertical,155648,1
0,6850,VSM.ResetFeedback,0,1
1,6851,VSM.MarkReceiverPages,773888,1
1,6851,VSM.Allocate,1639168,1
1,6851,VSM.ClearPhysicalPages,345856,1
1,6851,VSM.PageOccupancy,103424,1
1,6851,VSM.FinalizePages,2304,1
1,6851,VSM.DynamicRaster,88832,1
1,6851,VSM.LayoutRemap,0,1
1,6851,VSM.InvalidateStatic,0,0
1,6851,VSM.StaticCasterCull,405248,1
1,6851,VSM.DynamicCasterCull,0,1
1,6851,VSM.PageCull,386816,1
1,6851,VSM.StaticRaster,3584,1
1,6851,VSM.UnityCompatibilityRaster,0,0
1,6851,VSM.Resolve,27235840,1
1,6851,VSM.ResolveTrace,27010560,1
1,6851,VSM.FilterHorizontal,66560,1
1,6851,VSM.FilterVertical,0,0
1,6851,VSM.FilterTemporalVertical,157696,1
1,6851,VSM.ResetFeedback,0,1
2,6852,VSM.MarkReceiverPages,774400,1
2,6852,VSM.Allocate,1639168,1
2,6852,VSM.ClearPhysicalPages,344832,1
2,6852,VSM.PageOccupancy,113664,1
2,6852,VSM.FinalizePages,2304,1
2,6852,VSM.DynamicRaster,91392,1
2,6852,VSM.LayoutRemap,0,1
2,6852,VSM.InvalidateStatic,0,0
2,6852,VSM.StaticCasterCull,721152,1
2,6852,VSM.DynamicCasterCull,0,1
2,6852,VSM.PageCull,386048,1
2,6852,VSM.StaticRaster,7936,1
2,6852,VSM.UnityCompatibilityRaster,0,0
2,6852,VSM.Resolve,27685632,1
2,6852,VSM.ResolveTrace,27460096,1
2,6852,VSM.FilterHorizontal,66560,1
2,6852,VSM.FilterVertical,0,0
2,6852,VSM.FilterTemporalVertical,157696,1
2,6852,VSM.ResetFeedback,0,1
3,6853,VSM.MarkReceiverPages,775680,1
3,6853,VSM.Allocate,1636864,1
3,6853,VSM.ClearPhysicalPages,345856,1
3,6853,VSM.PageOccupancy,115968,1
3,6853,VSM.FinalizePages,2304,1
3,6853,VSM.DynamicRaster,83200,1
3,6853,VSM.LayoutRemap,0,1
3,6853,VSM.InvalidateStatic,0,0
3,6853,VSM.StaticCasterCull,411904,1
3,6853,VSM.DynamicCasterCull,0,1
3,6853,VSM.PageCull,393728,1
3,6853,VSM.StaticRaster,7168,1
3,6853,VSM.UnityCompatibilityRaster,0,0
3,6853,VSM.Resolve,27709952,1
3,6853,VSM.ResolveTrace,27484672,1
3,6853,VSM.FilterHorizontal,67328,1
3,6853,VSM.FilterVertical,0,0
3,6853,VSM.FilterTemporalVertical,156928,1
3,6853,VSM.ResetFeedback,0,1
4,6854,VSM.MarkReceiverPages,773888,1
4,6854,VSM.Allocate,1639936,1
4,6854,VSM.ClearPhysicalPages,512768,1
4,6854,VSM.PageOccupancy,102912,1
4,6854,VSM.FinalizePages,1792,1
4,6854,VSM.DynamicRaster,97280,1
4,6854,VSM.LayoutRemap,0,1
4,6854,VSM.InvalidateStatic,0,0
4,6854,VSM.StaticCasterCull,410368,1
4,6854,VSM.DynamicCasterCull,0,1
4,6854,VSM.PageCull,391424,1
4,6854,VSM.StaticRaster,7168,1
4,6854,VSM.UnityCompatibilityRaster,0,0
4,6854,VSM.Resolve,27475968,1
4,6854,VSM.ResolveTrace,27252224,1
4,6854,VSM.FilterHorizontal,67328,1
4,6854,VSM.FilterVertical,0,0
4,6854,VSM.FilterTemporalVertical,155392,1
4,6854,VSM.ResetFeedback,0,1
5,6855,VSM.MarkReceiverPages,773632,1
5,6855,VSM.Allocate,1640192,1
5,6855,VSM.ClearPhysicalPages,345088,1
5,6855,VSM.PageOccupancy,120576,1
5,6855,VSM.FinalizePages,2048,1
5,6855,VSM.DynamicRaster,82944,1
5,6855,VSM.LayoutRemap,0,1
5,6855,VSM.InvalidateStatic,0,0
5,6855,VSM.StaticCasterCull,406016,1
5,6855,VSM.DynamicCasterCull,0,1
5,6855,VSM.PageCull,387072,1
5,6855,VSM.StaticRaster,7424,1
5,6855,VSM.UnityCompatibilityRaster,0,0
5,6855,VSM.Resolve,27738368,1
5,6855,VSM.ResolveTrace,27513600,1
5,6855,VSM.FilterHorizontal,67072,1
5,6855,VSM.FilterVertical,0,0
5,6855,VSM.FilterTemporalVertical,156160,1
5,6855,VSM.ResetFeedback,0,1
6,6856,VSM.MarkReceiverPages,774912,1
6,6856,VSM.Allocate,1638144,1
6,6856,VSM.ClearPhysicalPages,345088,1
6,6856,VSM.PageOccupancy,80128,1
6,6856,VSM.FinalizePages,1792,1
6,6856,VSM.DynamicRaster,89856,1
6,6856,VSM.LayoutRemap,0,1
6,6856,VSM.InvalidateStatic,0,0
6,6856,VSM.StaticCasterCull,406272,1
6,6856,VSM.DynamicCasterCull,0,1
6,6856,VSM.PageCull,387840,1
6,6856,VSM.StaticRaster,6912,1
