observation_frame,unscaled_time,frame_timing_timestamp,segment,"frame_interval_ms","cpu_frame_ms","gpu_frame_ms","cpu_render_thread_ms","gc_allocated_in_editor_frame_bytes","VSM.LayoutRemap_gpu_ms","VSM.MarkReceiverPages_gpu_ms","VSM.Allocate_gpu_ms","VSM.InvalidateStatic_gpu_ms","VSM.ClearPhysicalPages_gpu_ms","VSM.StaticCasterCull_gpu_ms","VSM.DynamicCasterCull_gpu_ms","VSM.PageCull_gpu_ms","VSM.StaticRaster_gpu_ms","VSM.DynamicRaster_gpu_ms","VSM.UnityCompatibilityRaster_gpu_ms","VSM.FinalizePages_gpu_ms","VSM.ResetFeedback_gpu_ms","VSM.Resolve_gpu_ms",observed_camera_frame,observed_camera_serial,window_repaint_count,seconds_since_window_repaint
691,30.548941206065759,177054754221,1,14.122002758085728,14.1017,13.480192,3.65,14419,0,3.8202879999999997,0.53504,,0.122624,0.345856,0.000256,0.326656,0.006912,0.086272,,0.0038399999999999997,0,2.9055999999999997,691,290,0,
692,30.562971704931972,177054895238,1,14.030498452484608,14.7644,14.0928,2.9798,14818,0,4.0890879999999994,0.56652799999999992,,0.131584,1.060352,0,0.33433599999999997,0.006912,0.092159999999999992,,0.003584,0,2.4238079999999997,692,291,0,
693,30.576792205215419,177055042882,1,13.820500113070011,12.5679,14.021888,2.8874,14419,0,4.432384,0.55910399999999993,,0.13183999999999998,0.36147199999999996,0,0.341248,0.0076799999999999993,0.08576,,0.004352,0,2.697216,693,292,0,
694,30.591133900226755,177055168561,1,14.341695234179497,14.5726,13.784576,2.4592,14419,0,3.447552,0.56243199999999993,,0.12185599999999999,0.365824,0,0.346624,0.0084479999999999989,0.080639999999999989,,0.003328,0,2.639872,694,293,0,
695,30.6048200042517,177055314287,1,13.686103746294975,14.4188,14.345471999999999,2.4111,14419,0,4.343808,0.548864,,0.131072,0.350976,0,0.330752,0.0076799999999999993,0.086272,,0.002816,0,3.259392,695,294,0,
696,30.619210905612242,177055458475,1,14.390901662409306,13.565,13.653504,3.481,20429,0,4.393216,0.561152,,0.131072,0.354048,0.000256,0.333568,0.003584,0.09267199999999999,,0.004096,0,2.768128,696,295,0,
697,30.634723100907028,177055594125,1,15.512195415794849,14.1457,14.375168,3.026,66629,0,4.2152959999999995,0.56575999999999993,,0.130304,0.35225599999999996,0.000256,0.33177599999999996,0.007936,0.090624,,0.003584,0,3.045632,697,296,0,
698,30.648618303571428,177055735582,1,13.895202428102493,14.4063,15.498496,2.4859,20348,0,4.57088,0.552704,,0.13055999999999998,0.356608,0.000256,0.33638399999999996,0.004352,0.093183999999999989,,0.003584,0,3.570944,698,297,0,
699,30.663771102607708,177055879645,1,15.152798965573311,13.8415,13.87648,2.8925,14766,0,4.2214399999999994,0.54143999999999992,,0.129792,0.35737599999999997,0,0.337152,0.007936,0.36607999999999996,,0.0025599999999999998,0,2.978304,699,298,0,
700,30.677555102040817,177056018060,1,13.783999718725681,15.7182,15.129856,2.9908,35682,0,4.71424,0.55065599999999992,,0.130816,0.353792,0,0.33408,0.007168,0.084224,,0.003328,0,2.9117439999999997,700,299,0,
701,30.692732801870747,177056175242,1,15.177699737250805,14.0176,13.765888,2.7468,14539,0,3.624704,0.529152,,0.122624,0.34892799999999996,0,0.32972799999999997,0.007168,0.089855999999999991,,0.002816,0,3.5179519999999997,701,300,0,
702,30.706678103741496,177056315418,1,13.945301994681358,15.5665,15.149568,3.29,14419,0,4.6069759999999995,0.578816,,0.13055999999999998,0.352512,0,0.332544,0.008192,0.089343999999999993,,0.0025599999999999998,0,3.243776,702,301,0,
703,30.721501700680271,177056471083,1,14.823596924543381,13.5064,13.932544,2.8018,14419,0,4.401664,0.55552,,0.130048,0.3584,0,0.338176,0.007936,0.093183999999999989,,0.003072,0,2.695168,703,302,0,
704,30.735348703231292,177056606147,1,13.847002759575844,16.7824,14.798336,3.8245,14419,0,4.167424,0.55296,,0.130304,0.35737599999999997,0.000256,0.337152,0.005632,0.092159999999999992,,0.0038399999999999997,0,3.157248,704,303,0,
705,30.750331505102039,177056773971,1,14.982801862061024,13.0918,13.83808,4.1436,14419,0,3.881472,0.546304,,0.122624,0.346368,0,0.326656,0.007424,0.08832,,0.002048,0,3.3185279999999997,705,304,0,
706,30.765678599773242,177056904889,1,15.347094275057316,16.713,14.960384,3.3487,19916,0,3.6067839999999998,0.535552,,0.137728,0.35072,0,0.330752,0.0076799999999999993,0.08806399999999999,,0.003072,0,2.8224,706,305,0,
707,30.779230002834467,177057072019,1,13.55140283703804,11.0213,15.324928,2.7015,14419,0,4.281088,0.560128,,0.123136,0.35148799999999997,0,0.332032,0.007168,0.090624,,0.003072,0,3.136256,707,306,0,
708,30.794222300170066,177057182232,1,14.992297627031803,14.5182,13.5296,2.9014,14419,0,3.638528,0.547584,,0.123904,0.341504,0,0.32179199999999997,0.0076799999999999993,0.083968,,0.003072,0,2.799616,708,307,0,
709,30.808994905045349,177057327414,1,14.772605150938034,15.6276,14.972928,2.6522,14419,0,4.19456,0.560384,,0.13055999999999998,0.354048,0.000256,0.333824,0.003328,0.092416,,0.004096,0,3.143424,709,308,0,
710,30.823934105725623,177057483690,1,14.939201064407825,13.4388,14.747648,2.556,14419,0,4.6584319999999995,0.557824,,0.13055999999999998,0.539648,0,0.305664,0.025344,0.087039999999999992,,0.004352,0,3.4503679999999997,710,309,0,
711,30.83812660147392,177057618078,1,14.192495495080948,15.1077,14.929664,2.7327,14419,0,3.8571519999999997,0.553472,,0.129792,1.1499519999999999,0,1.129472,0.007424,0.08806399999999999,,0.0025599999999999998,0,2.739712,711,310,0,
712,30.852623100907028,177057769155,1,14.496499672532082,14.3404,14.164224,2.6837,14539,0,3.934208,0.535552,,0.122624,0.365056,0,0.34559999999999996,0.003328,0.090624,,0.0038399999999999997,0,2.822656,712,311,0,
713,30.867783205782313,177057912559,1,15.160105191171169,15.8917,14.48704,2.7804,14621,0,4.5411839999999994,0.566272,,0.131584,0.562176,0,0.32,0.018175999999999998,0.0896,,0.004096,0,2.841088,713,312,0,
714,30.88280920493197,177058071476,1,15.025999397039413,13.8562,15.145472,3.2087,14419,0,3.7137919999999998,0.537856,,0.130816,0.35712,0,0.336896,0.005632,0.08806399999999999,,0.003328,0.000256,3.282688,714,313,0,
715,30.897031200396825,177058210038,1,14.221995137631893,14.208,14.958848,3.0535,14419,0,4.3635199999999994,0.58495999999999992,,0.13055999999999998,0.649728,0.000256,0.629504,0.007424,0.08524799999999999,,0.003328,0,2.99904,715,314,0,
716,30.912038803854873,177058352118,1,15.007603913545609,15.8594,14.24384,3.2479,14419,0,4.393984,0.5504,,0.292864,0.34355199999999997,0,0.323584,0.007168,0.082176,,0.003584,0,2.940416,716,315,0,
717,30.927326799886622,177058510712,1,15.287996269762516,15.5833,14.94272,3.7849,14419,0,4.569088,0.560128,,0.955904,0.434176,0,0.4032,0.007424,0.086272,,0.003584,0,2.41152,717,316,0,
718,30.941831101190473,177058666545,1,14.504301361739635,13.4602,15.319808,3.0984,14419,0,4.87168,0.56831999999999994,,0.13055999999999998,0.65279999999999994,0,0.30976,0.026112,0.082176,,0.004608,0,3.3064959999999997,718,317,0,
719,30.956096400226755,177058801147,1,14.265298843383789,15.3069,14.377728,3.5337,14621,0,4.337664,0.55296,,0.130816,0.612352,0,0.59084799999999993,0.0051199999999999996,0.114176,,0.003072,0,3.439616,719,318,0,
720,30.971364902210883,177058954216,1,15.268501825630665,15.1291,14.363136,2.8971,14471,0,4.081664,0.550144,,0.122624,1.153792,0.000256,0.32767999999999997,0.006144,0.092928,,0.004352,0,2.646784,720,319,0,
721,30.985279202097505,177059105507,1,13.914300128817558,14.6154,15.244288,2.9397,14419,0,4.731904,0.560384,,0.130304,0.35737599999999997,0,0.336128,0.007936,0.084735999999999992,,0.0025599999999999998,0,2.82624,721,320,0,
722,30.999733000283445,177059251661,1,14.453798532485962,14.7282,13.88928,3.4883,17145,0,4.3351039999999994,0.545536,,0.12236799999999999,0.35328,0,0.333568,0.007424,0.08524799999999999,,0.003072,0,2.658048,722,321,0,
723,31.014339200680272,177059398943,1,14.606200158596039,15.8349,14.434048,3.0382,14539,0,3.762432,0.54143999999999992,,0.12339199999999999,0.351744,0,0.33228799999999997,0.007424,0.088832,,0.0025599999999999998,0,3.142912,723,322,0,
724,31.028731299603173,177059557292,1,14.392099343240261,13.3787,14.587648,3.3169,14419,0,4.589568,0.553472,,0.13055999999999998,0.351232,0,0.33024,0.007424,0.08294399999999999,,0.002816,0,3.6666879999999997,724,323,0,
