observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,576.78480889999992,2.6173999999627995,VSM.MarkReceiverPages,743680,1
0,576.78480889999992,2.6173999999627995,VSM.AllocationPrepare,9472,1
0,576.78480889999992,2.6173999999627995,VSM.AllocationCommit,601600,1
0,576.78480889999992,2.6173999999627995,VSM.Allocate,611328,1
0,576.78480889999992,2.6173999999627995,VSM.ClearPhysicalPages,119808,1
0,576.78480889999992,2.6173999999627995,VSM.PageOccupancy,2560,1
0,576.78480889999992,2.6173999999627995,VSM.FinalizePages,1792,1
0,576.78480889999992,2.6173999999627995,VSM.DynamicRaster,8192,1
0,576.78480889999992,2.6173999999627995,VSM.LayoutRemap,0,1
0,576.78480889999992,2.6173999999627995,VSM.InvalidateStatic,0,0
0,576.78480889999992,2.6173999999627995,VSM.InvalidateDynamic,0,1
0,576.78480889999992,2.6173999999627995,VSM.StaticCasterCull,209664,1
0,576.78480889999992,2.6173999999627995,VSM.DynamicCasterCull,115456,1
0,576.78480889999992,2.6173999999627995,VSM.PageCull,291840,2
0,576.78480889999992,2.6173999999627995,VSM.StaticRasterClear,0,1
0,576.78480889999992,2.6173999999627995,VSM.StaticRasterDraw,8192,1
0,576.78480889999992,2.6173999999627995,VSM.DynamicRasterClear,0,1
0,576.78480889999992,2.6173999999627995,VSM.DynamicRasterDraw,8192,1
0,576.78480889999992,2.6173999999627995,VSM.StaticRaster,8192,1
0,576.78480889999992,2.6173999999627995,VSM.UnityCompatibilityRaster,0,0
0,576.78480889999992,2.6173999999627995,VSM.Resolve,5279488,1
0,576.78480889999992,2.6173999999627995,VSM.ResolveTrace,5056768,1
0,576.78480889999992,2.6173999999627995,VSM.FilterHorizontal,64512,1
0,576.78480889999992,2.6173999999627995,VSM.FilterVertical,0,0
0,576.78480889999992,2.6173999999627995,VSM.FilterTemporalVertical,158208,1
0,576.78480889999992,2.6173999999627995,VSM.ResetFeedback,0,1
1,576.79923309999992,1.9241999999621839,VSM.MarkReceiverPages,740864,1
1,576.79923309999992,1.9241999999621839,VSM.AllocationPrepare,9728,1
1,576.79923309999992,1.9241999999621839,VSM.AllocationCommit,601344,1
1,576.79923309999992,1.9241999999621839,VSM.Allocate,611072,1
1,576.79923309999992,1.9241999999621839,VSM.ClearPhysicalPages,119552,1
1,576.79923309999992,1.9241999999621839,VSM.PageOccupancy,2560,1
1,576.79923309999992,1.9241999999621839,VSM.FinalizePages,1536,1
1,576.79923309999992,1.9241999999621839,VSM.DynamicRaster,7168,1
1,576.79923309999992,1.9241999999621839,VSM.LayoutRemap,0,1
1,576.79923309999992,1.9241999999621839,VSM.InvalidateStatic,0,0
1,576.79923309999992,1.9241999999621839,VSM.InvalidateDynamic,0,1
1,576.79923309999992,1.9241999999621839,VSM.StaticCasterCull,206592,1
1,576.79923309999992,1.9241999999621839,VSM.DynamicCasterCull,118016,1
1,576.79923309999992,1.9241999999621839,VSM.PageCull,291072,2
1,576.79923309999992,1.9241999999621839,VSM.StaticRasterClear,256,1
1,576.79923309999992,1.9241999999621839,VSM.StaticRasterDraw,6912,1
1,576.79923309999992,1.9241999999621839,VSM.DynamicRasterClear,0,1
1,576.79923309999992,1.9241999999621839,VSM.DynamicRasterDraw,7168,1
1,576.79923309999992,1.9241999999621839,VSM.StaticRaster,7168,1
1,576.79923309999992,1.9241999999621839,VSM.UnityCompatibilityRaster,0,0
1,576.79923309999992,1.9241999999621839,VSM.Resolve,5863680,1
1,576.79923309999992,1.9241999999621839,VSM.ResolveTrace,5633536,1
1,576.79923309999992,1.9241999999621839,VSM.FilterHorizontal,65280,1
1,576.79923309999992,1.9241999999621839,VSM.FilterVertical,0,0
1,576.79923309999992,1.9241999999621839,VSM.FilterTemporalVertical,163584,1
1,576.79923309999992,1.9241999999621839,VSM.ResetFeedback,0,1
2,576.813635,2.2354999999834035,VSM.MarkReceiverPages,747776,1
2,576.813635,2.2354999999834035,VSM.AllocationPrepare,9728,1
2,576.813635,2.2354999999834035,VSM.AllocationCommit,602112,1
2,576.813635,2.2354999999834035,VSM.Allocate,611840,1
2,576.813635,2.2354999999834035,VSM.ClearPhysicalPages,119808,1
2,576.813635,2.2354999999834035,VSM.PageOccupancy,2560,1
2,576.813635,2.2354999999834035,VSM.FinalizePages,1536,1
2,576.813635,2.2354999999834035,VSM.DynamicRaster,6144,1
2,576.813635,2.2354999999834035,VSM.LayoutRemap,0,1
2,576.813635,2.2354999999834035,VSM.InvalidateStatic,0,0
2,576.813635,2.2354999999834035,VSM.InvalidateDynamic,0,1
2,576.813635,2.2354999999834035,VSM.StaticCasterCull,208384,1
2,576.813635,2.2354999999834035,VSM.DynamicCasterCull,117760,1
2,576.813635,2.2354999999834035,VSM.PageCull,293120,2
2,576.813635,2.2354999999834035,VSM.StaticRasterClear,0,1
2,576.813635,2.2354999999834035,VSM.StaticRasterDraw,8704,1
2,576.813635,2.2354999999834035,VSM.DynamicRasterClear,256,1
2,576.813635,2.2354999999834035,VSM.DynamicRasterDraw,5888,1
2,576.813635,2.2354999999834035,VSM.StaticRaster,8960,1
2,576.813635,2.2354999999834035,VSM.UnityCompatibilityRaster,0,0
2,576.813635,2.2354999999834035,VSM.Resolve,6211584,1
2,576.813635,2.2354999999834035,VSM.ResolveTrace,5793536,1
2,576.813635,2.2354999999834035,VSM.FilterHorizontal,67328,1
2,576.813635,2.2354999999834035,VSM.FilterVertical,0,0
2,576.813635,2.2354999999834035,VSM.FilterTemporalVertical,349440,1
2,576.813635,2.2354999999834035,VSM.ResetFeedback,0,1
3,576.8293153,2.5219000000333835,VSM.MarkReceiverPages,742400,1
3,576.8293153,2.5219000000333835,VSM.AllocationPrepare,9728,1
3,576.8293153,2.5219000000333835,VSM.AllocationCommit,601344,1
3,576.8293153,2.5219000000333835,VSM.Allocate,611328,1
3,576.8293153,2.5219000000333835,VSM.ClearPhysicalPages,119552,1
3,576.8293153,2.5219000000333835,VSM.PageOccupancy,2560,1
3,576.8293153,2.5219000000333835,VSM.FinalizePages,1792,1
3,576.8293153,2.5219000000333835,VSM.DynamicRaster,7680,1
3,576.8293153,2.5219000000333835,VSM.LayoutRemap,0,1
3,576.8293153,2.5219000000333835,VSM.InvalidateStatic,0,0
3,576.8293153,2.5219000000333835,VSM.InvalidateDynamic,0,1
3,576.8293153,2.5219000000333835,VSM.StaticCasterCull,598272,1
