observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,554.662733,2.0028000000138491,VSM.MarkReceiverPages,938496,1
0,554.662733,2.0028000000138491,VSM.AllocationPrepare,9728,1
0,554.662733,2.0028000000138491,VSM.AllocationCommit,594176,1
0,554.662733,2.0028000000138491,VSM.Allocate,751872,1
0,554.662733,2.0028000000138491,VSM.ClearPhysicalPages,260096,1
0,554.662733,2.0028000000138491,VSM.PageOccupancy,74496,1
0,554.662733,2.0028000000138491,VSM.FinalizePages,1792,1
0,554.662733,2.0028000000138491,VSM.DynamicRaster,0,0
0,554.662733,2.0028000000138491,VSM.LayoutRemap,0,1
0,554.662733,2.0028000000138491,VSM.InvalidateStatic,0,0
0,554.662733,2.0028000000138491,VSM.InvalidateDynamic,1792,1
0,554.662733,2.0028000000138491,VSM.StaticCasterCull,212224,1
0,554.662733,2.0028000000138491,VSM.DynamicCasterCull,0,1
0,554.662733,2.0028000000138491,VSM.PageCull,193280,1
0,554.662733,2.0028000000138491,VSM.StaticRasterClear,256,1
0,554.662733,2.0028000000138491,VSM.StaticRasterDraw,7168,1
0,554.662733,2.0028000000138491,VSM.DynamicRasterClear,0,0
0,554.662733,2.0028000000138491,VSM.DynamicRasterDraw,0,0
0,554.662733,2.0028000000138491,VSM.StaticRaster,7424,1
0,554.662733,2.0028000000138491,VSM.UnityCompatibilityRaster,0,0
0,554.662733,2.0028000000138491,VSM.Resolve,5527552,1
0,554.662733,2.0028000000138491,VSM.ResolveTrace,5302016,1
0,554.662733,2.0028000000138491,VSM.FilterHorizontal,65280,1
0,554.662733,2.0028000000138491,VSM.FilterVertical,0,0
0,554.662733,2.0028000000138491,VSM.FilterTemporalVertical,159488,1
0,554.662733,2.0028000000138491,VSM.ResetFeedback,0,1
1,554.68119619999993,5.1708999999391381,VSM.MarkReceiverPages,740352,1
1,554.68119619999993,5.1708999999391381,VSM.AllocationPrepare,9728,1
1,554.68119619999993,5.1708999999391381,VSM.AllocationCommit,602112,1
1,554.68119619999993,5.1708999999391381,VSM.Allocate,611840,1
1,554.68119619999993,5.1708999999391381,VSM.ClearPhysicalPages,263424,1
1,554.68119619999993,5.1708999999391381,VSM.PageOccupancy,79360,1
1,554.68119619999993,5.1708999999391381,VSM.FinalizePages,1792,1
1,554.68119619999993,5.1708999999391381,VSM.DynamicRaster,0,0
1,554.68119619999993,5.1708999999391381,VSM.LayoutRemap,0,1
1,554.68119619999993,5.1708999999391381,VSM.InvalidateStatic,0,0
1,554.68119619999993,5.1708999999391381,VSM.InvalidateDynamic,1536,1
1,554.68119619999993,5.1708999999391381,VSM.StaticCasterCull,206336,1
1,554.68119619999993,5.1708999999391381,VSM.DynamicCasterCull,0,1
1,554.68119619999993,5.1708999999391381,VSM.PageCull,187136,1
1,554.68119619999993,5.1708999999391381,VSM.StaticRasterClear,0,1
1,554.68119619999993,5.1708999999391381,VSM.StaticRasterDraw,8704,1
1,554.68119619999993,5.1708999999391381,VSM.DynamicRasterClear,0,0
1,554.68119619999993,5.1708999999391381,VSM.DynamicRasterDraw,0,0
1,554.68119619999993,5.1708999999391381,VSM.StaticRaster,8960,1
1,554.68119619999993,5.1708999999391381,VSM.UnityCompatibilityRaster,0,0
1,554.68119619999993,5.1708999999391381,VSM.Resolve,6072320,1
1,554.68119619999993,5.1708999999391381,VSM.ResolveTrace,5658112,1
1,554.68119619999993,5.1708999999391381,VSM.FilterHorizontal,254720,1
1,554.68119619999993,5.1708999999391381,VSM.FilterVertical,0,0
1,554.68119619999993,5.1708999999391381,VSM.FilterTemporalVertical,158208,1
1,554.68119619999993,5.1708999999391381,VSM.ResetFeedback,0,1
2,554.6983194,3.0821999999943728,VSM.MarkReceiverPages,738560,1
2,554.6983194,3.0821999999943728,VSM.AllocationPrepare,9728,1
2,554.6983194,3.0821999999943728,VSM.AllocationCommit,600832,1
2,554.6983194,3.0821999999943728,VSM.Allocate,610816,1
2,554.6983194,3.0821999999943728,VSM.ClearPhysicalPages,456192,1
2,554.6983194,3.0821999999943728,VSM.PageOccupancy,71424,1
2,554.6983194,3.0821999999943728,VSM.FinalizePages,2048,1
2,554.6983194,3.0821999999943728,VSM.DynamicRaster,0,0
2,554.6983194,3.0821999999943728,VSM.LayoutRemap,0,1
2,554.6983194,3.0821999999943728,VSM.InvalidateStatic,0,0
2,554.6983194,3.0821999999943728,VSM.InvalidateDynamic,1536,1
2,554.6983194,3.0821999999943728,VSM.StaticCasterCull,211200,1
2,554.6983194,3.0821999999943728,VSM.DynamicCasterCull,0,1
2,554.6983194,3.0821999999943728,VSM.PageCull,187136,1
2,554.6983194,3.0821999999943728,VSM.StaticRasterClear,0,1
2,554.6983194,3.0821999999943728,VSM.StaticRasterDraw,3072,1
2,554.6983194,3.0821999999943728,VSM.DynamicRasterClear,0,0
2,554.6983194,3.0821999999943728,VSM.DynamicRasterDraw,0,0
2,554.6983194,3.0821999999943728,VSM.StaticRaster,3328,1
2,554.6983194,3.0821999999943728,VSM.UnityCompatibilityRaster,0,0
2,554.6983194,3.0821999999943728,VSM.Resolve,5966848,1
2,554.6983194,3.0821999999943728,VSM.ResolveTrace,5742592,1
2,554.6983194,3.0821999999943728,VSM.FilterHorizontal,65280,1
2,554.6983194,3.0821999999943728,VSM.FilterVertical,0,0
2,554.6983194,3.0821999999943728,VSM.FilterTemporalVertical,157440,1
2,554.6983194,3.0821999999943728,VSM.ResetFeedback,0,1
3,554.7152004,2.8360999999677006,VSM.MarkReceiverPages,738560,1
3,554.7152004,2.8360999999677006,VSM.AllocationPrepare,9472,1
3,554.7152004,2.8360999999677006,VSM.AllocationCommit,593664,1
3,554.7152004,2.8360999999677006,VSM.Allocate,946944,1
3,554.7152004,2.8360999999677006,VSM.ClearPhysicalPages,260096,1
3,554.7152004,2.8360999999677006,VSM.PageOccupancy,74496,1
3,554.7152004,2.8360999999677006,VSM.FinalizePages,1792,1
3,554.7152004,2.8360999999677006,VSM.DynamicRaster,0,0
3,554.7152004,2.8360999999677006,VSM.LayoutRemap,0,1
3,554.7152004,2.8360999999677006,VSM.InvalidateStatic,0,0
3,554.7152004,2.8360999999677006,VSM.InvalidateDynamic,1536,1
3,554.7152004,2.8360999999677006,VSM.StaticCasterCull,210944,1
3,554.7152004,2.8360999999677006,VSM.DynamicCasterCull,0,1
3,554.7152004,2.8360999999677006,VSM.PageCull,191488,1
