observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,587.9895547,1.9118000000162283,VSM.MarkReceiverPages,906752,1
0,587.9895547,1.9118000000162283,VSM.AllocationPrepare,9472,1
0,587.9895547,1.9118000000162283,VSM.AllocationCommit,1102336,1
0,587.9895547,1.9118000000162283,VSM.Allocate,1405184,1
0,587.9895547,1.9118000000162283,VSM.ClearPhysicalPages,119808,1
0,587.9895547,1.9118000000162283,VSM.PageOccupancy,2560,1
0,587.9895547,1.9118000000162283,VSM.FinalizePages,2560,1
0,587.9895547,1.9118000000162283,VSM.DynamicRaster,0,0
0,587.9895547,1.9118000000162283,VSM.LayoutRemap,0,1
0,587.9895547,1.9118000000162283,VSM.InvalidateStatic,0,0
0,587.9895547,1.9118000000162283,VSM.InvalidateDynamic,0,1
0,587.9895547,1.9118000000162283,VSM.StaticCasterCull,414208,1
0,587.9895547,1.9118000000162283,VSM.DynamicCasterCull,0,1
0,587.9895547,1.9118000000162283,VSM.PageCull,395264,1
0,587.9895547,1.9118000000162283,VSM.StaticRasterClear,0,1
0,587.9895547,1.9118000000162283,VSM.StaticRasterDraw,3584,1
0,587.9895547,1.9118000000162283,VSM.DynamicRasterClear,0,0
0,587.9895547,1.9118000000162283,VSM.DynamicRasterDraw,0,0
0,587.9895547,1.9118000000162283,VSM.StaticRaster,3584,1
0,587.9895547,1.9118000000162283,VSM.UnityCompatibilityRaster,0,0
0,587.9895547,1.9118000000162283,VSM.Resolve,7425024,1
0,587.9895547,1.9118000000162283,VSM.ResolveTrace,7194624,1
0,587.9895547,1.9118000000162283,VSM.FilterHorizontal,67584,1
0,587.9895547,1.9118000000162283,VSM.FilterVertical,0,0
0,587.9895547,1.9118000000162283,VSM.FilterTemporalVertical,161536,1
0,587.9895547,1.9118000000162283,VSM.ResetFeedback,0,1
1,588.0058673,1.9173000000591855,VSM.MarkReceiverPages,1090560,1
1,588.0058673,1.9173000000591855,VSM.AllocationPrepare,9728,1
1,588.0058673,1.9173000000591855,VSM.AllocationCommit,1102336,1
1,588.0058673,1.9173000000591855,VSM.Allocate,1112320,1
1,588.0058673,1.9173000000591855,VSM.ClearPhysicalPages,119040,1
1,588.0058673,1.9173000000591855,VSM.PageOccupancy,2816,1
1,588.0058673,1.9173000000591855,VSM.FinalizePages,1792,1
1,588.0058673,1.9173000000591855,VSM.DynamicRaster,0,0
1,588.0058673,1.9173000000591855,VSM.LayoutRemap,0,1
1,588.0058673,1.9173000000591855,VSM.InvalidateStatic,0,0
1,588.0058673,1.9173000000591855,VSM.InvalidateDynamic,0,1
1,588.0058673,1.9173000000591855,VSM.StaticCasterCull,736000,1
1,588.0058673,1.9173000000591855,VSM.DynamicCasterCull,0,1
1,588.0058673,1.9173000000591855,VSM.PageCull,431616,1
1,588.0058673,1.9173000000591855,VSM.StaticRasterClear,0,1
1,588.0058673,1.9173000000591855,VSM.StaticRasterDraw,9728,1
1,588.0058673,1.9173000000591855,VSM.DynamicRasterClear,0,0
1,588.0058673,1.9173000000591855,VSM.DynamicRasterDraw,0,0
1,588.0058673,1.9173000000591855,VSM.StaticRaster,10240,1
1,588.0058673,1.9173000000591855,VSM.UnityCompatibilityRaster,0,0
1,588.0058673,1.9173000000591855,VSM.Resolve,6981632,1
1,588.0058673,1.9173000000591855,VSM.ResolveTrace,6756096,1
1,588.0058673,1.9173000000591855,VSM.FilterHorizontal,66304,1
1,588.0058673,1.9173000000591855,VSM.FilterVertical,0,0
1,588.0058673,1.9173000000591855,VSM.FilterTemporalVertical,158208,1
1,588.0058673,1.9173000000591855,VSM.ResetFeedback,0,1
2,588.0228811,2.1838999999772568,VSM.MarkReceiverPages,903424,1
2,588.0228811,2.1838999999772568,VSM.AllocationPrepare,9472,1
2,588.0228811,2.1838999999772568,VSM.AllocationCommit,1101312,1
2,588.0228811,2.1838999999772568,VSM.Allocate,1287936,1
2,588.0228811,2.1838999999772568,VSM.ClearPhysicalPages,118528,1
2,588.0228811,2.1838999999772568,VSM.PageOccupancy,2560,1
2,588.0228811,2.1838999999772568,VSM.FinalizePages,2048,1
2,588.0228811,2.1838999999772568,VSM.DynamicRaster,0,0
2,588.0228811,2.1838999999772568,VSM.LayoutRemap,0,1
2,588.0228811,2.1838999999772568,VSM.InvalidateStatic,0,0
2,588.0228811,2.1838999999772568,VSM.InvalidateDynamic,0,1
2,588.0228811,2.1838999999772568,VSM.StaticCasterCull,435200,1
2,588.0228811,2.1838999999772568,VSM.DynamicCasterCull,0,1
2,588.0228811,2.1838999999772568,VSM.PageCull,416512,1
2,588.0228811,2.1838999999772568,VSM.StaticRasterClear,0,1
2,588.0228811,2.1838999999772568,VSM.StaticRasterDraw,7168,1
2,588.0228811,2.1838999999772568,VSM.DynamicRasterClear,0,0
2,588.0228811,2.1838999999772568,VSM.DynamicRasterDraw,0,0
2,588.0228811,2.1838999999772568,VSM.StaticRaster,7168,1
2,588.0228811,2.1838999999772568,VSM.UnityCompatibilityRaster,0,0
2,588.0228811,2.1838999999772568,VSM.Resolve,6501632,1
2,588.0228811,2.1838999999772568,VSM.ResolveTrace,6274048,1
2,588.0228811,2.1838999999772568,VSM.FilterHorizontal,66048,1
2,588.0228811,2.1838999999772568,VSM.FilterVertical,0,0
2,588.0228811,2.1838999999772568,VSM.FilterTemporalVertical,160256,1
2,588.0228811,2.1838999999772568,VSM.ResetFeedback,0,1
3,588.03924499999994,1.8873000000212414,VSM.MarkReceiverPages,1084160,1
3,588.03924499999994,1.8873000000212414,VSM.AllocationPrepare,9728,1
3,588.03924499999994,1.8873000000212414,VSM.AllocationCommit,1101824,1
3,588.03924499999994,1.8873000000212414,VSM.Allocate,1111808,1
3,588.03924499999994,1.8873000000212414,VSM.ClearPhysicalPages,119040,1
3,588.03924499999994,1.8873000000212414,VSM.PageOccupancy,2560,1
3,588.03924499999994,1.8873000000212414,VSM.FinalizePages,2048,1
3,588.03924499999994,1.8873000000212414,VSM.DynamicRaster,0,0
3,588.03924499999994,1.8873000000212414,VSM.LayoutRemap,0,1
3,588.03924499999994,1.8873000000212414,VSM.InvalidateStatic,0,0
3,588.03924499999994,1.8873000000212414,VSM.InvalidateDynamic,256,1
3,588.03924499999994,1.8873000000212414,VSM.StaticCasterCull,439552,1
3,588.03924499999994,1.8873000000212414,VSM.DynamicCasterCull,0,1
3,588.03924499999994,1.8873000000212414,VSM.PageCull,420864,1
3,588.03924499999994,1.8873000000212414,VSM.StaticRasterClear,0,1
3,588.03924499999994,1.8873000000212414,VSM.StaticRasterDraw,7168,1
3,588.03924499999994,1.8873000000212414,VSM.DynamicRasterClear,0,0
3,588.03924499999994,1.8873000000212414,VSM.DynamicRasterDraw,0,0
3,588.03924499999994,1.8873000000212414,VSM.StaticRaster,7424,1
3,588.03924499999994,1.8873000000212414,VSM.UnityCompatibilityRaster,0,0
3,588.03924499999994,1.8873000000212414,VSM.Resolve,7152640,1
3,588.03924499999994,1.8873000000212414,VSM.ResolveTrace,6924800,1
