observation,marker,gpu_ns,gpu_sample_count
0,VSM.MarkReceiverPages,726528,1
0,VSM.Allocate,11293696,1
0,VSM.ClearPhysicalPages,472320,1
0,VSM.PageOccupancy,66304,1
0,VSM.FinalizePages,1792,1
0,VSM.DynamicRaster,16896,1
0,VSM.LayoutRemap,2304,1
0,VSM.InvalidateStatic,2560,1
0,VSM.StaticCasterCull,181248,1
0,VSM.DynamicCasterCull,0,1
0,VSM.PageCull,161792,1
0,VSM.StaticRasterClear,256,1
0,VSM.StaticRasterDraw,29792512,1
0,VSM.DynamicRasterClear,16896,1
0,VSM.DynamicRasterDraw,0,1
0,VSM.StaticRaster,29792768,1
0,VSM.UnityCompatibilityRaster,0,0
0,VSM.Resolve,6062848,1
0,VSM.ResolveTrace,5923584,1
0,VSM.FilterHorizontal,66048,1
0,VSM.FilterVertical,0,0
0,VSM.FilterTemporalVertical,72192,1
0,VSM.ResetFeedback,2048,1
1,VSM.MarkReceiverPages,1033728,1
1,VSM.Allocate,11326208,1
1,VSM.ClearPhysicalPages,472064,1
1,VSM.PageOccupancy,67072,1
1,VSM.FinalizePages,2048,1
1,VSM.DynamicRaster,11264,1
1,VSM.LayoutRemap,2560,1
1,VSM.InvalidateStatic,2560,1
1,VSM.StaticCasterCull,177664,1
1,VSM.DynamicCasterCull,0,1
1,VSM.PageCull,157952,1
1,VSM.StaticRasterClear,0,1
1,VSM.StaticRasterDraw,29630976,1
1,VSM.DynamicRasterClear,11264,1
1,VSM.DynamicRasterDraw,0,1
1,VSM.StaticRaster,29630976,1
1,VSM.UnityCompatibilityRaster,0,0
1,VSM.Resolve,6164736,1
1,VSM.ResolveTrace,5737728,1
1,VSM.FilterHorizontal,67840,1
1,VSM.FilterVertical,0,0
1,VSM.FilterTemporalVertical,72448,1
1,VSM.ResetFeedback,2048,1
2,VSM.MarkReceiverPages,1238784,1
2,VSM.Allocate,11357184,1
2,VSM.ClearPhysicalPages,472576,1
2,VSM.PageOccupancy,73728,1
2,VSM.FinalizePages,1792,1
2,VSM.DynamicRaster,13056,1
2,VSM.LayoutRemap,2304,1
2,VSM.InvalidateStatic,2560,1
2,VSM.StaticCasterCull,178176,1
2,VSM.DynamicCasterCull,0,1
2,VSM.PageCull,158464,1
2,VSM.StaticRasterClear,0,1
2,VSM.StaticRasterDraw,30441984,1
