observation,marker,gpu_ns,gpu_sample_count
0,VSM.MarkReceiverPages,955904,1
0,VSM.Allocate,2161664,1
0,VSM.ClearPhysicalPages,268800,1
0,VSM.PageOccupancy,56832,1
0,VSM.FinalizePages,2304,1
0,VSM.DynamicRaster,62720,1
0,VSM.LayoutRemap,2304,1
0,VSM.InvalidateStatic,2304,1
0,VSM.StaticCasterCull,130560,1
0,VSM.DynamicCasterCull,0,1
0,VSM.PageCull,111616,1
0,VSM.StaticRasterClear,256,1
0,VSM.StaticRasterDraw,7811328,1
0,VSM.DynamicRasterClear,62720,1
0,VSM.DynamicRasterDraw,0,1
0,VSM.StaticRaster,7811584,1
0,VSM.UnityCompatibilityRaster,0,0
0,VSM.Resolve,4003072,1
0,VSM.ResolveTrace,3869184,1
0,VSM.FilterHorizontal,62208,1
0,VSM.FilterVertical,0,0
0,VSM.FilterTemporalVertical,71168,1
0,VSM.ResetFeedback,1792,1
1,VSM.MarkReceiverPages,567552,1
1,VSM.Allocate,2127104,1
1,VSM.ClearPhysicalPages,268288,1
1,VSM.PageOccupancy,60416,1
1,VSM.FinalizePages,2048,1
1,VSM.DynamicRaster,59648,1
1,VSM.LayoutRemap,2304,1
1,VSM.InvalidateStatic,2304,1
1,VSM.StaticCasterCull,125440,1
1,VSM.DynamicCasterCull,0,1
1,VSM.PageCull,106496,1
1,VSM.StaticRasterClear,0,1
1,VSM.StaticRasterDraw,7870976,1
1,VSM.DynamicRasterClear,59648,1
1,VSM.DynamicRasterDraw,0,1
1,VSM.StaticRaster,7871232,1
1,VSM.UnityCompatibilityRaster,0,0
1,VSM.Resolve,3996672,1
1,VSM.ResolveTrace,3863296,1
1,VSM.FilterHorizontal,62208,1
1,VSM.FilterVertical,0,0
1,VSM.FilterTemporalVertical,71168,1
1,VSM.ResetFeedback,1792,1
2,VSM.MarkReceiverPages,567808,1
2,VSM.Allocate,2124032,1
2,VSM.ClearPhysicalPages,268032,1
2,VSM.PageOccupancy,58368,1
2,VSM.FinalizePages,2048,1
2,VSM.DynamicRaster,89856,1
2,VSM.LayoutRemap,2304,1
2,VSM.InvalidateStatic,1792,1
2,VSM.StaticCasterCull,132352,1
2,VSM.DynamicCasterCull,256,1
2,VSM.PageCull,113152,1
2,VSM.StaticRasterClear,256,1
2,VSM.StaticRasterDraw,8066560,1
2,VSM.DynamicRasterClear,89856,1
2,VSM.DynamicRasterDraw,0,1
2,VSM.StaticRaster,8066816,1
2,VSM.UnityCompatibilityRaster,0,0
2,VSM.Resolve,4007424,1
2,VSM.ResolveTrace,3873792,1
2,VSM.FilterHorizontal,62208,1
2,VSM.FilterVertical,0,0
2,VSM.FilterTemporalVertical,71168,1
2,VSM.ResetFeedback,1792,1
3,VSM.MarkReceiverPages,562688,1
3,VSM.Allocate,2096384,1
3,VSM.ClearPhysicalPages,266496,1
3,VSM.PageOccupancy,53760,1
3,VSM.FinalizePages,2048,1
3,VSM.DynamicRaster,82432,1
3,VSM.LayoutRemap,2304,1
3,VSM.InvalidateStatic,1792,1
3,VSM.StaticCasterCull,130816,1
3,VSM.DynamicCasterCull,0,1
3,VSM.PageCull,112128,1
3,VSM.StaticRasterClear,0,1
3,VSM.StaticRasterDraw,7774208,1
3,VSM.DynamicRasterClear,82432,1
3,VSM.DynamicRasterDraw,0,1
3,VSM.StaticRaster,7774464,1
3,VSM.UnityCompatibilityRaster,0,0
3,VSM.Resolve,4333056,1
3,VSM.ResolveTrace,4197888,1
3,VSM.FilterHorizontal,62720,1
3,VSM.FilterVertical,0,0
3,VSM.FilterTemporalVertical,71680,1
3,VSM.ResetFeedback,1792,1
4,VSM.MarkReceiverPages,564992,1
4,VSM.Allocate,2120704,1
4,VSM.ClearPhysicalPages,268800,1
4,VSM.PageOccupancy,56320,1
4,VSM.FinalizePages,1792,1
4,VSM.DynamicRaster,10752,1
4,VSM.LayoutRemap,2560,1
4,VSM.InvalidateStatic,2048,1
4,VSM.StaticCasterCull,128000,1
4,VSM.DynamicCasterCull,0,1
4,VSM.PageCull,109312,1
4,VSM.StaticRasterClear,0,1
4,VSM.StaticRasterDraw,8376064,1
4,VSM.DynamicRasterClear,10496,1
4,VSM.DynamicRasterDraw,0,1
4,VSM.StaticRaster,8376320,1
4,VSM.UnityCompatibilityRaster,0,0
4,VSM.Resolve,4045824,1
4,VSM.ResolveTrace,3911936,1
4,VSM.FilterHorizontal,62208,1
4,VSM.FilterVertical,0,0
4,VSM.FilterTemporalVertical,71424,1
4,VSM.ResetFeedback,1792,1
5,VSM.MarkReceiverPages,568064,1
5,VSM.Allocate,2118912,1
5,VSM.ClearPhysicalPages,268544,1
5,VSM.PageOccupancy,56576,1
5,VSM.FinalizePages,2048,1
5,VSM.DynamicRaster,89088,1
