observation,marker,gpu_ns,gpu_sample_count
0,VSM.MarkReceiverPages,728832,1
0,VSM.Allocate,11296256,1
0,VSM.ClearPhysicalPages,471808,1
0,VSM.PageOccupancy,66304,1
0,VSM.FinalizePages,2048,1
0,VSM.DynamicRaster,31744,1
0,VSM.LayoutRemap,2304,1
0,VSM.InvalidateStatic,2560,1
0,VSM.StaticCasterCull,168960,1
0,VSM.DynamicCasterCull,0,1
0,VSM.PageCull,148736,1
0,VSM.StaticRasterClear,0,1
0,VSM.StaticRasterDraw,28395008,1
0,VSM.DynamicRasterClear,31744,1
0,VSM.DynamicRasterDraw,0,1
0,VSM.StaticRaster,28395264,1
0,VSM.UnityCompatibilityRaster,0,0
0,VSM.Resolve,6102272,1
0,VSM.ResolveTrace,5706240,1
0,VSM.FilterHorizontal,66048,1
0,VSM.FilterVertical,0,0
0,VSM.FilterTemporalVertical,328960,1
0,VSM.ResetFeedback,2048,1
1,VSM.MarkReceiverPages,726528,1
1,VSM.Allocate,11291904,1
1,VSM.ClearPhysicalPages,472064,1
1,VSM.PageOccupancy,72192,1
1,VSM.FinalizePages,2304,1
1,VSM.DynamicRaster,89344,1
1,VSM.LayoutRemap,2560,1
1,VSM.InvalidateStatic,2816,1
1,VSM.StaticCasterCull,182784,1
1,VSM.DynamicCasterCull,0,1
1,VSM.PageCull,163328,1
1,VSM.StaticRasterClear,256,1
1,VSM.StaticRasterDraw,29172480,1
1,VSM.DynamicRasterClear,89344,1
1,VSM.DynamicRasterDraw,0,1
1,VSM.StaticRaster,29172992,1
1,VSM.UnityCompatibilityRaster,0,0
1,VSM.Resolve,6108416,1
1,VSM.ResolveTrace,5968896,1
1,VSM.FilterHorizontal,66816,1
1,VSM.FilterVertical,0,0
1,VSM.FilterTemporalVertical,71936,1
1,VSM.ResetFeedback,1792,1
2,VSM.MarkReceiverPages,729088,1
2,VSM.Allocate,11322880,1
2,VSM.ClearPhysicalPages,471296,1
2,VSM.PageOccupancy,66816,1
2,VSM.FinalizePages,2304,1
2,VSM.DynamicRaster,87808,1
2,VSM.LayoutRemap,2560,1
2,VSM.InvalidateStatic,2048,1
2,VSM.StaticCasterCull,181760,1
2,VSM.DynamicCasterCull,0,1
2,VSM.PageCull,162560,1
2,VSM.StaticRasterClear,0,1
2,VSM.StaticRasterDraw,28516352,1
2,VSM.DynamicRasterClear,87808,1
2,VSM.DynamicRasterDraw,0,1
2,VSM.StaticRaster,28516352,1
2,VSM.UnityCompatibilityRaster,0,0
2,VSM.Resolve,5664256,1
2,VSM.ResolveTrace,5527808,1
2,VSM.FilterHorizontal,65024,1
2,VSM.FilterVertical,0,0
2,VSM.FilterTemporalVertical,70400,1
2,VSM.ResetFeedback,2048,1
3,VSM.MarkReceiverPages,726272,1
3,VSM.Allocate,11156992,1
3,VSM.ClearPhysicalPages,469504,1
3,VSM.PageOccupancy,82432,1
3,VSM.FinalizePages,2048,1
3,VSM.DynamicRaster,12800,1
3,VSM.LayoutRemap,2304,1
3,VSM.InvalidateStatic,2816,1
3,VSM.StaticCasterCull,176128,1
3,VSM.DynamicCasterCull,0,1
3,VSM.PageCull,156672,1
3,VSM.StaticRasterClear,0,1
3,VSM.StaticRasterDraw,28568064,1
3,VSM.DynamicRasterClear,12800,1
3,VSM.DynamicRasterDraw,0,1
3,VSM.StaticRaster,28568320,1
3,VSM.UnityCompatibilityRaster,0,0
3,VSM.Resolve,5698304,1
3,VSM.ResolveTrace,5560320,1
3,VSM.FilterHorizontal,64768,1
3,VSM.FilterVertical,0,0
3,VSM.FilterTemporalVertical,71680,1
3,VSM.ResetFeedback,2048,1
4,VSM.MarkReceiverPages,725248,1
4,VSM.Allocate,11286784,1
4,VSM.ClearPhysicalPages,474880,1
4,VSM.PageOccupancy,66560,1
4,VSM.FinalizePages,2304,1
4,VSM.DynamicRaster,12288,1
4,VSM.LayoutRemap,2048,1
4,VSM.InvalidateStatic,2560,1
4,VSM.StaticCasterCull,180224,1
4,VSM.DynamicCasterCull,0,1
4,VSM.PageCull,160512,1
4,VSM.StaticRasterClear,0,1
4,VSM.StaticRasterDraw,28613120,1
4,VSM.DynamicRasterClear,12288,1
4,VSM.DynamicRasterDraw,0,1
4,VSM.StaticRaster,28613120,1
4,VSM.UnityCompatibilityRaster,0,0
4,VSM.Resolve,6500864,1
4,VSM.ResolveTrace,6359808,1
4,VSM.FilterHorizontal,67328,1
4,VSM.FilterVertical,0,0
4,VSM.FilterTemporalVertical,72960,1
4,VSM.ResetFeedback,2048,1
5,VSM.MarkReceiverPages,727040,1
5,VSM.Allocate,11220736,1
5,VSM.ClearPhysicalPages,470272,1
5,VSM.PageOccupancy,65536,1
5,VSM.FinalizePages,2048,1
5,VSM.DynamicRaster,94976,1
5,VSM.LayoutRemap,2816,1
5,VSM.InvalidateStatic,2304,1
5,VSM.StaticCasterCull,182016,1
5,VSM.DynamicCasterCull,0,1
5,VSM.PageCull,162304,1
5,VSM.StaticRasterClear,0,1
5,VSM.StaticRasterDraw,28475648,1
5,VSM.DynamicRasterClear,94976,1
5,VSM.DynamicRasterDraw,0,1
5,VSM.StaticRaster,28476160,1
5,VSM.UnityCompatibilityRaster,0,0
5,VSM.Resolve,5374720,1
5,VSM.ResolveTrace,5238016,1
5,VSM.FilterHorizontal,64256,1
5,VSM.FilterVertical,0,0
5,VSM.FilterTemporalVertical,71424,1
5,VSM.ResetFeedback,2304,1
6,VSM.MarkReceiverPages,907520,1
6,VSM.Allocate,11258112,1
6,VSM.ClearPhysicalPages,471296,1
6,VSM.PageOccupancy,72448,1
6,VSM.FinalizePages,2304,1
6,VSM.DynamicRaster,12800,1
6,VSM.LayoutRemap,2304,1
6,VSM.InvalidateStatic,2560,1
6,VSM.StaticCasterCull,179200,1
6,VSM.DynamicCasterCull,0,1
6,VSM.PageCull,159232,1
6,VSM.StaticRasterClear,0,1
6,VSM.StaticRasterDraw,28093184,1
6,VSM.DynamicRasterClear,12800,1
6,VSM.DynamicRasterDraw,0,1
6,VSM.StaticRaster,28093440,1
6,VSM.UnityCompatibilityRaster,0,0
6,VSM.Resolve,5932032,1
6,VSM.ResolveTrace,5637888,1
6,VSM.FilterHorizontal,65024,1
6,VSM.FilterVertical,0,0
6,VSM.FilterTemporalVertical,72192,1
6,VSM.ResetFeedback,2048,1
7,VSM.MarkReceiverPages,908544,1
7,VSM.Allocate,11257600,1
7,VSM.ClearPhysicalPages,471808,1
7,VSM.PageOccupancy,123392,1
7,VSM.FinalizePages,2304,1
7,VSM.DynamicRaster,97024,1
7,VSM.LayoutRemap,2304,1
7,VSM.InvalidateStatic,2560,1
7,VSM.StaticCasterCull,180480,1
7,VSM.DynamicCasterCull,0,1
7,VSM.PageCull,161024,1
7,VSM.StaticRasterClear,0,1
7,VSM.StaticRasterDraw,28137216,1
7,VSM.DynamicRasterClear,97024,1
7,VSM.DynamicRasterDraw,0,1
7,VSM.StaticRaster,28137728,1
7,VSM.UnityCompatibilityRaster,0,0
7,VSM.Resolve,6021888,1
7,VSM.ResolveTrace,5533952,1
7,VSM.FilterHorizontal,68096,1
7,VSM.FilterVertical,0,0
7,VSM.FilterTemporalVertical,72192,1
7,VSM.ResetFeedback,2048,1
8,VSM.MarkReceiverPages,727552,1
8,VSM.Allocate,11334144,1
8,VSM.ClearPhysicalPages,474880,1
8,VSM.PageOccupancy,67328,1
8,VSM.FinalizePages,2304,1
8,VSM.DynamicRaster,11520,1
8,VSM.LayoutRemap,2560,1
8,VSM.InvalidateStatic,2304,1
8,VSM.StaticCasterCull,173056,1
8,VSM.DynamicCasterCull,0,1
8,VSM.PageCull,153088,1
8,VSM.StaticRasterClear,0,1
8,VSM.StaticRasterDraw,28720896,1
8,VSM.DynamicRasterClear,11520,1
8,VSM.DynamicRasterDraw,0,1
8,VSM.StaticRaster,28721152,1
8,VSM.UnityCompatibilityRaster,0,0
8,VSM.Resolve,6017792,1
8,VSM.ResolveTrace,5709824,1
8,VSM.FilterHorizontal,66560,1
8,VSM.FilterVertical,0,0
8,VSM.FilterTemporalVertical,72192,1
8,VSM.ResetFeedback,2048,1
9,VSM.MarkReceiverPages,726784,1
9,VSM.Allocate,11291392,1
9,VSM.ClearPhysicalPages,471808,1
9,VSM.PageOccupancy,65280,1
9,VSM.FinalizePages,2304,1
9,VSM.DynamicRaster,95232,1
9,VSM.LayoutRemap,2304,1
9,VSM.InvalidateStatic,2560,1
9,VSM.StaticCasterCull,174336,1
9,VSM.DynamicCasterCull,0,1
9,VSM.PageCull,154624,1
9,VSM.StaticRasterClear,0,1
9,VSM.StaticRasterDraw,28558592,1
9,VSM.DynamicRasterClear,95232,1
9,VSM.DynamicRasterDraw,0,1
9,VSM.StaticRaster,28559104,1
9,VSM.UnityCompatibilityRaster,0,0
9,VSM.Resolve,6178560,1
9,VSM.ResolveTrace,6039040,1
9,VSM.FilterHorizontal,66304,1
9,VSM.FilterVertical,0,0
9,VSM.FilterTemporalVertical,71680,1
9,VSM.ResetFeedback,1792,1
10,VSM.MarkReceiverPages,727296,1
10,VSM.Allocate,11257088,1
10,VSM.ClearPhysicalPages,470272,1
10,VSM.PageOccupancy,78080,1
10,VSM.FinalizePages,2048,1
10,VSM.DynamicRaster,11264,1
10,VSM.LayoutRemap,2304,1
10,VSM.InvalidateStatic,2560,1
10,VSM.StaticCasterCull,176128,1
10,VSM.DynamicCasterCull,0,1
10,VSM.PageCull,156416,1
10,VSM.StaticRasterClear,0,1
10,VSM.StaticRasterDraw,28446976,1
10,VSM.DynamicRasterClear,11008,1
10,VSM.DynamicRasterDraw,0,1
10,VSM.StaticRaster,28446976,1
10,VSM.UnityCompatibilityRaster,0,0
10,VSM.Resolve,6359040,1
10,VSM.ResolveTrace,6222336,1
10,VSM.FilterHorizontal,65280,1
10,VSM.FilterVertical,0,0
10,VSM.FilterTemporalVertical,70144,1
10,VSM.ResetFeedback,1792,1
11,VSM.MarkReceiverPages,729344,1
11,VSM.Allocate,11224576,1
11,VSM.ClearPhysicalPages,472832,1
11,VSM.PageOccupancy,66560,1
11,VSM.FinalizePages,2304,1
11,VSM.DynamicRaster,84736,1
11,VSM.LayoutRemap,2560,1
11,VSM.InvalidateStatic,2816,1
11,VSM.StaticCasterCull,171520,1
11,VSM.DynamicCasterCull,0,1
11,VSM.PageCull,151552,1
11,VSM.StaticRasterClear,256,1
11,VSM.StaticRasterDraw,28169216,1
11,VSM.DynamicRasterClear,84736,1
11,VSM.DynamicRasterDraw,0,1
11,VSM.StaticRaster,28170496,1
11,VSM.UnityCompatibilityRaster,0,0
11,VSM.Resolve,6353408,1
11,VSM.ResolveTrace,6213120,1
11,VSM.FilterHorizontal,66816,1
11,VSM.FilterVertical,0,0
11,VSM.FilterTemporalVertical,72448,1
11,VSM.ResetFeedback,2048,1
12,VSM.MarkReceiverPages,728320,1
12,VSM.Allocate,11260160,1
12,VSM.ClearPhysicalPages,471040,1
12,VSM.PageOccupancy,76288,1
12,VSM.FinalizePages,1792,1
12,VSM.DynamicRaster,86528,1
12,VSM.LayoutRemap,2816,1
12,VSM.InvalidateStatic,2560,1
12,VSM.StaticCasterCull,187648,1
12,VSM.DynamicCasterCull,0,1
12,VSM.PageCull,168192,1
12,VSM.StaticRasterClear,0,1
12,VSM.StaticRasterDraw,28059648,1
12,VSM.DynamicRasterClear,86528,1
12,VSM.DynamicRasterDraw,0,1
12,VSM.StaticRaster,28059904,1
12,VSM.UnityCompatibilityRaster,0,0
12,VSM.Resolve,5836544,1
12,VSM.ResolveTrace,5696256,1
12,VSM.FilterHorizontal,66304,1
12,VSM.FilterVertical,0,0
12,VSM.FilterTemporalVertical,72704,1
12,VSM.ResetFeedback,1792,1
13,VSM.MarkReceiverPages,728064,1
13,VSM.Allocate,11288576,1
13,VSM.ClearPhysicalPages,475392,1
13,VSM.PageOccupancy,65792,1
13,VSM.FinalizePages,2304,1
13,VSM.DynamicRaster,16384,1
13,VSM.LayoutRemap,2304,1
13,VSM.InvalidateStatic,2560,1
13,VSM.StaticCasterCull,177920,1
13,VSM.DynamicCasterCull,0,1
13,VSM.PageCull,158208,1
13,VSM.StaticRasterClear,0,1
13,VSM.StaticRasterDraw,28394752,1
13,VSM.DynamicRasterClear,16384,1
13,VSM.DynamicRasterDraw,0,1
13,VSM.StaticRaster,28396544,1
13,VSM.UnityCompatibilityRaster,0,0
13,VSM.Resolve,5701632,1
13,VSM.ResolveTrace,5564416,1
13,VSM.FilterHorizontal,65024,1
13,VSM.FilterVertical,0,0
13,VSM.FilterTemporalVertical,71168,1
13,VSM.ResetFeedback,1792,1
14,VSM.MarkReceiverPages,728320,1
14,VSM.Allocate,11259648,1
14,VSM.ClearPhysicalPages,470016,1
14,VSM.PageOccupancy,73216,1
14,VSM.FinalizePages,2304,1
14,VSM.DynamicRaster,90112,1
14,VSM.LayoutRemap,2304,1
14,VSM.InvalidateStatic,2816,1
14,VSM.StaticCasterCull,184064,1
14,VSM.DynamicCasterCull,0,1
14,VSM.PageCull,164352,1
14,VSM.StaticRasterClear,256,1
14,VSM.StaticRasterDraw,28472320,1
14,VSM.DynamicRasterClear,90112,1
14,VSM.DynamicRasterDraw,0,1
14,VSM.StaticRaster,28472576,1
14,VSM.UnityCompatibilityRaster,0,0
14,VSM.Resolve,5824000,1
14,VSM.ResolveTrace,5686016,1
14,VSM.FilterHorizontal,64512,1
14,VSM.FilterVertical,0,0
14,VSM.FilterTemporalVertical,72192,1
14,VSM.ResetFeedback,1792,1
15,VSM.MarkReceiverPages,729088,1
15,VSM.Allocate,11258368,1
15,VSM.ClearPhysicalPages,471040,1
15,VSM.PageOccupancy,67584,1
15,VSM.FinalizePages,2048,1
15,VSM.DynamicRaster,15616,1
15,VSM.LayoutRemap,2304,1
15,VSM.InvalidateStatic,2560,1
15,VSM.StaticCasterCull,177664,1
15,VSM.DynamicCasterCull,0,1
15,VSM.PageCull,157952,1
15,VSM.StaticRasterClear,256,1
15,VSM.StaticRasterDraw,28205056,1
15,VSM.DynamicRasterClear,15616,1
15,VSM.DynamicRasterDraw,0,1
15,VSM.StaticRaster,28205312,1
15,VSM.UnityCompatibilityRaster,0,0
15,VSM.Resolve,5846784,1
15,VSM.ResolveTrace,5708288,1
15,VSM.FilterHorizontal,66048,1
15,VSM.FilterVertical,0,0
15,VSM.FilterTemporalVertical,71424,1
15,VSM.ResetFeedback,1792,1
16,VSM.MarkReceiverPages,728832,1
16,VSM.Allocate,11289344,1
16,VSM.ClearPhysicalPages,471296,1
16,VSM.PageOccupancy,66304,1
16,VSM.FinalizePages,2304,1
16,VSM.DynamicRaster,11520,1
16,VSM.LayoutRemap,2304,1
16,VSM.InvalidateStatic,2048,1
16,VSM.StaticCasterCull,174848,1
16,VSM.DynamicCasterCull,0,1
16,VSM.PageCull,154880,1
16,VSM.StaticRasterClear,0,1
16,VSM.StaticRasterDraw,28680448,1
16,VSM.DynamicRasterClear,11520,1
16,VSM.DynamicRasterDraw,0,1
16,VSM.StaticRaster,28680704,1
16,VSM.UnityCompatibilityRaster,0,0
16,VSM.Resolve,6997248,1
16,VSM.ResolveTrace,6856192,1
16,VSM.FilterHorizontal,67072,1
16,VSM.FilterVertical,0,0
16,VSM.FilterTemporalVertical,72704,1
16,VSM.ResetFeedback,1792,1
17,VSM.MarkReceiverPages,915456,1
17,VSM.Allocate,11291392,1
17,VSM.ClearPhysicalPages,470784,1
17,VSM.PageOccupancy,74240,1
17,VSM.FinalizePages,2048,1
17,VSM.DynamicRaster,67840,1
17,VSM.LayoutRemap,2304,1
17,VSM.InvalidateStatic,2304,1
17,VSM.StaticCasterCull,185344,1
17,VSM.DynamicCasterCull,0,1
17,VSM.PageCull,165632,1
17,VSM.StaticRasterClear,0,1
17,VSM.StaticRasterDraw,28622592,1
17,VSM.DynamicRasterClear,67584,1
17,VSM.DynamicRasterDraw,0,1
17,VSM.StaticRaster,28622848,1
17,VSM.UnityCompatibilityRaster,0,0
17,VSM.Resolve,6235392,1
17,VSM.ResolveTrace,6094592,1
17,VSM.FilterHorizontal,67072,1
17,VSM.FilterVertical,0,0
17,VSM.FilterTemporalVertical,72960,1
17,VSM.ResetFeedback,1792,1
18,VSM.MarkReceiverPages,1242368,1
18,VSM.Allocate,11359744,1
18,VSM.ClearPhysicalPages,472832,1
18,VSM.PageOccupancy,76800,1
18,VSM.FinalizePages,2304,1
18,VSM.DynamicRaster,85760,1
18,VSM.LayoutRemap,2048,1
18,VSM.InvalidateStatic,2816,1
18,VSM.StaticCasterCull,177920,1
18,VSM.DynamicCasterCull,0,1
18,VSM.PageCull,157952,1
18,VSM.StaticRasterClear,256,1
18,VSM.StaticRasterDraw,28295936,1
18,VSM.DynamicRasterClear,85504,1
18,VSM.DynamicRasterDraw,0,1
18,VSM.StaticRaster,28296192,1
18,VSM.UnityCompatibilityRaster,0,0
18,VSM.Resolve,5904640,1
18,VSM.ResolveTrace,5766400,1
18,VSM.FilterHorizontal,65024,1
18,VSM.FilterVertical,0,0
18,VSM.FilterTemporalVertical,72192,1
18,VSM.ResetFeedback,1792,1
19,VSM.MarkReceiverPages,898304,1
19,VSM.Allocate,11245312,1
19,VSM.ClearPhysicalPages,472832,1
19,VSM.PageOccupancy,74752,1
19,VSM.FinalizePages,2048,1
19,VSM.DynamicRaster,11008,1
19,VSM.LayoutRemap,2560,1
19,VSM.InvalidateStatic,2048,1
19,VSM.StaticCasterCull,178944,1
19,VSM.DynamicCasterCull,0,1
19,VSM.PageCull,159232,1
19,VSM.StaticRasterClear,0,1
19,VSM.StaticRasterDraw,28284416,1
19,VSM.DynamicRasterClear,11008,1
19,VSM.DynamicRasterDraw,0,1
19,VSM.StaticRaster,28284416,1
19,VSM.UnityCompatibilityRaster,0,0
19,VSM.Resolve,5985280,1
19,VSM.ResolveTrace,5846528,1
19,VSM.FilterHorizontal,65536,1
19,VSM.FilterVertical,0,0
19,VSM.FilterTemporalVertical,72448,1
19,VSM.ResetFeedback,1536,1
20,VSM.MarkReceiverPages,1187584,1
20,VSM.Allocate,11302912,1
20,VSM.ClearPhysicalPages,474880,1
20,VSM.PageOccupancy,74240,1
20,VSM.FinalizePages,2560,1
20,VSM.DynamicRaster,24320,1
20,VSM.LayoutRemap,2560,1
20,VSM.InvalidateStatic,2048,1
20,VSM.StaticCasterCull,171520,1
20,VSM.DynamicCasterCull,0,1
20,VSM.PageCull,151808,1
20,VSM.StaticRasterClear,0,1
20,VSM.StaticRasterDraw,28694528,1
20,VSM.DynamicRasterClear,24320,1
20,VSM.DynamicRasterDraw,0,1
20,VSM.StaticRaster,28694784,1
20,VSM.UnityCompatibilityRaster,0,0
20,VSM.Resolve,5380864,1
20,VSM.ResolveTrace,5244672,1
20,VSM.FilterHorizontal,64256,1
20,VSM.FilterVertical,0,0
20,VSM.FilterTemporalVertical,70912,1
20,VSM.ResetFeedback,1792,1
21,VSM.MarkReceiverPages,910336,1
21,VSM.Allocate,11223808,1
21,VSM.ClearPhysicalPages,470784,1
21,VSM.PageOccupancy,71680,1
21,VSM.FinalizePages,2304,1
21,VSM.DynamicRaster,84224,1
21,VSM.LayoutRemap,2560,1
21,VSM.InvalidateStatic,2816,1
21,VSM.StaticCasterCull,182528,1
21,VSM.DynamicCasterCull,0,1
21,VSM.PageCull,162816,1
21,VSM.StaticRasterClear,0,1
21,VSM.StaticRasterDraw,28131584,1
21,VSM.DynamicRasterClear,84224,1
21,VSM.DynamicRasterDraw,0,1
21,VSM.StaticRaster,28131840,1
21,VSM.UnityCompatibilityRaster,0,0
21,VSM.Resolve,5933568,1
21,VSM.ResolveTrace,5794048,1
21,VSM.FilterHorizontal,66048,1
21,VSM.FilterVertical,0,0
21,VSM.FilterTemporalVertical,72192,1
21,VSM.ResetFeedback,2048,1
22,VSM.MarkReceiverPages,727040,1
22,VSM.Allocate,11257088,1
22,VSM.ClearPhysicalPages,470784,1
22,VSM.PageOccupancy,65280,1
22,VSM.FinalizePages,2048,1
22,VSM.DynamicRaster,96000,1
22,VSM.LayoutRemap,2560,1
22,VSM.InvalidateStatic,2816,1
22,VSM.StaticCasterCull,183040,1
22,VSM.DynamicCasterCull,0,1
22,VSM.PageCull,163072,1
22,VSM.StaticRasterClear,256,1
22,VSM.StaticRasterDraw,28165120,1
22,VSM.DynamicRasterClear,96000,1
22,VSM.DynamicRasterDraw,0,1
22,VSM.StaticRaster,28165376,1
22,VSM.UnityCompatibilityRaster,0,0
22,VSM.Resolve,6007040,1
22,VSM.ResolveTrace,5867264,1
22,VSM.FilterHorizontal,66560,1
22,VSM.FilterVertical,0,0
22,VSM.FilterTemporalVertical,71936,1
22,VSM.ResetFeedback,1792,1
23,VSM.MarkReceiverPages,1105920,1
23,VSM.Allocate,11290112,1
23,VSM.ClearPhysicalPages,472064,1
23,VSM.PageOccupancy,65024,1
23,VSM.FinalizePages,2048,1
23,VSM.DynamicRaster,83968,1
23,VSM.LayoutRemap,2560,1
23,VSM.InvalidateStatic,2304,1
23,VSM.StaticCasterCull,183552,1
23,VSM.DynamicCasterCull,0,1
23,VSM.PageCull,163584,1
23,VSM.StaticRasterClear,0,1
23,VSM.StaticRasterDraw,28125696,1
23,VSM.DynamicRasterClear,83968,1
23,VSM.DynamicRasterDraw,0,1
23,VSM.StaticRaster,28126208,1
23,VSM.UnityCompatibilityRaster,0,0
23,VSM.Resolve,5873152,1
23,VSM.ResolveTrace,5552640,1
23,VSM.FilterHorizontal,248320,1
23,VSM.FilterVertical,0,0
23,VSM.FilterTemporalVertical,70912,1
23,VSM.ResetFeedback,2048,1
24,VSM.MarkReceiverPages,1248768,1
24,VSM.Allocate,11291904,1
24,VSM.ClearPhysicalPages,472576,1
24,VSM.PageOccupancy,74752,1
24,VSM.FinalizePages,2048,1
24,VSM.DynamicRaster,11008,1
24,VSM.LayoutRemap,2560,1
24,VSM.InvalidateStatic,2560,1
24,VSM.StaticCasterCull,184320,1
24,VSM.DynamicCasterCull,0,1
24,VSM.PageCull,164352,1
24,VSM.StaticRasterClear,0,1
24,VSM.StaticRasterDraw,28463872,1
24,VSM.DynamicRasterClear,11008,1
24,VSM.DynamicRasterDraw,0,1
24,VSM.StaticRaster,28463872,1
24,VSM.UnityCompatibilityRaster,0,0
24,VSM.Resolve,5594624,1
24,VSM.ResolveTrace,5457152,1
24,VSM.FilterHorizontal,65024,1
24,VSM.FilterVertical,0,0
24,VSM.FilterTemporalVertical,71424,1
24,VSM.ResetFeedback,2048,1
25,VSM.MarkReceiverPages,729344,1
25,VSM.Allocate,11353344,1
25,VSM.ClearPhysicalPages,476928,1
25,VSM.PageOccupancy,76800,1
25,VSM.FinalizePages,2304,1
25,VSM.DynamicRaster,18944,1
25,VSM.LayoutRemap,2048,1
25,VSM.InvalidateStatic,2816,1
25,VSM.StaticCasterCull,181248,1
25,VSM.DynamicCasterCull,0,1
25,VSM.PageCull,160768,1
25,VSM.StaticRasterClear,256,1
25,VSM.StaticRasterDraw,28660736,1
25,VSM.DynamicRasterClear,18944,1
25,VSM.DynamicRasterDraw,0,1
25,VSM.StaticRaster,28660992,1
25,VSM.UnityCompatibilityRaster,0,0
25,VSM.Resolve,6328320,1
25,VSM.ResolveTrace,6188800,1
25,VSM.FilterHorizontal,65792,1
25,VSM.FilterVertical,0,0
25,VSM.FilterTemporalVertical,72704,1
25,VSM.ResetFeedback,1792,1
26,VSM.MarkReceiverPages,1173248,1
26,VSM.Allocate,11286784,1
26,VSM.ClearPhysicalPages,472320,1
26,VSM.PageOccupancy,67584,1
26,VSM.FinalizePages,1792,1
26,VSM.DynamicRaster,10496,1
26,VSM.LayoutRemap,2560,1
26,VSM.InvalidateStatic,2560,1
26,VSM.StaticCasterCull,175104,1
26,VSM.DynamicCasterCull,256,1
26,VSM.PageCull,155136,1
26,VSM.StaticRasterClear,0,1
26,VSM.StaticRasterDraw,28388096,1
26,VSM.DynamicRasterClear,10496,1
26,VSM.DynamicRasterDraw,0,1
26,VSM.StaticRaster,28388096,1
26,VSM.UnityCompatibilityRaster,0,0
26,VSM.Resolve,6302720,1
26,VSM.ResolveTrace,6163200,1
26,VSM.FilterHorizontal,66048,1
26,VSM.FilterVertical,0,0
26,VSM.FilterTemporalVertical,72192,1
26,VSM.ResetFeedback,2048,1
27,VSM.MarkReceiverPages,728832,1
