observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,1337,VSM.MarkReceiverPages,653056,1
0,1337,VSM.Allocate,268800,1
0,1337,VSM.ClearPhysicalPages,181248,1
0,1337,VSM.PageOccupancy,61696,1
0,1337,VSM.FinalizePages,1792,1
0,1337,VSM.DynamicRaster,88832,1
0,1337,VSM.LayoutRemap,0,1
0,1337,VSM.InvalidateStatic,0,0
0,1337,VSM.StaticCasterCull,137216,1
0,1337,VSM.DynamicCasterCull,0,1
0,1337,VSM.PageCull,118272,1
0,1337,VSM.StaticRaster,3328,1
0,1337,VSM.UnityCompatibilityRaster,0,0
0,1337,VSM.Resolve,5527296,1
0,1337,VSM.ResolveTrace,5300224,1
0,1337,VSM.FilterHorizontal,66816,1
0,1337,VSM.FilterVertical,0,0
0,1337,VSM.FilterTemporalVertical,158976,1
0,1337,VSM.ResetFeedback,0,1
1,1338,VSM.MarkReceiverPages,494592,1
1,1338,VSM.Allocate,270592,1
1,1338,VSM.ClearPhysicalPages,576000,1
1,1338,VSM.PageOccupancy,70144,1
1,1338,VSM.FinalizePages,2048,1
1,1338,VSM.DynamicRaster,82944,1
1,1338,VSM.LayoutRemap,0,1
1,1338,VSM.InvalidateStatic,0,0
1,1338,VSM.StaticCasterCull,138240,1
1,1338,VSM.DynamicCasterCull,0,1
1,1338,VSM.PageCull,116736,1
1,1338,VSM.StaticRaster,7168,1
1,1338,VSM.UnityCompatibilityRaster,0,0
1,1338,VSM.Resolve,4907776,1
1,1338,VSM.ResolveTrace,4680448,1
1,1338,VSM.FilterHorizontal,65024,1
1,1338,VSM.FilterVertical,0,0
1,1338,VSM.FilterTemporalVertical,161536,1
1,1338,VSM.ResetFeedback,0,1
2,1339,VSM.MarkReceiverPages,497920,1
2,1339,VSM.Allocate,271872,1
2,1339,VSM.ClearPhysicalPages,946176,1
2,1339,VSM.PageOccupancy,62208,1
2,1339,VSM.FinalizePages,2048,1
2,1339,VSM.DynamicRaster,91904,1
2,1339,VSM.LayoutRemap,0,1
2,1339,VSM.InvalidateStatic,0,0
2,1339,VSM.StaticCasterCull,152576,1
2,1339,VSM.DynamicCasterCull,0,1
2,1339,VSM.PageCull,127744,1
2,1339,VSM.StaticRaster,3072,1
2,1339,VSM.UnityCompatibilityRaster,0,0
2,1339,VSM.Resolve,4539136,1
2,1339,VSM.ResolveTrace,4310528,1
2,1339,VSM.FilterHorizontal,68096,1
2,1339,VSM.FilterVertical,0,0
2,1339,VSM.FilterTemporalVertical,159488,1
2,1339,VSM.ResetFeedback,0,1
3,1340,VSM.MarkReceiverPages,497408,1
3,1340,VSM.Allocate,272640,1
3,1340,VSM.ClearPhysicalPages,182272,1
3,1340,VSM.PageOccupancy,62208,1
3,1340,VSM.FinalizePages,2048,1
3,1340,VSM.DynamicRaster,84736,1
3,1340,VSM.LayoutRemap,0,1
3,1340,VSM.InvalidateStatic,0,0
3,1340,VSM.StaticCasterCull,136192,1
3,1340,VSM.DynamicCasterCull,0,1
3,1340,VSM.PageCull,117248,1
3,1340,VSM.StaticRaster,7168,1
3,1340,VSM.UnityCompatibilityRaster,0,0
3,1340,VSM.Resolve,5572864,1
3,1340,VSM.ResolveTrace,4873216,1
3,1340,VSM.FilterHorizontal,65536,1
3,1340,VSM.FilterVertical,0,0
3,1340,VSM.FilterTemporalVertical,633088,1
3,1340,VSM.ResetFeedback,0,1
4,1341,VSM.MarkReceiverPages,689152,1
4,1341,VSM.Allocate,270592,1
4,1341,VSM.ClearPhysicalPages,181248,1
4,1341,VSM.PageOccupancy,64768,1
4,1341,VSM.FinalizePages,1792,1
4,1341,VSM.DynamicRaster,86528,1
4,1341,VSM.LayoutRemap,0,1
4,1341,VSM.InvalidateStatic,0,0
4,1341,VSM.StaticCasterCull,140800,1
4,1341,VSM.DynamicCasterCull,0,1
4,1341,VSM.PageCull,121344,1
4,1341,VSM.StaticRaster,7168,1
4,1341,VSM.UnityCompatibilityRaster,0,0
4,1341,VSM.Resolve,4659968,1
4,1341,VSM.ResolveTrace,4434432,1
4,1341,VSM.FilterHorizontal,64768,1
4,1341,VSM.FilterVertical,0,0
4,1341,VSM.FilterTemporalVertical,159488,1
4,1341,VSM.ResetFeedback,256,1
5,1342,VSM.MarkReceiverPages,492800,1
5,1342,VSM.Allocate,268288,1
5,1342,VSM.ClearPhysicalPages,575232,1
5,1342,VSM.PageOccupancy,61696,1
5,1342,VSM.FinalizePages,2048,1
5,1342,VSM.DynamicRaster,86272,1
5,1342,VSM.LayoutRemap,0,1
5,1342,VSM.InvalidateStatic,0,0
5,1342,VSM.StaticCasterCull,149760,1
5,1342,VSM.DynamicCasterCull,0,1
5,1342,VSM.PageCull,122624,1
5,1342,VSM.StaticRaster,10496,1
5,1342,VSM.UnityCompatibilityRaster,0,0
5,1342,VSM.Resolve,4444416,1
5,1342,VSM.ResolveTrace,4220928,1
5,1342,VSM.FilterHorizontal,63744,1
5,1342,VSM.FilterVertical,0,0
5,1342,VSM.FilterTemporalVertical,158720,1
5,1342,VSM.ResetFeedback,0,1
6,1343,VSM.MarkReceiverPages,496896,1
6,1343,VSM.Allocate,273152,1
6,1343,VSM.ClearPhysicalPages,182016,1
6,1343,VSM.PageOccupancy,67072,1
6,1343,VSM.FinalizePages,1792,1
6,1343,VSM.DynamicRaster,88832,1
6,1343,VSM.LayoutRemap,0,1
6,1343,VSM.InvalidateStatic,0,0
6,1343,VSM.StaticCasterCull,139520,1
6,1343,VSM.DynamicCasterCull,0,1
6,1343,VSM.PageCull,120576,1
6,1343,VSM.StaticRaster,7424,1
6,1343,VSM.UnityCompatibilityRaster,0,0
6,1343,VSM.Resolve,4983808,1
6,1343,VSM.ResolveTrace,4756480,1
6,1343,VSM.FilterHorizontal,66048,1
6,1343,VSM.FilterVertical,0,0
6,1343,VSM.FilterTemporalVertical,160000,1
6,1343,VSM.ResetFeedback,0,1
7,1344,VSM.MarkReceiverPages,491776,1
7,1344,VSM.Allocate,267264,1
7,1344,VSM.ClearPhysicalPages,180736,1
7,1344,VSM.PageOccupancy,64000,1
7,1344,VSM.FinalizePages,1792,1
7,1344,VSM.DynamicRaster,94720,1
7,1344,VSM.LayoutRemap,0,1
7,1344,VSM.InvalidateStatic,0,0
7,1344,VSM.StaticCasterCull,339968,1
7,1344,VSM.DynamicCasterCull,0,1
7,1344,VSM.PageCull,114944,1
7,1344,VSM.StaticRaster,13056,1
7,1344,VSM.UnityCompatibilityRaster,0,0
7,1344,VSM.Resolve,5005824,1
7,1344,VSM.ResolveTrace,4781824,1
7,1344,VSM.FilterHorizontal,65024,1
7,1344,VSM.FilterVertical,0,0
7,1344,VSM.FilterTemporalVertical,158208,1
7,1344,VSM.ResetFeedback,0,1
