observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,761,VSM.MarkReceiverPages,766720,1
0,761,VSM.Allocate,568576,1
0,761,VSM.ClearPhysicalPages,262400,1
0,761,VSM.PageOccupancy,75520,1
0,761,VSM.FinalizePages,2304,1
0,761,VSM.DynamicRaster,89600,1
0,761,VSM.LayoutRemap,0,1
0,761,VSM.InvalidateStatic,0,0
0,761,VSM.StaticCasterCull,200704,1
0,761,VSM.DynamicCasterCull,0,1
0,761,VSM.PageCull,181248,1
0,761,VSM.StaticRaster,9728,1
0,761,VSM.UnityCompatibilityRaster,0,0
0,761,VSM.Resolve,5905920,1
0,761,VSM.ResolveTrace,5682176,1
0,761,VSM.FilterHorizontal,64768,1
0,761,VSM.FilterVertical,0,0
0,761,VSM.FilterTemporalVertical,157696,1
0,761,VSM.ResetFeedback,0,1
1,762,VSM.MarkReceiverPages,765696,1
1,762,VSM.Allocate,568576,1
1,762,VSM.ClearPhysicalPages,261376,1
1,762,VSM.PageOccupancy,72448,1
1,762,VSM.FinalizePages,1536,1
1,762,VSM.DynamicRaster,90368,1
1,762,VSM.LayoutRemap,0,1
1,762,VSM.InvalidateStatic,0,0
1,762,VSM.StaticCasterCull,204288,1
1,762,VSM.DynamicCasterCull,0,1
1,762,VSM.PageCull,185088,1
1,762,VSM.StaticRaster,7168,1
1,762,VSM.UnityCompatibilityRaster,0,0
1,762,VSM.Resolve,5718528,1
1,762,VSM.ResolveTrace,5495552,1
1,762,VSM.FilterHorizontal,64512,1
1,762,VSM.FilterVertical,0,0
1,762,VSM.FilterTemporalVertical,156928,1
1,762,VSM.ResetFeedback,0,1
2,763,VSM.MarkReceiverPages,765952,1
2,763,VSM.Allocate,577536,1
2,763,VSM.ClearPhysicalPages,263680,1
2,763,VSM.PageOccupancy,75520,1
2,763,VSM.FinalizePages,2560,1
2,763,VSM.DynamicRaster,89600,1
2,763,VSM.LayoutRemap,0,1
2,763,VSM.InvalidateStatic,0,0
2,763,VSM.StaticCasterCull,203264,1
2,763,VSM.DynamicCasterCull,0,1
2,763,VSM.PageCull,184064,1
2,763,VSM.StaticRaster,7168,1
2,763,VSM.UnityCompatibilityRaster,0,0
2,763,VSM.Resolve,5433088,1
2,763,VSM.ResolveTrace,5210624,1
2,763,VSM.FilterHorizontal,65024,1
2,763,VSM.FilterVertical,0,0
2,763,VSM.FilterTemporalVertical,157184,1
2,763,VSM.ResetFeedback,0,1
3,764,VSM.MarkReceiverPages,767488,1
3,764,VSM.Allocate,569856,1
3,764,VSM.ClearPhysicalPages,263680,1
3,764,VSM.PageOccupancy,72960,1
3,764,VSM.FinalizePages,1792,1
3,764,VSM.DynamicRaster,91136,1
3,764,VSM.LayoutRemap,0,1
3,764,VSM.InvalidateStatic,0,0
3,764,VSM.StaticCasterCull,203776,1
3,764,VSM.DynamicCasterCull,0,1
3,764,VSM.PageCull,185088,1
3,764,VSM.StaticRaster,3072,1
3,764,VSM.UnityCompatibilityRaster,0,0
3,764,VSM.Resolve,5797376,1
3,764,VSM.ResolveTrace,5573120,1
3,764,VSM.FilterHorizontal,65536,1
3,764,VSM.FilterVertical,0,0
3,764,VSM.FilterTemporalVertical,157952,1
3,764,VSM.ResetFeedback,0,1
4,765,VSM.MarkReceiverPages,766720,1
4,765,VSM.Allocate,570880,1
4,765,VSM.ClearPhysicalPages,261888,1
4,765,VSM.PageOccupancy,73984,1
4,765,VSM.FinalizePages,2560,1
4,765,VSM.DynamicRaster,87040,1
4,765,VSM.LayoutRemap,0,1
4,765,VSM.InvalidateStatic,0,0
4,765,VSM.StaticCasterCull,205056,1
4,765,VSM.DynamicCasterCull,0,1
4,765,VSM.PageCull,185344,1
4,765,VSM.StaticRaster,7168,1
