observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,569,VSM.MarkReceiverPages,766720,1
0,569,VSM.Allocate,564736,1
0,569,VSM.ClearPhysicalPages,261888,1
0,569,VSM.PageOccupancy,74240,1
0,569,VSM.FinalizePages,2304,1
0,569,VSM.DynamicRaster,88320,1
0,569,VSM.LayoutRemap,0,1
0,569,VSM.InvalidateStatic,0,0
0,569,VSM.StaticCasterCull,202496,1
0,569,VSM.DynamicCasterCull,0,1
0,569,VSM.PageCull,182784,1
0,569,VSM.StaticRaster,7168,1
0,569,VSM.UnityCompatibilityRaster,0,0
0,569,VSM.Resolve,20719872,1
0,569,VSM.ResolveTrace,20498432,1
0,569,VSM.FilterHorizontal,65536,1
0,569,VSM.FilterVertical,0,0
0,569,VSM.FilterTemporalVertical,154368,1
0,569,VSM.ResetFeedback,0,1
1,570,VSM.MarkReceiverPages,765696,1
1,570,VSM.Allocate,573952,1
1,570,VSM.ClearPhysicalPages,261120,1
1,570,VSM.PageOccupancy,77568,1
1,570,VSM.FinalizePages,1792,1
1,570,VSM.DynamicRaster,88320,1
1,570,VSM.LayoutRemap,0,1
1,570,VSM.InvalidateStatic,0,0
1,570,VSM.StaticCasterCull,207872,1
1,570,VSM.DynamicCasterCull,0,1
1,570,VSM.PageCull,188928,1
1,570,VSM.StaticRaster,7424,1
1,570,VSM.UnityCompatibilityRaster,0,0
1,570,VSM.Resolve,20381440,1
1,570,VSM.ResolveTrace,19836928,1
1,570,VSM.FilterHorizontal,67328,1
1,570,VSM.FilterVertical,0,0
1,570,VSM.FilterTemporalVertical,475904,1
1,570,VSM.ResetFeedback,0,1
2,571,VSM.MarkReceiverPages,764928,1
2,571,VSM.Allocate,564736,1
2,571,VSM.ClearPhysicalPages,262144,1
2,571,VSM.PageOccupancy,72704,1
2,571,VSM.FinalizePages,2560,1
2,571,VSM.DynamicRaster,86272,1
2,571,VSM.LayoutRemap,0,1
2,571,VSM.InvalidateStatic,0,0
2,571,VSM.StaticCasterCull,205056,1
2,571,VSM.DynamicCasterCull,0,1
2,571,VSM.PageCull,186112,1
2,571,VSM.StaticRaster,7424,1
2,571,VSM.UnityCompatibilityRaster,0,0
2,571,VSM.Resolve,20093184,1
2,571,VSM.ResolveTrace,19868160,1
2,571,VSM.FilterHorizontal,66560,1
2,571,VSM.FilterVertical,0,0
2,571,VSM.FilterTemporalVertical,157440,1
2,571,VSM.ResetFeedback,0,1
3,572,VSM.MarkReceiverPages,765440,1
3,572,VSM.Allocate,574208,1
3,572,VSM.ClearPhysicalPages,261632,1
3,572,VSM.PageOccupancy,73984,1
3,572,VSM.FinalizePages,2048,1
3,572,VSM.DynamicRaster,86016,1
3,572,VSM.LayoutRemap,0,1
3,572,VSM.InvalidateStatic,0,0
3,572,VSM.StaticCasterCull,207104,1
3,572,VSM.DynamicCasterCull,0,1
3,572,VSM.PageCull,188416,1
3,572,VSM.StaticRaster,3072,1
3,572,VSM.UnityCompatibilityRaster,0,0
3,572,VSM.Resolve,19901184,1
3,572,VSM.ResolveTrace,19382272,1
3,572,VSM.FilterHorizontal,66048,1
3,572,VSM.FilterVertical,0,0
3,572,VSM.FilterTemporalVertical,158464,1
3,572,VSM.ResetFeedback,0,1
4,573,VSM.MarkReceiverPages,768000,1
4,573,VSM.Allocate,577792,1
4,573,VSM.ClearPhysicalPages,261632,1
4,573,VSM.PageOccupancy,91904,1
4,573,VSM.FinalizePages,2304,1
4,573,VSM.DynamicRaster,89856,1
4,573,VSM.LayoutRemap,0,1
4,573,VSM.InvalidateStatic,0,0
4,573,VSM.StaticCasterCull,210944,1
4,573,VSM.DynamicCasterCull,0,1
4,573,VSM.PageCull,191488,1
4,573,VSM.StaticRaster,7168,1
4,573,VSM.UnityCompatibilityRaster,0,0
4,573,VSM.Resolve,20191232,1
4,573,VSM.ResolveTrace,19961856,1
4,573,VSM.FilterHorizontal,67072,1
4,573,VSM.FilterVertical,0,0
4,573,VSM.FilterTemporalVertical,161024,1
4,573,VSM.ResetFeedback,0,1
5,574,VSM.MarkReceiverPages,767232,1
5,574,VSM.Allocate,567296,1
5,574,VSM.ClearPhysicalPages,261376,1
5,574,VSM.PageOccupancy,73472,1
5,574,VSM.FinalizePages,1536,1
5,574,VSM.DynamicRaster,93440,1
5,574,VSM.LayoutRemap,0,1
5,574,VSM.InvalidateStatic,0,0
5,574,VSM.StaticCasterCull,206592,1
5,574,VSM.DynamicCasterCull,0,1
5,574,VSM.PageCull,187904,1
5,574,VSM.StaticRaster,3840,1
5,574,VSM.UnityCompatibilityRaster,0,0
5,574,VSM.Resolve,20810240,1
5,574,VSM.ResolveTrace,20420352,1
5,574,VSM.FilterHorizontal,230400,1
5,574,VSM.FilterVertical,0,0
5,574,VSM.FilterTemporalVertical,158208,1
5,574,VSM.ResetFeedback,0,1
6,575,VSM.MarkReceiverPages,762112,1
6,575,VSM.Allocate,565504,1
6,575,VSM.ClearPhysicalPages,260864,1
6,575,VSM.PageOccupancy,74752,1
6,575,VSM.FinalizePages,2048,1
6,575,VSM.DynamicRaster,94464,1
6,575,VSM.LayoutRemap,0,1
6,575,VSM.InvalidateStatic,0,0
6,575,VSM.StaticCasterCull,206848,1
6,575,VSM.DynamicCasterCull,0,1
6,575,VSM.PageCull,188160,1
6,575,VSM.StaticRaster,3072,1
6,575,VSM.UnityCompatibilityRaster,0,0
6,575,VSM.Resolve,21089792,1
6,575,VSM.ResolveTrace,20556800,1
6,575,VSM.FilterHorizontal,66816,1
6,575,VSM.FilterVertical,0,0
6,575,VSM.FilterTemporalVertical,160256,1
6,575,VSM.ResetFeedback,0,1
7,576,VSM.MarkReceiverPages,1146880,1
7,576,VSM.Allocate,564224,1
7,576,VSM.ClearPhysicalPages,261120,1
7,576,VSM.PageOccupancy,73728,1
7,576,VSM.FinalizePages,1536,1
7,576,VSM.DynamicRaster,87040,1
7,576,VSM.LayoutRemap,0,1
7,576,VSM.InvalidateStatic,0,0
7,576,VSM.StaticCasterCull,205824,1
7,576,VSM.DynamicCasterCull,0,1
7,576,VSM.PageCull,186624,1
7,576,VSM.StaticRaster,11264,1
7,576,VSM.UnityCompatibilityRaster,0,0
7,576,VSM.Resolve,19243008,1
7,576,VSM.ResolveTrace,19019264,1
7,576,VSM.FilterHorizontal,66560,1
7,576,VSM.FilterVertical,0,0
7,576,VSM.FilterTemporalVertical,156160,1
7,576,VSM.ResetFeedback,0,1
8,577,VSM.MarkReceiverPages,766720,1
8,577,VSM.Allocate,574208,1
8,577,VSM.ClearPhysicalPages,261888,1
8,577,VSM.PageOccupancy,74752,1
8,577,VSM.FinalizePages,2048,1
8,577,VSM.DynamicRaster,88576,1
8,577,VSM.LayoutRemap,0,1
8,577,VSM.InvalidateStatic,0,0
8,577,VSM.StaticCasterCull,200960,1
8,577,VSM.DynamicCasterCull,0,1
8,577,VSM.PageCull,181760,1
8,577,VSM.StaticRaster,3328,1
8,577,VSM.UnityCompatibilityRaster,0,0
8,577,VSM.Resolve,19910400,1
8,577,VSM.ResolveTrace,19688448,1
