observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,13662,VSM.MarkReceiverPages,542208,1
0,13662,VSM.Allocate,272384,1
0,13662,VSM.ClearPhysicalPages,191488,1
0,13662,VSM.PageOccupancy,59136,1
0,13662,VSM.FinalizePages,2304,1
0,13662,VSM.DynamicRaster,93184,1
0,13662,VSM.LayoutRemap,0,1
0,13662,VSM.InvalidateStatic,0,0
0,13662,VSM.StaticCasterCull,141312,1
0,13662,VSM.DynamicCasterCull,0,1
0,13662,VSM.PageCull,121344,1
0,13662,VSM.StaticRaster,7168,1
0,13662,VSM.UnityCompatibilityRaster,0,0
0,13662,VSM.Resolve,8690176,1
0,13662,VSM.ResolveTrace,7687936,1
0,13662,VSM.FilterHorizontal,836608,1
0,13662,VSM.FilterVertical,0,0
0,13662,VSM.FilterTemporalVertical,164352,1
0,13662,VSM.ResetFeedback,0,1
1,13663,VSM.MarkReceiverPages,527616,1
1,13663,VSM.Allocate,271872,1
1,13663,VSM.ClearPhysicalPages,359680,1
1,13663,VSM.PageOccupancy,62976,1
1,13663,VSM.FinalizePages,1536,1
1,13663,VSM.DynamicRaster,86528,1
1,13663,VSM.LayoutRemap,0,1
1,13663,VSM.InvalidateStatic,0,0
1,13663,VSM.StaticCasterCull,149504,1
1,13663,VSM.DynamicCasterCull,0,1
1,13663,VSM.PageCull,125440,1
1,13663,VSM.StaticRaster,7168,1
1,13663,VSM.UnityCompatibilityRaster,0,0
1,13663,VSM.Resolve,9045248,1
1,13663,VSM.ResolveTrace,8815616,1
1,13663,VSM.FilterHorizontal,67840,1
1,13663,VSM.FilterVertical,0,0
1,13663,VSM.FilterTemporalVertical,160768,1
1,13663,VSM.ResetFeedback,0,1
2,13664,VSM.MarkReceiverPages,526848,1
2,13664,VSM.Allocate,273920,1
2,13664,VSM.ClearPhysicalPages,182528,1
2,13664,VSM.PageOccupancy,54784,1
2,13664,VSM.FinalizePages,1536,1
2,13664,VSM.DynamicRaster,86272,1
2,13664,VSM.LayoutRemap,0,1
2,13664,VSM.InvalidateStatic,0,0
2,13664,VSM.StaticCasterCull,317184,1
2,13664,VSM.DynamicCasterCull,0,1
2,13664,VSM.PageCull,117760,1
2,13664,VSM.StaticRaster,7168,1
2,13664,VSM.UnityCompatibilityRaster,0,0
2,13664,VSM.Resolve,7313920,1
2,13664,VSM.ResolveTrace,7088640,1
2,13664,VSM.FilterHorizontal,65024,1
2,13664,VSM.FilterVertical,0,0
2,13664,VSM.FilterTemporalVertical,159232,1
2,13664,VSM.ResetFeedback,0,1
3,13665,VSM.MarkReceiverPages,525312,1
3,13665,VSM.Allocate,272896,1
3,13665,VSM.ClearPhysicalPages,182016,1
3,13665,VSM.PageOccupancy,54784,1
3,13665,VSM.FinalizePages,1536,1
3,13665,VSM.DynamicRaster,97536,1
