observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,14046,VSM.MarkReceiverPages,1350656,1
0,14046,VSM.Allocate,1604864,1
0,14046,VSM.ClearPhysicalPages,837888,1
0,14046,VSM.PageOccupancy,76544,1
0,14046,VSM.FinalizePages,2816,1
0,14046,VSM.DynamicRaster,81920,1
0,14046,VSM.LayoutRemap,0,1
0,14046,VSM.InvalidateStatic,0,0
0,14046,VSM.StaticCasterCull,404224,1
0,14046,VSM.DynamicCasterCull,0,1
0,14046,VSM.PageCull,378880,1
0,14046,VSM.StaticRaster,3328,1
0,14046,VSM.UnityCompatibilityRaster,0,0
0,14046,VSM.Resolve,36633088,1
0,14046,VSM.ResolveTrace,36406272,1
0,14046,VSM.FilterHorizontal,67840,1
0,14046,VSM.FilterVertical,0,0
0,14046,VSM.FilterTemporalVertical,157696,1
0,14046,VSM.ResetFeedback,0,1
1,14047,VSM.MarkReceiverPages,888320,1
1,14047,VSM.Allocate,1603328,1
1,14047,VSM.ClearPhysicalPages,347136,1
1,14047,VSM.PageOccupancy,80128,1
1,14047,VSM.FinalizePages,2816,1
1,14047,VSM.DynamicRaster,80640,1
1,14047,VSM.LayoutRemap,0,1
1,14047,VSM.InvalidateStatic,0,0
1,14047,VSM.StaticCasterCull,386816,1
1,14047,VSM.DynamicCasterCull,0,1
1,14047,VSM.PageCull,367872,1
1,14047,VSM.StaticRaster,7168,1
1,14047,VSM.UnityCompatibilityRaster,0,0
1,14047,VSM.Resolve,35635968,1
1,14047,VSM.ResolveTrace,35409920,1
1,14047,VSM.FilterHorizontal,67840,1
1,14047,VSM.FilterVertical,0,0
1,14047,VSM.FilterTemporalVertical,157184,1
1,14047,VSM.ResetFeedback,0,1
2,14048,VSM.MarkReceiverPages,1084160,1
2,14048,VSM.Allocate,1602304,1
2,14048,VSM.ClearPhysicalPages,345600,1
2,14048,VSM.PageOccupancy,79616,1
2,14048,VSM.FinalizePages,2048,1
2,14048,VSM.DynamicRaster,86272,1
2,14048,VSM.LayoutRemap,0,1
2,14048,VSM.InvalidateStatic,0,0
2,14048,VSM.StaticCasterCull,414976,1
2,14048,VSM.DynamicCasterCull,0,1
2,14048,VSM.PageCull,395776,1
2,14048,VSM.StaticRaster,7168,1
2,14048,VSM.UnityCompatibilityRaster,0,0
2,14048,VSM.Resolve,35316224,1
2,14048,VSM.ResolveTrace,35091968,1
2,14048,VSM.FilterHorizontal,66048,1
2,14048,VSM.FilterVertical,0,0
2,14048,VSM.FilterTemporalVertical,156672,1
2,14048,VSM.ResetFeedback,0,1
3,14049,VSM.MarkReceiverPages,890880,1
3,14049,VSM.Allocate,1602048,1
3,14049,VSM.ClearPhysicalPages,346624,1
3,14049,VSM.PageOccupancy,105728,1
3,14049,VSM.FinalizePages,2048,1
3,14049,VSM.DynamicRaster,82944,1
3,14049,VSM.LayoutRemap,0,1
3,14049,VSM.InvalidateStatic,0,0
3,14049,VSM.StaticCasterCull,413184,1
3,14049,VSM.DynamicCasterCull,0,1
3,14049,VSM.PageCull,394240,1
3,14049,VSM.StaticRaster,7424,1
3,14049,VSM.UnityCompatibilityRaster,0,0
3,14049,VSM.Resolve,34150656,1
3,14049,VSM.ResolveTrace,33924608,1
3,14049,VSM.FilterHorizontal,67072,1
3,14049,VSM.FilterVertical,0,0
3,14049,VSM.FilterTemporalVertical,157440,1
3,14049,VSM.ResetFeedback,0,1
4,14050,VSM.MarkReceiverPages,891136,1
4,14050,VSM.Allocate,1599744,1
4,14050,VSM.ClearPhysicalPages,345856,1
4,14050,VSM.PageOccupancy,79104,1
4,14050,VSM.FinalizePages,1792,1
4,14050,VSM.DynamicRaster,80640,1
4,14050,VSM.LayoutRemap,0,1
4,14050,VSM.InvalidateStatic,0,0
4,14050,VSM.StaticCasterCull,423424,1
4,14050,VSM.DynamicCasterCull,0,1
4,14050,VSM.PageCull,405248,1
4,14050,VSM.StaticRaster,7168,1
4,14050,VSM.UnityCompatibilityRaster,0,0
4,14050,VSM.Resolve,34219264,1
4,14050,VSM.ResolveTrace,33993472,1
4,14050,VSM.FilterHorizontal,66816,1
4,14050,VSM.FilterVertical,0,0
4,14050,VSM.FilterTemporalVertical,157696,1
4,14050,VSM.ResetFeedback,0,1
5,14051,VSM.MarkReceiverPages,889344,1
5,14051,VSM.Allocate,1602048,1
5,14051,VSM.ClearPhysicalPages,346368,1
5,14051,VSM.PageOccupancy,79360,1
5,14051,VSM.FinalizePages,1792,1
5,14051,VSM.DynamicRaster,84480,1
5,14051,VSM.LayoutRemap,0,1
5,14051,VSM.InvalidateStatic,0,0
5,14051,VSM.StaticCasterCull,404736,1
5,14051,VSM.DynamicCasterCull,0,1
5,14051,VSM.PageCull,385792,1
5,14051,VSM.StaticRaster,7168,1
5,14051,VSM.UnityCompatibilityRaster,0,0
5,14051,VSM.Resolve,34545152,1
5,14051,VSM.ResolveTrace,34320128,1
5,14051,VSM.FilterHorizontal,67072,1
5,14051,VSM.FilterVertical,0,0
5,14051,VSM.FilterTemporalVertical,156928,1
5,14051,VSM.ResetFeedback,0,1
6,14052,VSM.MarkReceiverPages,1076480,1
6,14052,VSM.Allocate,1603584,1
6,14052,VSM.ClearPhysicalPages,346112,1
6,14052,VSM.PageOccupancy,106240,1
6,14052,VSM.FinalizePages,2048,1
6,14052,VSM.DynamicRaster,83968,1
6,14052,VSM.LayoutRemap,0,1
6,14052,VSM.InvalidateStatic,0,0
6,14052,VSM.StaticCasterCull,405504,1
6,14052,VSM.DynamicCasterCull,0,1
6,14052,VSM.PageCull,386560,1
6,14052,VSM.StaticRaster,7168,1
6,14052,VSM.UnityCompatibilityRaster,0,0
6,14052,VSM.Resolve,35002624,1
6,14052,VSM.ResolveTrace,34611456,1
6,14052,VSM.FilterHorizontal,232192,1
6,14052,VSM.FilterVertical,0,0
6,14052,VSM.FilterTemporalVertical,157952,1
