observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,14238,VSM.MarkReceiverPages,662528,1
0,14238,VSM.Allocate,568576,1
0,14238,VSM.ClearPhysicalPages,262144,1
0,14238,VSM.PageOccupancy,73728,1
0,14238,VSM.FinalizePages,1536,1
0,14238,VSM.DynamicRaster,92160,1
0,14238,VSM.LayoutRemap,0,1
0,14238,VSM.InvalidateStatic,0,0
0,14238,VSM.StaticCasterCull,198656,1
0,14238,VSM.DynamicCasterCull,0,1
0,14238,VSM.PageCull,180224,1
0,14238,VSM.StaticRaster,7424,1
0,14238,VSM.UnityCompatibilityRaster,0,0
0,14238,VSM.Resolve,17600768,1
0,14238,VSM.ResolveTrace,17377024,1
0,14238,VSM.FilterHorizontal,66560,1
0,14238,VSM.FilterVertical,0,0
0,14238,VSM.FilterTemporalVertical,156416,1
0,14238,VSM.ResetFeedback,0,1
1,14239,VSM.MarkReceiverPages,665088,1
1,14239,VSM.Allocate,568832,1
1,14239,VSM.ClearPhysicalPages,261888,1
1,14239,VSM.PageOccupancy,75008,1
1,14239,VSM.FinalizePages,2048,1
1,14239,VSM.DynamicRaster,84224,1
1,14239,VSM.LayoutRemap,0,1
1,14239,VSM.InvalidateStatic,0,0
1,14239,VSM.StaticCasterCull,197632,1
1,14239,VSM.DynamicCasterCull,0,1
1,14239,VSM.PageCull,179456,1
1,14239,VSM.StaticRaster,7168,1
1,14239,VSM.UnityCompatibilityRaster,0,0
1,14239,VSM.Resolve,17734656,1
1,14239,VSM.ResolveTrace,17509120,1
1,14239,VSM.FilterHorizontal,67072,1
1,14239,VSM.FilterVertical,0,0
1,14239,VSM.FilterTemporalVertical,157184,1
1,14239,VSM.ResetFeedback,0,1
2,14240,VSM.MarkReceiverPages,658432,1
2,14240,VSM.Allocate,567808,1
2,14240,VSM.ClearPhysicalPages,438016,1
2,14240,VSM.PageOccupancy,69120,1
2,14240,VSM.FinalizePages,1792,1
2,14240,VSM.DynamicRaster,87296,1
2,14240,VSM.LayoutRemap,0,1
2,14240,VSM.InvalidateStatic,0,0
2,14240,VSM.StaticCasterCull,205568,1
2,14240,VSM.DynamicCasterCull,0,1
2,14240,VSM.PageCull,186624,1
2,14240,VSM.StaticRaster,7424,1
2,14240,VSM.UnityCompatibilityRaster,0,0
2,14240,VSM.Resolve,19668736,1
2,14240,VSM.ResolveTrace,19444736,1
2,14240,VSM.FilterHorizontal,66048,1
2,14240,VSM.FilterVertical,0,0
2,14240,VSM.FilterTemporalVertical,156928,1
2,14240,VSM.ResetFeedback,0,1
3,14241,VSM.MarkReceiverPages,662528,1
3,14241,VSM.Allocate,565504,1
3,14241,VSM.ClearPhysicalPages,424960,1
3,14241,VSM.PageOccupancy,73216,1
3,14241,VSM.FinalizePages,2304,1
3,14241,VSM.DynamicRaster,85248,1
3,14241,VSM.LayoutRemap,0,1
3,14241,VSM.InvalidateStatic,0,0
3,14241,VSM.StaticCasterCull,205312,1
3,14241,VSM.DynamicCasterCull,0,1
3,14241,VSM.PageCull,186624,1
3,14241,VSM.StaticRaster,10496,1
3,14241,VSM.UnityCompatibilityRaster,0,0
3,14241,VSM.Resolve,18268672,1
3,14241,VSM.ResolveTrace,17899008,1
3,14241,VSM.FilterHorizontal,212224,1
3,14241,VSM.FilterVertical,0,0
3,14241,VSM.FilterTemporalVertical,156160,1
3,14241,VSM.ResetFeedback,0,1
4,14242,VSM.MarkReceiverPages,661760,1
4,14242,VSM.Allocate,573440,1
4,14242,VSM.ClearPhysicalPages,262144,1
4,14242,VSM.PageOccupancy,125952,1
4,14242,VSM.FinalizePages,2048,1
4,14242,VSM.DynamicRaster,82432,1
4,14242,VSM.LayoutRemap,0,1
4,14242,VSM.InvalidateStatic,0,0
4,14242,VSM.StaticCasterCull,201728,1
4,14242,VSM.DynamicCasterCull,0,1
4,14242,VSM.PageCull,182784,1
4,14242,VSM.StaticRaster,7424,1
4,14242,VSM.UnityCompatibilityRaster,0,0
4,14242,VSM.Resolve,19106560,1
4,14242,VSM.ResolveTrace,18883328,1
4,14242,VSM.FilterHorizontal,66048,1
4,14242,VSM.FilterVertical,0,0
4,14242,VSM.FilterTemporalVertical,156160,1
4,14242,VSM.ResetFeedback,0,1
5,14243,VSM.MarkReceiverPages,661248,1
5,14243,VSM.Allocate,567040,1
5,14243,VSM.ClearPhysicalPages,262400,1
5,14243,VSM.PageOccupancy,91648,1
5,14243,VSM.FinalizePages,1792,1
5,14243,VSM.DynamicRaster,81152,1
5,14243,VSM.LayoutRemap,0,1
5,14243,VSM.InvalidateStatic,0,0
5,14243,VSM.StaticCasterCull,196096,1
5,14243,VSM.DynamicCasterCull,0,1
5,14243,VSM.PageCull,177664,1
5,14243,VSM.StaticRaster,7168,1
5,14243,VSM.UnityCompatibilityRaster,0,0
5,14243,VSM.Resolve,17770752,1
5,14243,VSM.ResolveTrace,17547008,1
5,14243,VSM.FilterHorizontal,66304,1
5,14243,VSM.FilterVertical,0,0
5,14243,VSM.FilterTemporalVertical,155904,1
5,14243,VSM.ResetFeedback,0,1
6,14244,VSM.MarkReceiverPages,662528,1
6,14244,VSM.Allocate,578560,1
6,14244,VSM.ClearPhysicalPages,262144,1
6,14244,VSM.PageOccupancy,73472,1
6,14244,VSM.FinalizePages,1792,1
6,14244,VSM.DynamicRaster,96512,1
6,14244,VSM.LayoutRemap,0,1
6,14244,VSM.InvalidateStatic,0,0
6,14244,VSM.StaticCasterCull,207872,1
6,14244,VSM.DynamicCasterCull,0,1
6,14244,VSM.PageCull,188672,1
6,14244,VSM.StaticRaster,10240,1
6,14244,VSM.UnityCompatibilityRaster,0,0
6,14244,VSM.Resolve,18093056,1
6,14244,VSM.ResolveTrace,17691904,1
6,14244,VSM.FilterHorizontal,66304,1
6,14244,VSM.FilterVertical,0,0
6,14244,VSM.FilterTemporalVertical,334080,1
6,14244,VSM.ResetFeedback,0,1
7,14245,VSM.MarkReceiverPages,662784,1
7,14245,VSM.Allocate,570880,1
7,14245,VSM.ClearPhysicalPages,262144,1
7,14245,VSM.PageOccupancy,68096,1
7,14245,VSM.FinalizePages,1792,1
7,14245,VSM.DynamicRaster,83456,1
7,14245,VSM.LayoutRemap,0,1
7,14245,VSM.InvalidateStatic,0,0
7,14245,VSM.StaticCasterCull,195072,1
7,14245,VSM.DynamicCasterCull,0,1
7,14245,VSM.PageCull,176896,1
7,14245,VSM.StaticRaster,6912,1
7,14245,VSM.UnityCompatibilityRaster,0,0
7,14245,VSM.Resolve,18901248,1
7,14245,VSM.ResolveTrace,18675712,1
7,14245,VSM.FilterHorizontal,66560,1
7,14245,VSM.FilterVertical,0,0
7,14245,VSM.FilterTemporalVertical,157952,1
7,14245,VSM.ResetFeedback,0,1
8,14246,VSM.MarkReceiverPages,662784,1
8,14246,VSM.Allocate,569856,1
8,14246,VSM.ClearPhysicalPages,262656,1
8,14246,VSM.PageOccupancy,70400,1
8,14246,VSM.FinalizePages,1536,1
8,14246,VSM.DynamicRaster,81920,1
8,14246,VSM.LayoutRemap,0,1
8,14246,VSM.InvalidateStatic,0,0
8,14246,VSM.StaticCasterCull,202496,1
8,14246,VSM.DynamicCasterCull,0,1
8,14246,VSM.PageCull,184064,1
8,14246,VSM.StaticRaster,3328,1
8,14246,VSM.UnityCompatibilityRaster,0,0
8,14246,VSM.Resolve,18350848,1
8,14246,VSM.ResolveTrace,18126336,1
8,14246,VSM.FilterHorizontal,66304,1
8,14246,VSM.FilterVertical,0,0
8,14246,VSM.FilterTemporalVertical,156672,1
8,14246,VSM.ResetFeedback,0,1
9,14247,VSM.MarkReceiverPages,660224,1
9,14247,VSM.Allocate,570368,1
9,14247,VSM.ClearPhysicalPages,262656,1
9,14247,VSM.PageOccupancy,68096,1
9,14247,VSM.FinalizePages,1792,1
9,14247,VSM.DynamicRaster,90368,1
9,14247,VSM.LayoutRemap,0,1
9,14247,VSM.InvalidateStatic,0,0
9,14247,VSM.StaticCasterCull,199168,1
9,14247,VSM.DynamicCasterCull,0,1
9,14247,VSM.PageCull,180480,1
9,14247,VSM.StaticRaster,7168,1
9,14247,VSM.UnityCompatibilityRaster,0,0
9,14247,VSM.Resolve,17596416,1
9,14247,VSM.ResolveTrace,17372160,1
9,14247,VSM.FilterHorizontal,66560,1
9,14247,VSM.FilterVertical,0,0
9,14247,VSM.FilterTemporalVertical,156672,1
9,14247,VSM.ResetFeedback,0,1
10,14248,VSM.MarkReceiverPages,663296,1
10,14248,VSM.Allocate,567808,1
10,14248,VSM.ClearPhysicalPages,261632,1
10,14248,VSM.PageOccupancy,67584,1
10,14248,VSM.FinalizePages,1792,1
10,14248,VSM.DynamicRaster,81408,1
10,14248,VSM.LayoutRemap,0,1
10,14248,VSM.InvalidateStatic,0,0
10,14248,VSM.StaticCasterCull,200448,1
10,14248,VSM.DynamicCasterCull,0,1
10,14248,VSM.PageCull,181760,1
10,14248,VSM.StaticRaster,3328,1
10,14248,VSM.UnityCompatibilityRaster,0,0
10,14248,VSM.Resolve,18072832,1
10,14248,VSM.ResolveTrace,17848832,1
10,14248,VSM.FilterHorizontal,66816,1
10,14248,VSM.FilterVertical,0,0
10,14248,VSM.FilterTemporalVertical,155904,1
10,14248,VSM.ResetFeedback,0,1
11,14249,VSM.MarkReceiverPages,662784,1
11,14249,VSM.Allocate,568576,1
11,14249,VSM.ClearPhysicalPages,260864,1
11,14249,VSM.PageOccupancy,122624,1
11,14249,VSM.FinalizePages,1792,1
11,14249,VSM.DynamicRaster,82688,1
11,14249,VSM.LayoutRemap,0,1
11,14249,VSM.InvalidateStatic,0,0
11,14249,VSM.StaticCasterCull,394752,1
11,14249,VSM.DynamicCasterCull,0,1
11,14249,VSM.PageCull,186880,1
11,14249,VSM.StaticRaster,10496,1
11,14249,VSM.UnityCompatibilityRaster,0,0
11,14249,VSM.Resolve,16975872,1
11,14249,VSM.ResolveTrace,16751616,1
11,14249,VSM.FilterHorizontal,66816,1
11,14249,VSM.FilterVertical,0,0
11,14249,VSM.FilterTemporalVertical,156416,1
11,14249,VSM.ResetFeedback,0,1
12,14250,VSM.MarkReceiverPages,661504,1
12,14250,VSM.Allocate,571136,1
12,14250,VSM.ClearPhysicalPages,261888,1
12,14250,VSM.PageOccupancy,87040,1
12,14250,VSM.FinalizePages,2048,1
12,14250,VSM.DynamicRaster,86016,1
12,14250,VSM.LayoutRemap,0,1
12,14250,VSM.InvalidateStatic,0,0
12,14250,VSM.StaticCasterCull,200192,1
12,14250,VSM.DynamicCasterCull,0,1
12,14250,VSM.PageCull,181248,1
12,14250,VSM.StaticRaster,7168,1
12,14250,VSM.UnityCompatibilityRaster,0,0
12,14250,VSM.Resolve,18631680,1
12,14250,VSM.ResolveTrace,18406912,1
12,14250,VSM.FilterHorizontal,66816,1
12,14250,VSM.FilterVertical,0,0
12,14250,VSM.FilterTemporalVertical,156928,1
12,14250,VSM.ResetFeedback,0,1
13,14251,VSM.MarkReceiverPages,661760,1
13,14251,VSM.Allocate,568832,1
13,14251,VSM.ClearPhysicalPages,261888,1
13,14251,VSM.PageOccupancy,68096,1
13,14251,VSM.FinalizePages,1536,1
13,14251,VSM.DynamicRaster,85504,1
13,14251,VSM.LayoutRemap,0,1
13,14251,VSM.InvalidateStatic,0,0
13,14251,VSM.StaticCasterCull,391680,1
13,14251,VSM.DynamicCasterCull,0,1
13,14251,VSM.PageCull,188160,1
13,14251,VSM.StaticRaster,4352,1
13,14251,VSM.UnityCompatibilityRaster,0,0
13,14251,VSM.Resolve,18050816,1
13,14251,VSM.ResolveTrace,17826304,1
13,14251,VSM.FilterHorizontal,66048,1
13,14251,VSM.FilterVertical,0,0
13,14251,VSM.FilterTemporalVertical,157440,1
