observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,476.9232835,2.0266000000219719,VSM.MarkReceiverPages,739328,1
0,476.9232835,2.0266000000219719,VSM.AllocationPrepare,9472,1
0,476.9232835,2.0266000000219719,VSM.AllocationCommit,605696,1
0,476.9232835,2.0266000000219719,VSM.Allocate,615168,1
0,476.9232835,2.0266000000219719,VSM.ClearPhysicalPages,427264,1
0,476.9232835,2.0266000000219719,VSM.PageOccupancy,73984,1
0,476.9232835,2.0266000000219719,VSM.FinalizePages,1792,1
0,476.9232835,2.0266000000219719,VSM.DynamicRaster,22784,1
0,476.9232835,2.0266000000219719,VSM.LayoutRemap,0,1
0,476.9232835,2.0266000000219719,VSM.InvalidateStatic,0,0
0,476.9232835,2.0266000000219719,VSM.InvalidateDynamic,1536,1
0,476.9232835,2.0266000000219719,VSM.StaticCasterCull,207360,1
0,476.9232835,2.0266000000219719,VSM.DynamicCasterCull,114432,1
0,476.9232835,2.0266000000219719,VSM.PageCull,283136,2
0,476.9232835,2.0266000000219719,VSM.StaticRasterClear,0,1
0,476.9232835,2.0266000000219719,VSM.StaticRasterDraw,7168,1
0,476.9232835,2.0266000000219719,VSM.DynamicRasterClear,0,1
0,476.9232835,2.0266000000219719,VSM.DynamicRasterDraw,22528,1
0,476.9232835,2.0266000000219719,VSM.StaticRaster,7424,1
0,476.9232835,2.0266000000219719,VSM.UnityCompatibilityRaster,0,0
0,476.9232835,2.0266000000219719,VSM.Resolve,6172416,1
0,476.9232835,2.0266000000219719,VSM.ResolveTrace,5564160,1
0,476.9232835,2.0266000000219719,VSM.FilterHorizontal,449792,1
0,476.9232835,2.0266000000219719,VSM.FilterVertical,0,0
0,476.9232835,2.0266000000219719,VSM.FilterTemporalVertical,156928,1
0,476.9232835,2.0266000000219719,VSM.ResetFeedback,0,1
1,476.9392495,2.2167999999851418,VSM.MarkReceiverPages,744448,1
1,476.9392495,2.2167999999851418,VSM.AllocationPrepare,9472,1
1,476.9392495,2.2167999999851418,VSM.AllocationCommit,605184,1
1,476.9392495,2.2167999999851418,VSM.Allocate,781312,1
1,476.9392495,2.2167999999851418,VSM.ClearPhysicalPages,261888,1
1,476.9392495,2.2167999999851418,VSM.PageOccupancy,74496,1
1,476.9392495,2.2167999999851418,VSM.FinalizePages,1792,1
1,476.9392495,2.2167999999851418,VSM.DynamicRaster,23040,1
1,476.9392495,2.2167999999851418,VSM.LayoutRemap,0,1
1,476.9392495,2.2167999999851418,VSM.InvalidateStatic,0,0
1,476.9392495,2.2167999999851418,VSM.InvalidateDynamic,1792,1
1,476.9392495,2.2167999999851418,VSM.StaticCasterCull,204288,1
1,476.9392495,2.2167999999851418,VSM.DynamicCasterCull,122880,1
1,476.9392495,2.2167999999851418,VSM.PageCull,293376,2
1,476.9392495,2.2167999999851418,VSM.StaticRasterClear,256,1
1,476.9392495,2.2167999999851418,VSM.StaticRasterDraw,6144,1
1,476.9392495,2.2167999999851418,VSM.DynamicRasterClear,512,1
1,476.9392495,2.2167999999851418,VSM.DynamicRasterDraw,22528,1
1,476.9392495,2.2167999999851418,VSM.StaticRaster,6400,1
1,476.9392495,2.2167999999851418,VSM.UnityCompatibilityRaster,0,0
1,476.9392495,2.2167999999851418,VSM.Resolve,6335232,1
1,476.9392495,2.2167999999851418,VSM.ResolveTrace,6107904,1
1,476.9392495,2.2167999999851418,VSM.FilterHorizontal,67072,1
1,476.9392495,2.2167999999851418,VSM.FilterVertical,0,0
1,476.9392495,2.2167999999851418,VSM.FilterTemporalVertical,158720,1
1,476.9392495,2.2167999999851418,VSM.ResetFeedback,256,1
2,476.9542453,1.8962000000328771,VSM.MarkReceiverPages,743424,1
2,476.9542453,1.8962000000328771,VSM.AllocationPrepare,9472,1
2,476.9542453,1.8962000000328771,VSM.AllocationCommit,605440,1
2,476.9542453,1.8962000000328771,VSM.Allocate,615168,1
2,476.9542453,1.8962000000328771,VSM.ClearPhysicalPages,433920,1
2,476.9542453,1.8962000000328771,VSM.PageOccupancy,73984,1
2,476.9542453,1.8962000000328771,VSM.FinalizePages,1792,1
2,476.9542453,1.8962000000328771,VSM.DynamicRaster,22528,1
2,476.9542453,1.8962000000328771,VSM.LayoutRemap,0,1
2,476.9542453,1.8962000000328771,VSM.InvalidateStatic,0,0
2,476.9542453,1.8962000000328771,VSM.InvalidateDynamic,1536,1
2,476.9542453,1.8962000000328771,VSM.StaticCasterCull,207104,1
2,476.9542453,1.8962000000328771,VSM.DynamicCasterCull,114688,1
2,476.9542453,1.8962000000328771,VSM.PageCull,286976,2
2,476.9542453,1.8962000000328771,VSM.StaticRasterClear,0,1
2,476.9542453,1.8962000000328771,VSM.StaticRasterDraw,3072,1
