observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,669.6795748,2.2208999999975276,VSM.MarkReceiverPages,558336,1
0,669.6795748,2.2208999999975276,VSM.AllocationPrepare,9728,1
0,669.6795748,2.2208999999975276,VSM.AllocationCommit,604160,1
0,669.6795748,2.2208999999975276,VSM.Allocate,1106176,1
0,669.6795748,2.2208999999975276,VSM.ClearPhysicalPages,122112,1
0,669.6795748,2.2208999999975276,VSM.PageOccupancy,2560,1
0,669.6795748,2.2208999999975276,VSM.FinalizePages,2048,1
0,669.6795748,2.2208999999975276,VSM.DynamicRaster,3328,1
0,669.6795748,2.2208999999975276,VSM.LayoutRemap,0,1
0,669.6795748,2.2208999999975276,VSM.InvalidateStatic,0,0
0,669.6795748,2.2208999999975276,VSM.InvalidateDynamic,512,1
0,669.6795748,2.2208999999975276,VSM.StaticCasterCull,208640,1
0,669.6795748,2.2208999999975276,VSM.DynamicCasterCull,123904,1
0,669.6795748,2.2208999999975276,VSM.PageCull,299008,2
0,669.6795748,2.2208999999975276,VSM.StaticRasterClear,0,1
0,669.6795748,2.2208999999975276,VSM.StaticRasterDraw,7168,1
0,669.6795748,2.2208999999975276,VSM.DynamicRasterClear,0,1
0,669.6795748,2.2208999999975276,VSM.DynamicRasterDraw,3072,1
0,669.6795748,2.2208999999975276,VSM.StaticRaster,7424,1
0,669.6795748,2.2208999999975276,VSM.UnityCompatibilityRaster,0,0
0,669.6795748,2.2208999999975276,VSM.Resolve,6101248,1
0,669.6795748,2.2208999999975276,VSM.ResolveTrace,5874176,1
0,669.6795748,2.2208999999975276,VSM.FilterHorizontal,66048,1
0,669.6795748,2.2208999999975276,VSM.FilterVertical,0,0
0,669.6795748,2.2208999999975276,VSM.FilterTemporalVertical,159744,1
0,669.6795748,2.2208999999975276,VSM.ResetFeedback,0,1
1,669.6941052,2.0066000000724671,VSM.MarkReceiverPages,559104,1
1,669.6941052,2.0066000000724671,VSM.AllocationPrepare,9472,1
1,669.6941052,2.0066000000724671,VSM.AllocationCommit,601088,1
1,669.6941052,2.0066000000724671,VSM.Allocate,872192,1
1,669.6941052,2.0066000000724671,VSM.ClearPhysicalPages,119552,1
1,669.6941052,2.0066000000724671,VSM.PageOccupancy,2560,1
1,669.6941052,2.0066000000724671,VSM.FinalizePages,1792,1
1,669.6941052,2.0066000000724671,VSM.DynamicRaster,7168,1
1,669.6941052,2.0066000000724671,VSM.LayoutRemap,0,1
1,669.6941052,2.0066000000724671,VSM.InvalidateStatic,0,0
1,669.6941052,2.0066000000724671,VSM.InvalidateDynamic,256,1
1,669.6941052,2.0066000000724671,VSM.StaticCasterCull,204800,1
1,669.6941052,2.0066000000724671,VSM.DynamicCasterCull,115968,1
1,669.6941052,2.0066000000724671,VSM.PageCull,286976,2
1,669.6941052,2.0066000000724671,VSM.StaticRasterClear,0,1
1,669.6941052,2.0066000000724671,VSM.StaticRasterDraw,7168,1
1,669.6941052,2.0066000000724671,VSM.DynamicRasterClear,256,1
1,669.6941052,2.0066000000724671,VSM.DynamicRasterDraw,6912,1
1,669.6941052,2.0066000000724671,VSM.StaticRaster,7424,1
1,669.6941052,2.0066000000724671,VSM.UnityCompatibilityRaster,0,0
1,669.6941052,2.0066000000724671,VSM.Resolve,5963776,1
1,669.6941052,2.0066000000724671,VSM.ResolveTrace,5736448,1
1,669.6941052,2.0066000000724671,VSM.FilterHorizontal,66560,1
1,669.6941052,2.0066000000724671,VSM.FilterVertical,0,0
1,669.6941052,2.0066000000724671,VSM.FilterTemporalVertical,159744,1
1,669.6941052,2.0066000000724671,VSM.ResetFeedback,0,1
2,669.70985279999991,2.0426999999472173,VSM.MarkReceiverPages,557824,1
2,669.70985279999991,2.0426999999472173,VSM.AllocationPrepare,9472,1
2,669.70985279999991,2.0426999999472173,VSM.AllocationCommit,601088,1
2,669.70985279999991,2.0426999999472173,VSM.Allocate,770304,1
2,669.70985279999991,2.0426999999472173,VSM.ClearPhysicalPages,119552,1
2,669.70985279999991,2.0426999999472173,VSM.PageOccupancy,2560,1
2,669.70985279999991,2.0426999999472173,VSM.FinalizePages,1792,1
2,669.70985279999991,2.0426999999472173,VSM.DynamicRaster,10496,1
2,669.70985279999991,2.0426999999472173,VSM.LayoutRemap,0,1
2,669.70985279999991,2.0426999999472173,VSM.InvalidateStatic,0,0
2,669.70985279999991,2.0426999999472173,VSM.InvalidateDynamic,256,1
2,669.70985279999991,2.0426999999472173,VSM.StaticCasterCull,212480,1
2,669.70985279999991,2.0426999999472173,VSM.DynamicCasterCull,124672,1
2,669.70985279999991,2.0426999999472173,VSM.PageCull,303360,2
2,669.70985279999991,2.0426999999472173,VSM.StaticRasterClear,0,1
2,669.70985279999991,2.0426999999472173,VSM.StaticRasterDraw,5120,1
2,669.70985279999991,2.0426999999472173,VSM.DynamicRasterClear,256,1
2,669.70985279999991,2.0426999999472173,VSM.DynamicRasterDraw,10240,1
2,669.70985279999991,2.0426999999472173,VSM.StaticRaster,5376,1
2,669.70985279999991,2.0426999999472173,VSM.UnityCompatibilityRaster,0,0
2,669.70985279999991,2.0426999999472173,VSM.Resolve,6270208,1
2,669.70985279999991,2.0426999999472173,VSM.ResolveTrace,6043392,1
2,669.70985279999991,2.0426999999472173,VSM.FilterHorizontal,65536,1
2,669.70985279999991,2.0426999999472173,VSM.FilterVertical,0,0
2,669.70985279999991,2.0426999999472173,VSM.FilterTemporalVertical,160000,1
2,669.70985279999991,2.0426999999472173,VSM.ResetFeedback,0,1
3,669.7250209,1.968600000054721,VSM.MarkReceiverPages,560128,1
3,669.7250209,1.968600000054721,VSM.AllocationPrepare,9472,1
3,669.7250209,1.968600000054721,VSM.AllocationCommit,607744,1
3,669.7250209,1.968600000054721,VSM.Allocate,617984,1
3,669.7250209,1.968600000054721,VSM.ClearPhysicalPages,120064,1
3,669.7250209,1.968600000054721,VSM.PageOccupancy,2560,1
3,669.7250209,1.968600000054721,VSM.FinalizePages,1536,1
3,669.7250209,1.968600000054721,VSM.DynamicRaster,6912,1
3,669.7250209,1.968600000054721,VSM.LayoutRemap,0,1
3,669.7250209,1.968600000054721,VSM.InvalidateStatic,0,0
3,669.7250209,1.968600000054721,VSM.InvalidateDynamic,0,1
3,669.7250209,1.968600000054721,VSM.StaticCasterCull,206592,1
3,669.7250209,1.968600000054721,VSM.DynamicCasterCull,116224,1
3,669.7250209,1.968600000054721,VSM.PageCull,289024,2
3,669.7250209,1.968600000054721,VSM.StaticRasterClear,0,1
3,669.7250209,1.968600000054721,VSM.StaticRasterDraw,7168,1
3,669.7250209,1.968600000054721,VSM.DynamicRasterClear,0,1
3,669.7250209,1.968600000054721,VSM.DynamicRasterDraw,6912,1
3,669.7250209,1.968600000054721,VSM.StaticRaster,7424,1
3,669.7250209,1.968600000054721,VSM.UnityCompatibilityRaster,0,0
3,669.7250209,1.968600000054721,VSM.Resolve,5845504,1
3,669.7250209,1.968600000054721,VSM.ResolveTrace,5619200,1
3,669.7250209,1.968600000054721,VSM.FilterHorizontal,65536,1
3,669.7250209,1.968600000054721,VSM.FilterVertical,0,0
3,669.7250209,1.968600000054721,VSM.FilterTemporalVertical,159744,1
3,669.7250209,1.968600000054721,VSM.ResetFeedback,0,1
4,669.73957699999994,1.9704999999703432,VSM.MarkReceiverPages,558592,1
4,669.73957699999994,1.9704999999703432,VSM.AllocationPrepare,9728,1
4,669.73957699999994,1.9704999999703432,VSM.AllocationCommit,605952,1
4,669.73957699999994,1.9704999999703432,VSM.Allocate,1108224,1
4,669.73957699999994,1.9704999999703432,VSM.ClearPhysicalPages,121600,1
4,669.73957699999994,1.9704999999703432,VSM.PageOccupancy,2816,1
4,669.73957699999994,1.9704999999703432,VSM.FinalizePages,1792,1
