observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,685.7612045,2.1742000000131156,VSM.MarkReceiverPages,910336,1
0,685.7612045,2.1742000000131156,VSM.AllocationPrepare,9984,1
0,685.7612045,2.1742000000131156,VSM.AllocationCommit,1181696,1
0,685.7612045,2.1742000000131156,VSM.Allocate,1467904,1
0,685.7612045,2.1742000000131156,VSM.ClearPhysicalPages,344064,1
0,685.7612045,2.1742000000131156,VSM.PageOccupancy,93696,1
0,685.7612045,2.1742000000131156,VSM.FinalizePages,2048,1
0,685.7612045,2.1742000000131156,VSM.DynamicRaster,0,0
0,685.7612045,2.1742000000131156,VSM.LayoutRemap,0,1
0,685.7612045,2.1742000000131156,VSM.InvalidateStatic,0,0
0,685.7612045,2.1742000000131156,VSM.InvalidateDynamic,1792,1
0,685.7612045,2.1742000000131156,VSM.StaticCasterCull,434432,1
0,685.7612045,2.1742000000131156,VSM.DynamicCasterCull,0,1
0,685.7612045,2.1742000000131156,VSM.PageCull,415744,1
0,685.7612045,2.1742000000131156,VSM.StaticRasterClear,0,1
0,685.7612045,2.1742000000131156,VSM.StaticRasterDraw,3072,1
0,685.7612045,2.1742000000131156,VSM.DynamicRasterClear,0,0
0,685.7612045,2.1742000000131156,VSM.DynamicRasterDraw,0,0
0,685.7612045,2.1742000000131156,VSM.StaticRaster,3328,1
0,685.7612045,2.1742000000131156,VSM.UnityCompatibilityRaster,0,0
0,685.7612045,2.1742000000131156,VSM.Resolve,8313856,1
0,685.7612045,2.1742000000131156,VSM.ResolveTrace,8082688,1
0,685.7612045,2.1742000000131156,VSM.FilterHorizontal,65792,1
0,685.7612045,2.1742000000131156,VSM.FilterVertical,0,0
0,685.7612045,2.1742000000131156,VSM.FilterTemporalVertical,164352,1
0,685.7612045,2.1742000000131156,VSM.ResetFeedback,0,1
1,685.7787747,2.0478999999795633,VSM.MarkReceiverPages,908032,1
1,685.7787747,2.0478999999795633,VSM.AllocationPrepare,10240,1
1,685.7787747,2.0478999999795633,VSM.AllocationCommit,1181184,1
1,685.7787747,2.0478999999795633,VSM.Allocate,1191680,1
1,685.7787747,2.0478999999795633,VSM.ClearPhysicalPages,344064,1
1,685.7787747,2.0478999999795633,VSM.PageOccupancy,94464,1
1,685.7787747,2.0478999999795633,VSM.FinalizePages,2048,1
1,685.7787747,2.0478999999795633,VSM.DynamicRaster,0,0
1,685.7787747,2.0478999999795633,VSM.LayoutRemap,0,1
1,685.7787747,2.0478999999795633,VSM.InvalidateStatic,0,0
1,685.7787747,2.0478999999795633,VSM.InvalidateDynamic,1792,1
1,685.7787747,2.0478999999795633,VSM.StaticCasterCull,602368,1
1,685.7787747,2.0478999999795633,VSM.DynamicCasterCull,0,1
1,685.7787747,2.0478999999795633,VSM.PageCull,398592,1
1,685.7787747,2.0478999999795633,VSM.StaticRasterClear,256,1
1,685.7787747,2.0478999999795633,VSM.StaticRasterDraw,4608,1
1,685.7787747,2.0478999999795633,VSM.DynamicRasterClear,0,0
1,685.7787747,2.0478999999795633,VSM.DynamicRasterDraw,0,0
1,685.7787747,2.0478999999795633,VSM.StaticRaster,5120,1
1,685.7787747,2.0478999999795633,VSM.UnityCompatibilityRaster,0,0
1,685.7787747,2.0478999999795633,VSM.Resolve,7597568,1
1,685.7787747,2.0478999999795633,VSM.ResolveTrace,7369472,1
1,685.7787747,2.0478999999795633,VSM.FilterHorizontal,65792,1
1,685.7787747,2.0478999999795633,VSM.FilterVertical,0,0
1,685.7787747,2.0478999999795633,VSM.FilterTemporalVertical,161024,1
1,685.7787747,2.0478999999795633,VSM.ResetFeedback,0,1
2,685.7966915,2.328799999986586,VSM.MarkReceiverPages,904960,1
2,685.7966915,2.328799999986586,VSM.AllocationPrepare,10240,1
2,685.7966915,2.328799999986586,VSM.AllocationCommit,1181696,1
2,685.7966915,2.328799999986586,VSM.Allocate,1457408,1
2,685.7966915,2.328799999986586,VSM.ClearPhysicalPages,344320,1
2,685.7966915,2.328799999986586,VSM.PageOccupancy,94976,1
2,685.7966915,2.328799999986586,VSM.FinalizePages,2048,1
2,685.7966915,2.328799999986586,VSM.DynamicRaster,0,0
2,685.7966915,2.328799999986586,VSM.LayoutRemap,0,1
2,685.7966915,2.328799999986586,VSM.InvalidateStatic,0,0
2,685.7966915,2.328799999986586,VSM.InvalidateDynamic,2048,1
2,685.7966915,2.328799999986586,VSM.StaticCasterCull,435968,1
2,685.7966915,2.328799999986586,VSM.DynamicCasterCull,0,1
2,685.7966915,2.328799999986586,VSM.PageCull,416512,1
2,685.7966915,2.328799999986586,VSM.StaticRasterClear,0,1
2,685.7966915,2.328799999986586,VSM.StaticRasterDraw,7424,1
2,685.7966915,2.328799999986586,VSM.DynamicRasterClear,0,0
2,685.7966915,2.328799999986586,VSM.DynamicRasterDraw,0,0
2,685.7966915,2.328799999986586,VSM.StaticRaster,7424,1
2,685.7966915,2.328799999986586,VSM.UnityCompatibilityRaster,0,0
2,685.7966915,2.328799999986586,VSM.Resolve,7670784,1
2,685.7966915,2.328799999986586,VSM.ResolveTrace,7445504,1
2,685.7966915,2.328799999986586,VSM.FilterHorizontal,65024,1
2,685.7966915,2.328799999986586,VSM.FilterVertical,0,0
2,685.7966915,2.328799999986586,VSM.FilterTemporalVertical,159232,1
2,685.7966915,2.328799999986586,VSM.ResetFeedback,0,1
3,685.8151509999999,2.1572999999079912,VSM.MarkReceiverPages,909568,1
3,685.8151509999999,2.1572999999079912,VSM.AllocationPrepare,10240,1
3,685.8151509999999,2.1572999999079912,VSM.AllocationCommit,1181696,1
3,685.8151509999999,2.1572999999079912,VSM.Allocate,1444352,1
3,685.8151509999999,2.1572999999079912,VSM.ClearPhysicalPages,344320,1
3,685.8151509999999,2.1572999999079912,VSM.PageOccupancy,95488,1
3,685.8151509999999,2.1572999999079912,VSM.FinalizePages,1792,1
3,685.8151509999999,2.1572999999079912,VSM.DynamicRaster,0,0
3,685.8151509999999,2.1572999999079912,VSM.LayoutRemap,0,1
3,685.8151509999999,2.1572999999079912,VSM.InvalidateStatic,0,0
3,685.8151509999999,2.1572999999079912,VSM.InvalidateDynamic,2048,1
3,685.8151509999999,2.1572999999079912,VSM.StaticCasterCull,414976,1
3,685.8151509999999,2.1572999999079912,VSM.DynamicCasterCull,0,1
3,685.8151509999999,2.1572999999079912,VSM.PageCull,396032,1
3,685.8151509999999,2.1572999999079912,VSM.StaticRasterClear,0,1
3,685.8151509999999,2.1572999999079912,VSM.StaticRasterDraw,7424,1
3,685.8151509999999,2.1572999999079912,VSM.DynamicRasterClear,0,0
3,685.8151509999999,2.1572999999079912,VSM.DynamicRasterDraw,0,0
3,685.8151509999999,2.1572999999079912,VSM.StaticRaster,7424,1
3,685.8151509999999,2.1572999999079912,VSM.UnityCompatibilityRaster,0,0
3,685.8151509999999,2.1572999999079912,VSM.Resolve,7600384,1
3,685.8151509999999,2.1572999999079912,VSM.ResolveTrace,7373312,1
3,685.8151509999999,2.1572999999079912,VSM.FilterHorizontal,65536,1
3,685.8151509999999,2.1572999999079912,VSM.FilterVertical,0,0
3,685.8151509999999,2.1572999999079912,VSM.FilterTemporalVertical,160512,1
3,685.8151509999999,2.1572999999079912,VSM.ResetFeedback,0,1
4,685.8346273,2.9690000000073269,VSM.MarkReceiverPages,908288,1
4,685.8346273,2.9690000000073269,VSM.AllocationPrepare,10240,1
4,685.8346273,2.9690000000073269,VSM.AllocationCommit,1181184,1
4,685.8346273,2.9690000000073269,VSM.Allocate,1191680,1
4,685.8346273,2.9690000000073269,VSM.ClearPhysicalPages,344320,1
4,685.8346273,2.9690000000073269,VSM.PageOccupancy,92160,1
4,685.8346273,2.9690000000073269,VSM.FinalizePages,2048,1
4,685.8346273,2.9690000000073269,VSM.DynamicRaster,0,0
4,685.8346273,2.9690000000073269,VSM.LayoutRemap,0,1
4,685.8346273,2.9690000000073269,VSM.InvalidateStatic,0,0
4,685.8346273,2.9690000000073269,VSM.InvalidateDynamic,1792,1
4,685.8346273,2.9690000000073269,VSM.StaticCasterCull,434432,1
4,685.8346273,2.9690000000073269,VSM.DynamicCasterCull,0,1
4,685.8346273,2.9690000000073269,VSM.PageCull,415744,1
4,685.8346273,2.9690000000073269,VSM.StaticRasterClear,0,1
4,685.8346273,2.9690000000073269,VSM.StaticRasterDraw,6912,1
4,685.8346273,2.9690000000073269,VSM.DynamicRasterClear,0,0
4,685.8346273,2.9690000000073269,VSM.DynamicRasterDraw,0,0
4,685.8346273,2.9690000000073269,VSM.StaticRaster,7168,1
4,685.8346273,2.9690000000073269,VSM.UnityCompatibilityRaster,0,0
4,685.8346273,2.9690000000073269,VSM.Resolve,7890688,1
4,685.8346273,2.9690000000073269,VSM.ResolveTrace,7662848,1
4,685.8346273,2.9690000000073269,VSM.FilterHorizontal,65536,1
4,685.8346273,2.9690000000073269,VSM.FilterVertical,0,0
4,685.8346273,2.9690000000073269,VSM.FilterTemporalVertical,161024,1
4,685.8346273,2.9690000000073269,VSM.ResetFeedback,0,1
5,685.85344939999993,2.1596000000272397,VSM.MarkReceiverPages,907008,1
5,685.85344939999993,2.1596000000272397,VSM.AllocationPrepare,10240,1
5,685.85344939999993,2.1596000000272397,VSM.AllocationCommit,1181440,1
5,685.85344939999993,2.1596000000272397,VSM.Allocate,1366528,1
5,685.85344939999993,2.1596000000272397,VSM.ClearPhysicalPages,344576,1
5,685.85344939999993,2.1596000000272397,VSM.PageOccupancy,95488,1
5,685.85344939999993,2.1596000000272397,VSM.FinalizePages,2048,1
5,685.85344939999993,2.1596000000272397,VSM.DynamicRaster,0,0
5,685.85344939999993,2.1596000000272397,VSM.LayoutRemap,256,1
5,685.85344939999993,2.1596000000272397,VSM.InvalidateStatic,0,0
5,685.85344939999993,2.1596000000272397,VSM.InvalidateDynamic,1792,1
5,685.85344939999993,2.1596000000272397,VSM.StaticCasterCull,691200,1
5,685.85344939999993,2.1596000000272397,VSM.DynamicCasterCull,0,1
5,685.85344939999993,2.1596000000272397,VSM.PageCull,392704,1
5,685.85344939999993,2.1596000000272397,VSM.StaticRasterClear,512,1
5,685.85344939999993,2.1596000000272397,VSM.StaticRasterDraw,11264,1
5,685.85344939999993,2.1596000000272397,VSM.DynamicRasterClear,0,0
5,685.85344939999993,2.1596000000272397,VSM.DynamicRasterDraw,0,0
5,685.85344939999993,2.1596000000272397,VSM.StaticRaster,12544,1
5,685.85344939999993,2.1596000000272397,VSM.UnityCompatibilityRaster,0,0
5,685.85344939999993,2.1596000000272397,VSM.Resolve,7823872,1
5,685.85344939999993,2.1596000000272397,VSM.ResolveTrace,7595776,1
5,685.85344939999993,2.1596000000272397,VSM.FilterHorizontal,66304,1
5,685.85344939999993,2.1596000000272397,VSM.FilterVertical,0,0
5,685.85344939999993,2.1596000000272397,VSM.FilterTemporalVertical,160512,1
5,685.85344939999993,2.1596000000272397,VSM.ResetFeedback,0,1
6,685.87181279999993,2.0451000000321073,VSM.MarkReceiverPages,908288,1
6,685.87181279999993,2.0451000000321073,VSM.AllocationPrepare,10240,1
6,685.87181279999993,2.0451000000321073,VSM.AllocationCommit,1180928,1
6,685.87181279999993,2.0451000000321073,VSM.Allocate,1372160,1
6,685.87181279999993,2.0451000000321073,VSM.ClearPhysicalPages,344064,1
6,685.87181279999993,2.0451000000321073,VSM.PageOccupancy,94720,1
6,685.87181279999993,2.0451000000321073,VSM.FinalizePages,1792,1
6,685.87181279999993,2.0451000000321073,VSM.DynamicRaster,0,0
6,685.87181279999993,2.0451000000321073,VSM.LayoutRemap,0,1
6,685.87181279999993,2.0451000000321073,VSM.InvalidateStatic,0,0
6,685.87181279999993,2.0451000000321073,VSM.InvalidateDynamic,2048,1
6,685.87181279999993,2.0451000000321073,VSM.StaticCasterCull,440832,1
6,685.87181279999993,2.0451000000321073,VSM.DynamicCasterCull,0,1
6,685.87181279999993,2.0451000000321073,VSM.PageCull,421376,1
