observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,659.88299699999993,1.8499000000247179,VSM.MarkReceiverPages,572928,1
0,659.88299699999993,1.8499000000247179,VSM.AllocationPrepare,9472,1
0,659.88299699999993,1.8499000000247179,VSM.AllocationCommit,594944,1
0,659.88299699999993,1.8499000000247179,VSM.Allocate,1033216,1
0,659.88299699999993,1.8499000000247179,VSM.ClearPhysicalPages,121088,1
0,659.88299699999993,1.8499000000247179,VSM.PageOccupancy,2560,1
0,659.88299699999993,1.8499000000247179,VSM.FinalizePages,2304,1
0,659.88299699999993,1.8499000000247179,VSM.DynamicRaster,0,0
0,659.88299699999993,1.8499000000247179,VSM.LayoutRemap,0,1
0,659.88299699999993,1.8499000000247179,VSM.InvalidateStatic,0,0
0,659.88299699999993,1.8499000000247179,VSM.InvalidateDynamic,256,1
0,659.88299699999993,1.8499000000247179,VSM.StaticCasterCull,208896,1
0,659.88299699999993,1.8499000000247179,VSM.DynamicCasterCull,0,1
0,659.88299699999993,1.8499000000247179,VSM.PageCull,189696,1
0,659.88299699999993,1.8499000000247179,VSM.StaticRasterClear,0,1
0,659.88299699999993,1.8499000000247179,VSM.StaticRasterDraw,5632,1
0,659.88299699999993,1.8499000000247179,VSM.DynamicRasterClear,0,0
0,659.88299699999993,1.8499000000247179,VSM.DynamicRasterDraw,0,0
0,659.88299699999993,1.8499000000247179,VSM.StaticRaster,5888,1
0,659.88299699999993,1.8499000000247179,VSM.UnityCompatibilityRaster,0,0
0,659.88299699999993,1.8499000000247179,VSM.Resolve,6326528,1
0,659.88299699999993,1.8499000000247179,VSM.ResolveTrace,6100480,1
0,659.88299699999993,1.8499000000247179,VSM.FilterHorizontal,66048,1
0,659.88299699999993,1.8499000000247179,VSM.FilterVertical,0,0
0,659.88299699999993,1.8499000000247179,VSM.FilterTemporalVertical,158720,1
0,659.88299699999993,1.8499000000247179,VSM.ResetFeedback,0,1
1,659.8982665,2.240099999994527,VSM.MarkReceiverPages,574720,1
1,659.8982665,2.240099999994527,VSM.AllocationPrepare,9216,1
1,659.8982665,2.240099999994527,VSM.AllocationCommit,594944,1
1,659.8982665,2.240099999994527,VSM.Allocate,892160,1
1,659.8982665,2.240099999994527,VSM.ClearPhysicalPages,119552,1
1,659.8982665,2.240099999994527,VSM.PageOccupancy,2816,1
1,659.8982665,2.240099999994527,VSM.FinalizePages,2048,1
1,659.8982665,2.240099999994527,VSM.DynamicRaster,0,0
1,659.8982665,2.240099999994527,VSM.LayoutRemap,0,1
1,659.8982665,2.240099999994527,VSM.InvalidateStatic,0,0
1,659.8982665,2.240099999994527,VSM.InvalidateDynamic,256,1
1,659.8982665,2.240099999994527,VSM.StaticCasterCull,210688,1
1,659.8982665,2.240099999994527,VSM.DynamicCasterCull,0,1
1,659.8982665,2.240099999994527,VSM.PageCull,191488,1
1,659.8982665,2.240099999994527,VSM.StaticRasterClear,256,1
1,659.8982665,2.240099999994527,VSM.StaticRasterDraw,6912,1
1,659.8982665,2.240099999994527,VSM.DynamicRasterClear,0,0
1,659.8982665,2.240099999994527,VSM.DynamicRasterDraw,0,0
1,659.8982665,2.240099999994527,VSM.StaticRaster,7168,1
1,659.8982665,2.240099999994527,VSM.UnityCompatibilityRaster,0,0
1,659.8982665,2.240099999994527,VSM.Resolve,5966848,1
1,659.8982665,2.240099999994527,VSM.ResolveTrace,5739520,1
1,659.8982665,2.240099999994527,VSM.FilterHorizontal,65792,1
1,659.8982665,2.240099999994527,VSM.FilterVertical,0,0
1,659.8982665,2.240099999994527,VSM.FilterTemporalVertical,160256,1
1,659.8982665,2.240099999994527,VSM.ResetFeedback,0,1
2,659.9128595,1.8912000000455009,VSM.MarkReceiverPages,573696,1
2,659.9128595,1.8912000000455009,VSM.AllocationPrepare,9472,1
2,659.9128595,1.8912000000455009,VSM.AllocationCommit,595200,1
2,659.9128595,1.8912000000455009,VSM.Allocate,605184,1
2,659.9128595,1.8912000000455009,VSM.ClearPhysicalPages,119296,1
2,659.9128595,1.8912000000455009,VSM.PageOccupancy,2560,1
2,659.9128595,1.8912000000455009,VSM.FinalizePages,1792,1
2,659.9128595,1.8912000000455009,VSM.DynamicRaster,0,0
2,659.9128595,1.8912000000455009,VSM.LayoutRemap,0,1
2,659.9128595,1.8912000000455009,VSM.InvalidateStatic,0,0
2,659.9128595,1.8912000000455009,VSM.InvalidateDynamic,0,1
2,659.9128595,1.8912000000455009,VSM.StaticCasterCull,212224,1
2,659.9128595,1.8912000000455009,VSM.DynamicCasterCull,0,1
2,659.9128595,1.8912000000455009,VSM.PageCull,193024,1
2,659.9128595,1.8912000000455009,VSM.StaticRasterClear,0,1
2,659.9128595,1.8912000000455009,VSM.StaticRasterDraw,6912,1
2,659.9128595,1.8912000000455009,VSM.DynamicRasterClear,0,0
2,659.9128595,1.8912000000455009,VSM.DynamicRasterDraw,0,0
2,659.9128595,1.8912000000455009,VSM.StaticRaster,7168,1
2,659.9128595,1.8912000000455009,VSM.UnityCompatibilityRaster,0,0
2,659.9128595,1.8912000000455009,VSM.Resolve,6401280,1
2,659.9128595,1.8912000000455009,VSM.ResolveTrace,6175744,1
2,659.9128595,1.8912000000455009,VSM.FilterHorizontal,65536,1
2,659.9128595,1.8912000000455009,VSM.FilterVertical,0,0
2,659.9128595,1.8912000000455009,VSM.FilterTemporalVertical,158464,1
2,659.9128595,1.8912000000455009,VSM.ResetFeedback,0,1
3,659.92795549999994,2.0954000000301676,VSM.MarkReceiverPages,574208,1
3,659.92795549999994,2.0954000000301676,VSM.AllocationPrepare,9728,1
3,659.92795549999994,2.0954000000301676,VSM.AllocationCommit,594432,1
3,659.92795549999994,2.0954000000301676,VSM.Allocate,604416,1
3,659.92795549999994,2.0954000000301676,VSM.ClearPhysicalPages,119296,1
3,659.92795549999994,2.0954000000301676,VSM.PageOccupancy,2560,1
3,659.92795549999994,2.0954000000301676,VSM.FinalizePages,1792,1
3,659.92795549999994,2.0954000000301676,VSM.DynamicRaster,0,0
3,659.92795549999994,2.0954000000301676,VSM.LayoutRemap,0,1
3,659.92795549999994,2.0954000000301676,VSM.InvalidateStatic,0,0
3,659.92795549999994,2.0954000000301676,VSM.InvalidateDynamic,0,1
3,659.92795549999994,2.0954000000301676,VSM.StaticCasterCull,203776,1
3,659.92795549999994,2.0954000000301676,VSM.DynamicCasterCull,0,1
3,659.92795549999994,2.0954000000301676,VSM.PageCull,184576,1
3,659.92795549999994,2.0954000000301676,VSM.StaticRasterClear,0,1
3,659.92795549999994,2.0954000000301676,VSM.StaticRasterDraw,7168,1
3,659.92795549999994,2.0954000000301676,VSM.DynamicRasterClear,0,0
3,659.92795549999994,2.0954000000301676,VSM.DynamicRasterDraw,0,0
3,659.92795549999994,2.0954000000301676,VSM.StaticRaster,7168,1
3,659.92795549999994,2.0954000000301676,VSM.UnityCompatibilityRaster,0,0
3,659.92795549999994,2.0954000000301676,VSM.Resolve,5926656,1
3,659.92795549999994,2.0954000000301676,VSM.ResolveTrace,5698048,1
3,659.92795549999994,2.0954000000301676,VSM.FilterHorizontal,65536,1
3,659.92795549999994,2.0954000000301676,VSM.FilterVertical,0,0
3,659.92795549999994,2.0954000000301676,VSM.FilterTemporalVertical,161792,1
3,659.92795549999994,2.0954000000301676,VSM.ResetFeedback,0,1
4,659.9425463,2.1586000000297645,VSM.MarkReceiverPages,574464,1
4,659.9425463,2.1586000000297645,VSM.AllocationPrepare,9728,1
4,659.9425463,2.1586000000297645,VSM.AllocationCommit,595456,1
4,659.9425463,2.1586000000297645,VSM.Allocate,859136,1
4,659.9425463,2.1586000000297645,VSM.ClearPhysicalPages,119808,1
4,659.9425463,2.1586000000297645,VSM.PageOccupancy,2304,1
4,659.9425463,2.1586000000297645,VSM.FinalizePages,1536,1
4,659.9425463,2.1586000000297645,VSM.DynamicRaster,0,0
4,659.9425463,2.1586000000297645,VSM.LayoutRemap,0,1
4,659.9425463,2.1586000000297645,VSM.InvalidateStatic,0,0
4,659.9425463,2.1586000000297645,VSM.InvalidateDynamic,256,1
4,659.9425463,2.1586000000297645,VSM.StaticCasterCull,206080,1
4,659.9425463,2.1586000000297645,VSM.DynamicCasterCull,0,1
4,659.9425463,2.1586000000297645,VSM.PageCull,187392,1
4,659.9425463,2.1586000000297645,VSM.StaticRasterClear,256,1
4,659.9425463,2.1586000000297645,VSM.StaticRasterDraw,3328,1
4,659.9425463,2.1586000000297645,VSM.DynamicRasterClear,0,0
4,659.9425463,2.1586000000297645,VSM.DynamicRasterDraw,0,0
4,659.9425463,2.1586000000297645,VSM.StaticRaster,3584,1
4,659.9425463,2.1586000000297645,VSM.UnityCompatibilityRaster,0,0
4,659.9425463,2.1586000000297645,VSM.Resolve,6129664,1
4,659.9425463,2.1586000000297645,VSM.ResolveTrace,5900288,1
4,659.9425463,2.1586000000297645,VSM.FilterHorizontal,67072,1
4,659.9425463,2.1586000000297645,VSM.FilterVertical,0,0
4,659.9425463,2.1586000000297645,VSM.FilterTemporalVertical,161280,1
4,659.9425463,2.1586000000297645,VSM.ResetFeedback,0,1
5,659.95694199999991,1.9110999999156775,VSM.MarkReceiverPages,573696,1
5,659.95694199999991,1.9110999999156775,VSM.AllocationPrepare,9728,1
5,659.95694199999991,1.9110999999156775,VSM.AllocationCommit,594176,1
5,659.95694199999991,1.9110999999156775,VSM.Allocate,780544,1
5,659.95694199999991,1.9110999999156775,VSM.ClearPhysicalPages,119552,1
5,659.95694199999991,1.9110999999156775,VSM.PageOccupancy,2560,1
5,659.95694199999991,1.9110999999156775,VSM.FinalizePages,1792,1
5,659.95694199999991,1.9110999999156775,VSM.DynamicRaster,0,0
5,659.95694199999991,1.9110999999156775,VSM.LayoutRemap,0,1
5,659.95694199999991,1.9110999999156775,VSM.InvalidateStatic,0,0
5,659.95694199999991,1.9110999999156775,VSM.InvalidateDynamic,0,1
5,659.95694199999991,1.9110999999156775,VSM.StaticCasterCull,206336,1
5,659.95694199999991,1.9110999999156775,VSM.DynamicCasterCull,0,1
5,659.95694199999991,1.9110999999156775,VSM.PageCull,187136,1
5,659.95694199999991,1.9110999999156775,VSM.StaticRasterClear,0,1
5,659.95694199999991,1.9110999999156775,VSM.StaticRasterDraw,7168,1
5,659.95694199999991,1.9110999999156775,VSM.DynamicRasterClear,0,0
5,659.95694199999991,1.9110999999156775,VSM.DynamicRasterDraw,0,0
5,659.95694199999991,1.9110999999156775,VSM.StaticRaster,7168,1
5,659.95694199999991,1.9110999999156775,VSM.UnityCompatibilityRaster,0,0
5,659.95694199999991,1.9110999999156775,VSM.Resolve,6013440,1
5,659.95694199999991,1.9110999999156775,VSM.ResolveTrace,5785600,1
5,659.95694199999991,1.9110999999156775,VSM.FilterHorizontal,65536,1
5,659.95694199999991,1.9110999999156775,VSM.FilterVertical,0,0
5,659.95694199999991,1.9110999999156775,VSM.FilterTemporalVertical,161024,1
5,659.95694199999991,1.9110999999156775,VSM.ResetFeedback,0,1
6,659.9713041,1.8112000000201078,VSM.MarkReceiverPages,573440,1
6,659.9713041,1.8112000000201078,VSM.AllocationPrepare,9472,1
6,659.9713041,1.8112000000201078,VSM.AllocationCommit,595456,1
6,659.9713041,1.8112000000201078,VSM.Allocate,605184,1
6,659.9713041,1.8112000000201078,VSM.ClearPhysicalPages,119040,1
6,659.9713041,1.8112000000201078,VSM.PageOccupancy,2560,1
6,659.9713041,1.8112000000201078,VSM.FinalizePages,1536,1
6,659.9713041,1.8112000000201078,VSM.DynamicRaster,0,0
6,659.9713041,1.8112000000201078,VSM.LayoutRemap,0,1
6,659.9713041,1.8112000000201078,VSM.InvalidateStatic,0,0
6,659.9713041,1.8112000000201078,VSM.InvalidateDynamic,256,1
6,659.9713041,1.8112000000201078,VSM.StaticCasterCull,207360,1
6,659.9713041,1.8112000000201078,VSM.DynamicCasterCull,0,1
6,659.9713041,1.8112000000201078,VSM.PageCull,188928,1
6,659.9713041,1.8112000000201078,VSM.StaticRasterClear,256,1
6,659.9713041,1.8112000000201078,VSM.StaticRasterDraw,7168,1
6,659.9713041,1.8112000000201078,VSM.DynamicRasterClear,0,0
6,659.9713041,1.8112000000201078,VSM.DynamicRasterDraw,0,0
6,659.9713041,1.8112000000201078,VSM.StaticRaster,7424,1
6,659.9713041,1.8112000000201078,VSM.UnityCompatibilityRaster,0,0
6,659.9713041,1.8112000000201078,VSM.Resolve,5841920,1
6,659.9713041,1.8112000000201078,VSM.ResolveTrace,5615360,1
6,659.9713041,1.8112000000201078,VSM.FilterHorizontal,65536,1
6,659.9713041,1.8112000000201078,VSM.FilterVertical,0,0
6,659.9713041,1.8112000000201078,VSM.FilterTemporalVertical,159488,1
6,659.9713041,1.8112000000201078,VSM.ResetFeedback,0,1
7,659.98592309999992,2.0753000000013344,VSM.MarkReceiverPages,573440,1
7,659.98592309999992,2.0753000000013344,VSM.AllocationPrepare,9728,1
7,659.98592309999992,2.0753000000013344,VSM.AllocationCommit,594944,1
7,659.98592309999992,2.0753000000013344,VSM.Allocate,893440,1
7,659.98592309999992,2.0753000000013344,VSM.ClearPhysicalPages,120576,1
7,659.98592309999992,2.0753000000013344,VSM.PageOccupancy,2560,1
7,659.98592309999992,2.0753000000013344,VSM.FinalizePages,2048,1
7,659.98592309999992,2.0753000000013344,VSM.DynamicRaster,0,0
