observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,674.665316,2.6618000000553366,VSM.MarkReceiverPages,557312,1
0,674.665316,2.6618000000553366,VSM.AllocationPrepare,9216,1
0,674.665316,2.6618000000553366,VSM.AllocationCommit,600320,1
0,674.665316,2.6618000000553366,VSM.Allocate,883456,1
0,674.665316,2.6618000000553366,VSM.ClearPhysicalPages,269824,1
0,674.665316,2.6618000000553366,VSM.PageOccupancy,75520,1
0,674.665316,2.6618000000553366,VSM.FinalizePages,1792,1
0,674.665316,2.6618000000553366,VSM.DynamicRaster,34816,1
0,674.665316,2.6618000000553366,VSM.LayoutRemap,0,1
0,674.665316,2.6618000000553366,VSM.InvalidateStatic,0,0
0,674.665316,2.6618000000553366,VSM.InvalidateDynamic,1792,1
0,674.665316,2.6618000000553366,VSM.StaticCasterCull,212736,1
0,674.665316,2.6618000000553366,VSM.DynamicCasterCull,115456,1
0,674.665316,2.6618000000553366,VSM.PageCull,294400,2
0,674.665316,2.6618000000553366,VSM.StaticRasterClear,0,1
0,674.665316,2.6618000000553366,VSM.StaticRasterDraw,4352,1
0,674.665316,2.6618000000553366,VSM.DynamicRasterClear,2304,1
0,674.665316,2.6618000000553366,VSM.DynamicRasterDraw,32512,1
0,674.665316,2.6618000000553366,VSM.StaticRaster,4352,1
0,674.665316,2.6618000000553366,VSM.UnityCompatibilityRaster,0,0
0,674.665316,2.6618000000553366,VSM.Resolve,6055936,1
0,674.665316,2.6618000000553366,VSM.ResolveTrace,5826048,1
0,674.665316,2.6618000000553366,VSM.FilterHorizontal,67584,1
0,674.665316,2.6618000000553366,VSM.FilterVertical,0,0
0,674.665316,2.6618000000553366,VSM.FilterTemporalVertical,161024,1
0,674.665316,2.6618000000553366,VSM.ResetFeedback,0,1
1,674.68156949999991,2.3375999999188934,VSM.MarkReceiverPages,555264,1
1,674.68156949999991,2.3375999999188934,VSM.AllocationPrepare,9472,1
1,674.68156949999991,2.3375999999188934,VSM.AllocationCommit,598016,1
1,674.68156949999991,2.3375999999188934,VSM.Allocate,861440,1
1,674.68156949999991,2.3375999999188934,VSM.ClearPhysicalPages,269056,1
1,674.68156949999991,2.3375999999188934,VSM.PageOccupancy,71936,1
1,674.68156949999991,2.3375999999188934,VSM.FinalizePages,2304,1
1,674.68156949999991,2.3375999999188934,VSM.DynamicRaster,65280,1
1,674.68156949999991,2.3375999999188934,VSM.LayoutRemap,0,1
1,674.68156949999991,2.3375999999188934,VSM.InvalidateStatic,0,0
1,674.68156949999991,2.3375999999188934,VSM.InvalidateDynamic,1792,1
1,674.68156949999991,2.3375999999188934,VSM.StaticCasterCull,391936,1
1,674.68156949999991,2.3375999999188934,VSM.DynamicCasterCull,83200,1
1,674.68156949999991,2.3375999999188934,VSM.PageCull,262656,2
1,674.68156949999991,2.3375999999188934,VSM.StaticRasterClear,256,1
1,674.68156949999991,2.3375999999188934,VSM.StaticRasterDraw,3328,1
1,674.68156949999991,2.3375999999188934,VSM.DynamicRasterClear,35584,1
1,674.68156949999991,2.3375999999188934,VSM.DynamicRasterDraw,29440,1
