observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,13321,VSM.MarkReceiverPages,522240,1
0,13321,VSM.Allocate,269312,1
0,13321,VSM.ClearPhysicalPages,541184,1
0,13321,VSM.PageOccupancy,60928,1
0,13321,VSM.FinalizePages,2048,1
0,13321,VSM.DynamicRaster,91648,1
0,13321,VSM.LayoutRemap,0,1
0,13321,VSM.InvalidateStatic,0,0
0,13321,VSM.StaticCasterCull,148736,1
0,13321,VSM.DynamicCasterCull,0,1
0,13321,VSM.PageCull,124672,1
0,13321,VSM.StaticRaster,3328,1
0,13321,VSM.UnityCompatibilityRaster,0,0
0,13321,VSM.Resolve,4971520,1
0,13321,VSM.ResolveTrace,4744192,1
0,13321,VSM.FilterHorizontal,66560,1
0,13321,VSM.FilterVertical,0,0
0,13321,VSM.FilterTemporalVertical,159744,1
0,13321,VSM.ResetFeedback,0,1
1,13322,VSM.MarkReceiverPages,522752,1
1,13322,VSM.Allocate,267264,1
1,13322,VSM.ClearPhysicalPages,512512,1
1,13322,VSM.PageOccupancy,67584,1
1,13322,VSM.FinalizePages,1792,1
1,13322,VSM.DynamicRaster,81408,1
1,13322,VSM.LayoutRemap,0,1
1,13322,VSM.InvalidateStatic,0,0
1,13322,VSM.StaticCasterCull,145920,1
1,13322,VSM.DynamicCasterCull,0,1
1,13322,VSM.PageCull,121088,1
1,13322,VSM.StaticRaster,7936,1
1,13322,VSM.UnityCompatibilityRaster,0,0
1,13322,VSM.Resolve,4873216,1
1,13322,VSM.ResolveTrace,4645120,1
1,13322,VSM.FilterHorizontal,67328,1
1,13322,VSM.FilterVertical,0,0
1,13322,VSM.FilterTemporalVertical,160000,1
1,13322,VSM.ResetFeedback,0,1
2,13323,VSM.MarkReceiverPages,520960,1
2,13323,VSM.Allocate,269568,1
2,13323,VSM.ClearPhysicalPages,569600,1
2,13323,VSM.PageOccupancy,61952,1
2,13323,VSM.FinalizePages,2048,1
2,13323,VSM.DynamicRaster,84480,1
2,13323,VSM.LayoutRemap,0,1
2,13323,VSM.InvalidateStatic,0,0
2,13323,VSM.StaticCasterCull,138240,1
2,13323,VSM.DynamicCasterCull,0,1
2,13323,VSM.PageCull,118528,1
2,13323,VSM.StaticRaster,7680,1
2,13323,VSM.UnityCompatibilityRaster,0,0
2,13323,VSM.Resolve,4534784,1
2,13323,VSM.ResolveTrace,4307456,1
2,13323,VSM.FilterHorizontal,67072,1
2,13323,VSM.FilterVertical,0,0
2,13323,VSM.FilterTemporalVertical,158976,1
2,13323,VSM.ResetFeedback,0,1
3,13324,VSM.MarkReceiverPages,519680,1
3,13324,VSM.Allocate,267264,1
3,13324,VSM.ClearPhysicalPages,503296,1
3,13324,VSM.PageOccupancy,68864,1
3,13324,VSM.FinalizePages,1792,1
3,13324,VSM.DynamicRaster,95744,1
3,13324,VSM.LayoutRemap,0,1
3,13324,VSM.InvalidateStatic,0,0
3,13324,VSM.StaticCasterCull,148480,1
3,13324,VSM.DynamicCasterCull,0,1
3,13324,VSM.PageCull,128512,1
3,13324,VSM.StaticRaster,9216,1
3,13324,VSM.UnityCompatibilityRaster,0,0
3,13324,VSM.Resolve,4462080,1
3,13324,VSM.ResolveTrace,4242688,1
3,13324,VSM.FilterHorizontal,62976,1
3,13324,VSM.FilterVertical,0,0
3,13324,VSM.FilterTemporalVertical,155392,1
3,13324,VSM.ResetFeedback,0,1
4,13325,VSM.MarkReceiverPages,519168,1
4,13325,VSM.Allocate,267264,1
4,13325,VSM.ClearPhysicalPages,179200,1
4,13325,VSM.PageOccupancy,91648,1
4,13325,VSM.FinalizePages,1536,1
4,13325,VSM.DynamicRaster,79872,1
4,13325,VSM.LayoutRemap,0,1
4,13325,VSM.InvalidateStatic,0,0
4,13325,VSM.StaticCasterCull,138496,1
4,13325,VSM.DynamicCasterCull,0,1
4,13325,VSM.PageCull,119552,1
4,13325,VSM.StaticRaster,3584,1
4,13325,VSM.UnityCompatibilityRaster,0,0
4,13325,VSM.Resolve,4992256,1
4,13325,VSM.ResolveTrace,4769792,1
4,13325,VSM.FilterHorizontal,64256,1
4,13325,VSM.FilterVertical,0,0
4,13325,VSM.FilterTemporalVertical,156928,1
4,13325,VSM.ResetFeedback,0,1
5,13326,VSM.MarkReceiverPages,521472,1
5,13326,VSM.Allocate,269568,1
5,13326,VSM.ClearPhysicalPages,503808,1
5,13326,VSM.PageOccupancy,60928,1
5,13326,VSM.FinalizePages,2048,1
5,13326,VSM.DynamicRaster,83200,1
5,13326,VSM.LayoutRemap,0,1
5,13326,VSM.InvalidateStatic,0,0
5,13326,VSM.StaticCasterCull,145408,1
5,13326,VSM.DynamicCasterCull,0,1
5,13326,VSM.PageCull,121088,1
5,13326,VSM.StaticRaster,7680,1
5,13326,VSM.UnityCompatibilityRaster,0,0
5,13326,VSM.Resolve,4939008,1
5,13326,VSM.ResolveTrace,4711680,1
5,13326,VSM.FilterHorizontal,67072,1
5,13326,VSM.FilterVertical,0,0
5,13326,VSM.FilterTemporalVertical,158976,1
5,13326,VSM.ResetFeedback,0,1
6,13327,VSM.MarkReceiverPages,519168,1
6,13327,VSM.Allocate,270848,1
6,13327,VSM.ClearPhysicalPages,455168,1
6,13327,VSM.PageOccupancy,61696,1
6,13327,VSM.FinalizePages,1536,1
6,13327,VSM.DynamicRaster,81408,1
6,13327,VSM.LayoutRemap,0,1
6,13327,VSM.InvalidateStatic,0,0
6,13327,VSM.StaticCasterCull,138240,1
6,13327,VSM.DynamicCasterCull,0,1
6,13327,VSM.PageCull,112896,1
6,13327,VSM.StaticRaster,6400,1
6,13327,VSM.UnityCompatibilityRaster,0,0
6,13327,VSM.Resolve,4885504,1
6,13327,VSM.ResolveTrace,4660992,1
6,13327,VSM.FilterHorizontal,64768,1
6,13327,VSM.FilterVertical,0,0
6,13327,VSM.FilterTemporalVertical,158208,1
6,13327,VSM.ResetFeedback,0,1
7,13328,VSM.MarkReceiverPages,523264,1
7,13328,VSM.Allocate,267008,1
7,13328,VSM.ClearPhysicalPages,179456,1
7,13328,VSM.PageOccupancy,60928,1
7,13328,VSM.FinalizePages,1792,1
7,13328,VSM.DynamicRaster,91136,1
7,13328,VSM.LayoutRemap,0,1
7,13328,VSM.InvalidateStatic,0,0
7,13328,VSM.StaticCasterCull,132608,1
7,13328,VSM.DynamicCasterCull,0,1
7,13328,VSM.PageCull,113920,1
7,13328,VSM.StaticRaster,3328,1
7,13328,VSM.UnityCompatibilityRaster,0,0
7,13328,VSM.Resolve,4929024,1
7,13328,VSM.ResolveTrace,4694016,1
7,13328,VSM.FilterHorizontal,64512,1
7,13328,VSM.FilterVertical,0,0
7,13328,VSM.FilterTemporalVertical,169216,1
7,13328,VSM.ResetFeedback,0,1
8,13329,VSM.MarkReceiverPages,520192,1
8,13329,VSM.Allocate,266496,1
8,13329,VSM.ClearPhysicalPages,371712,1
8,13329,VSM.PageOccupancy,63744,1
8,13329,VSM.FinalizePages,1792,1
8,13329,VSM.DynamicRaster,92928,1
8,13329,VSM.LayoutRemap,0,1
8,13329,VSM.InvalidateStatic,0,0
8,13329,VSM.StaticCasterCull,149504,1
8,13329,VSM.DynamicCasterCull,0,1
8,13329,VSM.PageCull,125184,1
8,13329,VSM.StaticRaster,8704,1
8,13329,VSM.UnityCompatibilityRaster,0,0
8,13329,VSM.Resolve,4173056,1
8,13329,VSM.ResolveTrace,3954944,1
8,13329,VSM.FilterHorizontal,62720,1
8,13329,VSM.FilterVertical,0,0
8,13329,VSM.FilterTemporalVertical,155392,1
8,13329,VSM.ResetFeedback,0,1
9,13330,VSM.MarkReceiverPages,518656,1
9,13330,VSM.Allocate,269312,1
9,13330,VSM.ClearPhysicalPages,179200,1
9,13330,VSM.PageOccupancy,60416,1
9,13330,VSM.FinalizePages,1536,1
9,13330,VSM.DynamicRaster,86272,1
9,13330,VSM.LayoutRemap,0,1
9,13330,VSM.InvalidateStatic,0,0
9,13330,VSM.StaticCasterCull,134144,1
9,13330,VSM.DynamicCasterCull,0,1
9,13330,VSM.PageCull,114944,1
9,13330,VSM.StaticRaster,3328,1
9,13330,VSM.UnityCompatibilityRaster,0,0
9,13330,VSM.Resolve,5254656,1
9,13330,VSM.ResolveTrace,5032192,1
9,13330,VSM.FilterHorizontal,64512,1
9,13330,VSM.FilterVertical,0,0
9,13330,VSM.FilterTemporalVertical,156416,1
9,13330,VSM.ResetFeedback,0,1
10,13331,VSM.MarkReceiverPages,519168,1
10,13331,VSM.Allocate,269312,1
10,13331,VSM.ClearPhysicalPages,178688,1
10,13331,VSM.PageOccupancy,62464,1
10,13331,VSM.FinalizePages,1536,1
10,13331,VSM.DynamicRaster,88320,1
10,13331,VSM.LayoutRemap,0,1
10,13331,VSM.InvalidateStatic,0,0
10,13331,VSM.StaticCasterCull,140032,1
10,13331,VSM.DynamicCasterCull,0,1
10,13331,VSM.PageCull,121600,1
10,13331,VSM.StaticRaster,3584,1
10,13331,VSM.UnityCompatibilityRaster,0,0
10,13331,VSM.Resolve,4859904,1
10,13331,VSM.ResolveTrace,4637184,1
10,13331,VSM.FilterHorizontal,64512,1
10,13331,VSM.FilterVertical,0,0
10,13331,VSM.FilterTemporalVertical,157184,1
10,13331,VSM.ResetFeedback,0,1
11,13332,VSM.MarkReceiverPages,518912,1
11,13332,VSM.Allocate,268800,1
11,13332,VSM.ClearPhysicalPages,179200,1
11,13332,VSM.PageOccupancy,60928,1
11,13332,VSM.FinalizePages,2048,1
11,13332,VSM.DynamicRaster,94208,1
11,13332,VSM.LayoutRemap,0,1
11,13332,VSM.InvalidateStatic,0,0
11,13332,VSM.StaticCasterCull,146176,1
11,13332,VSM.DynamicCasterCull,0,1
11,13332,VSM.PageCull,127744,1
11,13332,VSM.StaticRaster,7680,1
11,13332,VSM.UnityCompatibilityRaster,0,0
11,13332,VSM.Resolve,4568320,1
11,13332,VSM.ResolveTrace,4189696,1
11,13332,VSM.FilterHorizontal,63488,1
11,13332,VSM.FilterVertical,0,0
11,13332,VSM.FilterTemporalVertical,154624,1
11,13332,VSM.ResetFeedback,0,1
12,13333,VSM.MarkReceiverPages,519424,1
12,13333,VSM.Allocate,268032,1
12,13333,VSM.ClearPhysicalPages,179200,1
12,13333,VSM.PageOccupancy,61696,1
12,13333,VSM.FinalizePages,1536,1
12,13333,VSM.DynamicRaster,95744,1
12,13333,VSM.LayoutRemap,0,1
12,13333,VSM.InvalidateStatic,0,0
12,13333,VSM.StaticCasterCull,143616,1
12,13333,VSM.DynamicCasterCull,0,1
12,13333,VSM.PageCull,124672,1
12,13333,VSM.StaticRaster,3328,1
12,13333,VSM.UnityCompatibilityRaster,0,0
12,13333,VSM.Resolve,4907264,1
12,13333,VSM.ResolveTrace,4682752,1
12,13333,VSM.FilterHorizontal,65024,1
12,13333,VSM.FilterVertical,0,0
12,13333,VSM.FilterTemporalVertical,158208,1
12,13333,VSM.ResetFeedback,0,1
13,13334,VSM.MarkReceiverPages,523264,1
13,13334,VSM.Allocate,268544,1
13,13334,VSM.ClearPhysicalPages,180224,1
13,13334,VSM.PageOccupancy,60672,1
13,13334,VSM.FinalizePages,1792,1
13,13334,VSM.DynamicRaster,80128,1
13,13334,VSM.LayoutRemap,0,1
13,13334,VSM.InvalidateStatic,0,0
13,13334,VSM.StaticCasterCull,132608,1
13,13334,VSM.DynamicCasterCull,0,1
13,13334,VSM.PageCull,113408,1
13,13334,VSM.StaticRaster,7680,1
13,13334,VSM.UnityCompatibilityRaster,0,0
13,13334,VSM.Resolve,4758528,1
13,13334,VSM.ResolveTrace,4358912,1
13,13334,VSM.FilterHorizontal,65024,1
13,13334,VSM.FilterVertical,0,0
13,13334,VSM.FilterTemporalVertical,157696,1
13,13334,VSM.ResetFeedback,0,1
14,13335,VSM.MarkReceiverPages,519680,1
14,13335,VSM.Allocate,268800,1
14,13335,VSM.ClearPhysicalPages,455936,1
14,13335,VSM.PageOccupancy,61440,1
14,13335,VSM.FinalizePages,1792,1
14,13335,VSM.DynamicRaster,89088,1
14,13335,VSM.LayoutRemap,0,1
14,13335,VSM.InvalidateStatic,0,0
14,13335,VSM.StaticCasterCull,139776,1
14,13335,VSM.DynamicCasterCull,0,1
14,13335,VSM.PageCull,119552,1
14,13335,VSM.StaticRaster,3328,1
14,13335,VSM.UnityCompatibilityRaster,0,0
14,13335,VSM.Resolve,4777984,1
14,13335,VSM.ResolveTrace,4554496,1
14,13335,VSM.FilterHorizontal,64768,1
14,13335,VSM.FilterVertical,0,0
14,13335,VSM.FilterTemporalVertical,157696,1
14,13335,VSM.ResetFeedback,0,1
15,13336,VSM.MarkReceiverPages,523520,1
15,13336,VSM.Allocate,269056,1
15,13336,VSM.ClearPhysicalPages,679424,1
15,13336,VSM.PageOccupancy,61184,1
15,13336,VSM.FinalizePages,1792,1
15,13336,VSM.DynamicRaster,84480,1
15,13336,VSM.LayoutRemap,0,1
15,13336,VSM.InvalidateStatic,0,0
