observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,13513,VSM.MarkReceiverPages,767488,1
0,13513,VSM.Allocate,600320,1
0,13513,VSM.ClearPhysicalPages,259840,1
0,13513,VSM.PageOccupancy,70912,1
0,13513,VSM.FinalizePages,1536,1
0,13513,VSM.DynamicRaster,84992,1
0,13513,VSM.LayoutRemap,0,1
0,13513,VSM.InvalidateStatic,0,0
0,13513,VSM.StaticCasterCull,207360,1
0,13513,VSM.DynamicCasterCull,0,1
0,13513,VSM.PageCull,188928,1
0,13513,VSM.StaticRaster,3328,1
0,13513,VSM.UnityCompatibilityRaster,0,0
0,13513,VSM.Resolve,5973248,1
0,13513,VSM.ResolveTrace,5749504,1
0,13513,VSM.FilterHorizontal,64768,1
0,13513,VSM.FilterVertical,0,0
0,13513,VSM.FilterTemporalVertical,157696,1
0,13513,VSM.ResetFeedback,0,1
1,13514,VSM.MarkReceiverPages,554496,1
1,13514,VSM.Allocate,594944,1
1,13514,VSM.ClearPhysicalPages,260608,1
1,13514,VSM.PageOccupancy,78080,1
1,13514,VSM.FinalizePages,2048,1
1,13514,VSM.DynamicRaster,84480,1
1,13514,VSM.LayoutRemap,0,1
1,13514,VSM.InvalidateStatic,0,0
1,13514,VSM.StaticCasterCull,202752,1
1,13514,VSM.DynamicCasterCull,0,1
1,13514,VSM.PageCull,183552,1
1,13514,VSM.StaticRaster,6144,1
1,13514,VSM.UnityCompatibilityRaster,0,0
1,13514,VSM.Resolve,5558272,1
1,13514,VSM.ResolveTrace,5319936,1
1,13514,VSM.FilterHorizontal,66048,1
1,13514,VSM.FilterVertical,0,0
1,13514,VSM.FilterTemporalVertical,171008,1
1,13514,VSM.ResetFeedback,0,1
2,13515,VSM.MarkReceiverPages,555520,1
2,13515,VSM.Allocate,595200,1
2,13515,VSM.ClearPhysicalPages,260096,1
2,13515,VSM.PageOccupancy,72960,1
2,13515,VSM.FinalizePages,1792,1
2,13515,VSM.DynamicRaster,94464,1
2,13515,VSM.LayoutRemap,0,1
2,13515,VSM.InvalidateStatic,0,0
2,13515,VSM.StaticCasterCull,209152,1
2,13515,VSM.DynamicCasterCull,0,1
2,13515,VSM.PageCull,190464,1
2,13515,VSM.StaticRaster,7424,1
2,13515,VSM.UnityCompatibilityRaster,0,0
2,13515,VSM.Resolve,5959680,1
2,13515,VSM.ResolveTrace,5734144,1
2,13515,VSM.FilterHorizontal,66560,1
2,13515,VSM.FilterVertical,0,0
2,13515,VSM.FilterTemporalVertical,157696,1
2,13515,VSM.ResetFeedback,0,1
3,13516,VSM.MarkReceiverPages,556032,1
3,13516,VSM.Allocate,602368,1
3,13516,VSM.ClearPhysicalPages,262656,1
3,13516,VSM.PageOccupancy,75520,1
3,13516,VSM.FinalizePages,2304,1
3,13516,VSM.DynamicRaster,79360,1
3,13516,VSM.LayoutRemap,0,1
3,13516,VSM.InvalidateStatic,0,0
3,13516,VSM.StaticCasterCull,198912,1
3,13516,VSM.DynamicCasterCull,0,1
3,13516,VSM.PageCull,179712,1
3,13516,VSM.StaticRaster,3584,1
3,13516,VSM.UnityCompatibilityRaster,0,0
3,13516,VSM.Resolve,5976832,1
3,13516,VSM.ResolveTrace,5750784,1
3,13516,VSM.FilterHorizontal,66304,1
3,13516,VSM.FilterVertical,0,0
3,13516,VSM.FilterTemporalVertical,158464,1
3,13516,VSM.ResetFeedback,0,1
4,13517,VSM.MarkReceiverPages,558336,1
4,13517,VSM.Allocate,596480,1
4,13517,VSM.ClearPhysicalPages,261632,1
4,13517,VSM.PageOccupancy,79616,1
4,13517,VSM.FinalizePages,2048,1
4,13517,VSM.DynamicRaster,87808,1
4,13517,VSM.LayoutRemap,0,1
4,13517,VSM.InvalidateStatic,0,0
4,13517,VSM.StaticCasterCull,202752,1
4,13517,VSM.DynamicCasterCull,0,1
4,13517,VSM.PageCull,183552,1
4,13517,VSM.StaticRaster,4352,1
4,13517,VSM.UnityCompatibilityRaster,0,0
4,13517,VSM.Resolve,5958400,1
4,13517,VSM.ResolveTrace,5733632,1
4,13517,VSM.FilterHorizontal,65280,1
4,13517,VSM.FilterVertical,0,0
4,13517,VSM.FilterTemporalVertical,158464,1
4,13517,VSM.ResetFeedback,0,1
5,13518,VSM.MarkReceiverPages,556544,1
5,13518,VSM.Allocate,601088,1
5,13518,VSM.ClearPhysicalPages,261376,1
5,13518,VSM.PageOccupancy,75008,1
5,13518,VSM.FinalizePages,1792,1
5,13518,VSM.DynamicRaster,80128,1
5,13518,VSM.LayoutRemap,0,1
5,13518,VSM.InvalidateStatic,0,0
5,13518,VSM.StaticCasterCull,207872,1
5,13518,VSM.DynamicCasterCull,0,1
5,13518,VSM.PageCull,188928,1
5,13518,VSM.StaticRaster,11520,1
5,13518,VSM.UnityCompatibilityRaster,0,0
5,13518,VSM.Resolve,5957632,1
5,13518,VSM.ResolveTrace,5733632,1
5,13518,VSM.FilterHorizontal,65792,1
5,13518,VSM.FilterVertical,0,0
5,13518,VSM.FilterTemporalVertical,156928,1
5,13518,VSM.ResetFeedback,0,1
6,13519,VSM.MarkReceiverPages,557312,1
6,13519,VSM.Allocate,600576,1
6,13519,VSM.ClearPhysicalPages,260352,1
6,13519,VSM.PageOccupancy,67840,1
6,13519,VSM.FinalizePages,1536,1
6,13519,VSM.DynamicRaster,88576,1
6,13519,VSM.LayoutRemap,0,1
6,13519,VSM.InvalidateStatic,0,0
6,13519,VSM.StaticCasterCull,196096,1
6,13519,VSM.DynamicCasterCull,0,1
6,13519,VSM.PageCull,176896,1
6,13519,VSM.StaticRaster,7680,1
6,13519,VSM.UnityCompatibilityRaster,0,0
6,13519,VSM.Resolve,5912320,1
6,13519,VSM.ResolveTrace,5686528,1
6,13519,VSM.FilterHorizontal,65280,1
6,13519,VSM.FilterVertical,0,0
6,13519,VSM.FilterTemporalVertical,159232,1
6,13519,VSM.ResetFeedback,0,1
7,13520,VSM.MarkReceiverPages,553472,1
7,13520,VSM.Allocate,595968,1
7,13520,VSM.ClearPhysicalPages,501248,1
7,13520,VSM.PageOccupancy,67072,1
7,13520,VSM.FinalizePages,2304,1
7,13520,VSM.DynamicRaster,82432,1
7,13520,VSM.LayoutRemap,0,1
7,13520,VSM.InvalidateStatic,0,0
7,13520,VSM.StaticCasterCull,209152,1
7,13520,VSM.DynamicCasterCull,0,1
7,13520,VSM.PageCull,187648,1
7,13520,VSM.StaticRaster,7936,1
7,13520,VSM.UnityCompatibilityRaster,0,0
7,13520,VSM.Resolve,6028800,1
7,13520,VSM.ResolveTrace,5803776,1
7,13520,VSM.FilterHorizontal,67584,1
7,13520,VSM.FilterVertical,0,0
7,13520,VSM.FilterTemporalVertical,156672,1
7,13520,VSM.ResetFeedback,0,1
8,13521,VSM.MarkReceiverPages,553216,1
8,13521,VSM.Allocate,592128,1
8,13521,VSM.ClearPhysicalPages,416000,1
8,13521,VSM.PageOccupancy,114432,1
8,13521,VSM.FinalizePages,1792,1
8,13521,VSM.DynamicRaster,84224,1
8,13521,VSM.LayoutRemap,0,1
8,13521,VSM.InvalidateStatic,0,0
8,13521,VSM.StaticCasterCull,203008,1
8,13521,VSM.DynamicCasterCull,0,1
8,13521,VSM.PageCull,183808,1
8,13521,VSM.StaticRaster,7680,1
8,13521,VSM.UnityCompatibilityRaster,0,0
8,13521,VSM.Resolve,5797888,1
8,13521,VSM.ResolveTrace,5255936,1
8,13521,VSM.FilterHorizontal,65536,1
8,13521,VSM.FilterVertical,0,0
8,13521,VSM.FilterTemporalVertical,475136,1
8,13521,VSM.ResetFeedback,0,1
9,13522,VSM.MarkReceiverPages,557056,1
9,13522,VSM.Allocate,589568,1
