observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,2599,VSM.MarkReceiverPages,615936,1
0,2599,VSM.Allocate,2104320,1
0,2599,VSM.ClearPhysicalPages,267520,1
0,2599,VSM.PageOccupancy,59392,1
0,2599,VSM.FinalizePages,1792,1
0,2599,VSM.DynamicRaster,252160,1
0,2599,VSM.LayoutRemap,2560,1
0,2599,VSM.InvalidateStatic,1536,1
0,2599,VSM.StaticCasterCull,126208,1
0,2599,VSM.DynamicCasterCull,0,1
0,2599,VSM.PageCull,107008,1
0,2599,VSM.StaticRaster,8517120,1
0,2599,VSM.UnityCompatibilityRaster,0,0
0,2599,VSM.Resolve,4686080,1
0,2599,VSM.ResolveTrace,4555264,1
0,2599,VSM.FilterHorizontal,61696,1
0,2599,VSM.FilterVertical,0,0
0,2599,VSM.FilterTemporalVertical,69120,1
0,2599,VSM.ResetFeedback,2304,1
1,2600,VSM.MarkReceiverPages,615168,1
1,2600,VSM.Allocate,2117632,1
1,2600,VSM.ClearPhysicalPages,268288,1
1,2600,VSM.PageOccupancy,55552,1
1,2600,VSM.FinalizePages,2048,1
1,2600,VSM.DynamicRaster,82432,1
1,2600,VSM.LayoutRemap,2048,1
1,2600,VSM.InvalidateStatic,1792,1
1,2600,VSM.StaticCasterCull,131328,1
1,2600,VSM.DynamicCasterCull,0,1
1,2600,VSM.PageCull,112128,1
1,2600,VSM.StaticRaster,7979008,1
1,2600,VSM.UnityCompatibilityRaster,0,0
1,2600,VSM.Resolve,4696320,1
1,2600,VSM.ResolveTrace,4565504,1
1,2600,VSM.FilterHorizontal,61440,1
1,2600,VSM.FilterVertical,0,0
1,2600,VSM.FilterTemporalVertical,69120,1
1,2600,VSM.ResetFeedback,2304,1
2,2601,VSM.MarkReceiverPages,931072,1
2,2601,VSM.Allocate,2137856,1
2,2601,VSM.ClearPhysicalPages,268800,1
2,2601,VSM.PageOccupancy,54272,1
2,2601,VSM.FinalizePages,2048,1
2,2601,VSM.DynamicRaster,88576,1
2,2601,VSM.LayoutRemap,2304,1
2,2601,VSM.InvalidateStatic,2560,1
2,2601,VSM.StaticCasterCull,120320,1
2,2601,VSM.DynamicCasterCull,0,1
2,2601,VSM.PageCull,101120,1
2,2601,VSM.StaticRaster,7984640,1
2,2601,VSM.UnityCompatibilityRaster,0,0
2,2601,VSM.Resolve,4695296,1
2,2601,VSM.ResolveTrace,4562688,1
2,2601,VSM.FilterHorizontal,61440,1
2,2601,VSM.FilterVertical,0,0
2,2601,VSM.FilterTemporalVertical,70912,1
2,2601,VSM.ResetFeedback,2304,1
3,2602,VSM.MarkReceiverPages,610304,1
3,2602,VSM.Allocate,2091520,1
3,2602,VSM.ClearPhysicalPages,266752,1
3,2602,VSM.PageOccupancy,54784,1
3,2602,VSM.FinalizePages,2048,1
3,2602,VSM.DynamicRaster,87040,1
3,2602,VSM.LayoutRemap,2304,1
3,2602,VSM.InvalidateStatic,2048,1
3,2602,VSM.StaticCasterCull,125696,1
3,2602,VSM.DynamicCasterCull,0,1
3,2602,VSM.PageCull,106752,1
3,2602,VSM.StaticRaster,7887616,1
3,2602,VSM.UnityCompatibilityRaster,0,0
3,2602,VSM.Resolve,4709632,1
3,2602,VSM.ResolveTrace,4576512,1
3,2602,VSM.FilterHorizontal,61184,1
3,2602,VSM.FilterVertical,0,0
3,2602,VSM.FilterTemporalVertical,71424,1
3,2602,VSM.ResetFeedback,2304,1
4,2603,VSM.MarkReceiverPages,611584,1
4,2603,VSM.Allocate,2113280,1
4,2603,VSM.ClearPhysicalPages,269568,1
4,2603,VSM.PageOccupancy,54528,1
4,2603,VSM.FinalizePages,2048,1
4,2603,VSM.DynamicRaster,82176,1
4,2603,VSM.LayoutRemap,2560,1
4,2603,VSM.InvalidateStatic,1792,1
4,2603,VSM.StaticCasterCull,127232,1
4,2603,VSM.DynamicCasterCull,0,1
4,2603,VSM.PageCull,107776,1
4,2603,VSM.StaticRaster,8304128,1
4,2603,VSM.UnityCompatibilityRaster,0,0
4,2603,VSM.Resolve,4752384,1
4,2603,VSM.ResolveTrace,4619520,1
4,2603,VSM.FilterHorizontal,62464,1
4,2603,VSM.FilterVertical,0,0
4,2603,VSM.FilterTemporalVertical,70400,1
4,2603,VSM.ResetFeedback,2304,1
5,2604,VSM.MarkReceiverPages,607744,1
5,2604,VSM.Allocate,2092032,1
5,2604,VSM.ClearPhysicalPages,267520,1
5,2604,VSM.PageOccupancy,54784,1
5,2604,VSM.FinalizePages,2048,1
5,2604,VSM.DynamicRaster,84992,1
5,2604,VSM.LayoutRemap,2304,1
5,2604,VSM.InvalidateStatic,3072,1
5,2604,VSM.StaticCasterCull,113408,1
5,2604,VSM.DynamicCasterCull,0,1
5,2604,VSM.PageCull,94208,1
5,2604,VSM.StaticRaster,8113152,1
5,2604,VSM.UnityCompatibilityRaster,0,0
5,2604,VSM.Resolve,4702464,1
5,2604,VSM.ResolveTrace,4569856,1
5,2604,VSM.FilterHorizontal,61440,1
5,2604,VSM.FilterVertical,0,0
5,2604,VSM.FilterTemporalVertical,70912,1
5,2604,VSM.ResetFeedback,2304,1
6,2605,VSM.MarkReceiverPages,944128,1
6,2605,VSM.Allocate,2107648,1
6,2605,VSM.ClearPhysicalPages,267776,1
6,2605,VSM.PageOccupancy,54784,1
6,2605,VSM.FinalizePages,1792,1
6,2605,VSM.DynamicRaster,87808,1
6,2605,VSM.LayoutRemap,2304,1
6,2605,VSM.InvalidateStatic,2048,1
6,2605,VSM.StaticCasterCull,122112,1
6,2605,VSM.DynamicCasterCull,0,1
6,2605,VSM.PageCull,103168,1
6,2605,VSM.StaticRaster,7893760,1
6,2605,VSM.UnityCompatibilityRaster,0,0
6,2605,VSM.Resolve,4701696,1
6,2605,VSM.ResolveTrace,4567808,1
6,2605,VSM.FilterHorizontal,61696,1
6,2605,VSM.FilterVertical,0,0
6,2605,VSM.FilterTemporalVertical,71936,1
6,2605,VSM.ResetFeedback,2304,1
7,2606,VSM.MarkReceiverPages,612608,1
7,2606,VSM.Allocate,2091008,1
7,2606,VSM.ClearPhysicalPages,268032,1
7,2606,VSM.PageOccupancy,58112,1
7,2606,VSM.FinalizePages,2048,1
7,2606,VSM.DynamicRaster,91904,1
7,2606,VSM.LayoutRemap,2304,1
7,2606,VSM.InvalidateStatic,2560,1
7,2606,VSM.StaticCasterCull,120064,1
7,2606,VSM.DynamicCasterCull,256,1
7,2606,VSM.PageCull,101376,1
7,2606,VSM.StaticRaster,7899904,1
7,2606,VSM.UnityCompatibilityRaster,0,0
7,2606,VSM.Resolve,4693248,1
7,2606,VSM.ResolveTrace,4560640,1
7,2606,VSM.FilterHorizontal,61440,1
7,2606,VSM.FilterVertical,0,0
7,2606,VSM.FilterTemporalVertical,70912,1
7,2606,VSM.ResetFeedback,2304,1
8,2607,VSM.MarkReceiverPages,610816,1
8,2607,VSM.Allocate,2092032,1
8,2607,VSM.ClearPhysicalPages,268032,1
8,2607,VSM.PageOccupancy,61952,1
8,2607,VSM.FinalizePages,1792,1
8,2607,VSM.DynamicRaster,92672,1
8,2607,VSM.LayoutRemap,2304,1
8,2607,VSM.InvalidateStatic,1792,1
8,2607,VSM.StaticCasterCull,124416,1
8,2607,VSM.DynamicCasterCull,0,1
8,2607,VSM.PageCull,105472,1
8,2607,VSM.StaticRaster,7884544,1
8,2607,VSM.UnityCompatibilityRaster,0,0
8,2607,VSM.Resolve,4677632,1
8,2607,VSM.ResolveTrace,4545024,1
8,2607,VSM.FilterHorizontal,61440,1
8,2607,VSM.FilterVertical,0,0
8,2607,VSM.FilterTemporalVertical,70912,1
8,2607,VSM.ResetFeedback,2304,1
9,2608,VSM.MarkReceiverPages,614144,1
9,2608,VSM.Allocate,2106368,1
9,2608,VSM.ClearPhysicalPages,268288,1
9,2608,VSM.PageOccupancy,61440,1
9,2608,VSM.FinalizePages,2304,1
9,2608,VSM.DynamicRaster,45568,1
9,2608,VSM.LayoutRemap,2304,1
9,2608,VSM.InvalidateStatic,1792,1
9,2608,VSM.StaticCasterCull,120832,1
9,2608,VSM.DynamicCasterCull,0,1
9,2608,VSM.PageCull,102400,1
9,2608,VSM.StaticRaster,8521216,1
9,2608,VSM.UnityCompatibilityRaster,0,0
9,2608,VSM.Resolve,4666624,1
9,2608,VSM.ResolveTrace,4535808,1
9,2608,VSM.FilterHorizontal,61440,1
9,2608,VSM.FilterVertical,0,0
9,2608,VSM.FilterTemporalVertical,69120,1
9,2608,VSM.ResetFeedback,2304,1
10,2609,VSM.MarkReceiverPages,614144,1
10,2609,VSM.Allocate,2106368,1
10,2609,VSM.ClearPhysicalPages,267520,1
10,2609,VSM.PageOccupancy,54784,1
10,2609,VSM.FinalizePages,2304,1
10,2609,VSM.DynamicRaster,93696,1
10,2609,VSM.LayoutRemap,2048,1
10,2609,VSM.InvalidateStatic,1792,1
10,2609,VSM.StaticCasterCull,122624,1
10,2609,VSM.DynamicCasterCull,256,1
10,2609,VSM.PageCull,103680,1
10,2609,VSM.StaticRaster,7898112,1
10,2609,VSM.UnityCompatibilityRaster,0,0
10,2609,VSM.Resolve,4687360,1
10,2609,VSM.ResolveTrace,4556032,1
10,2609,VSM.FilterHorizontal,61952,1
10,2609,VSM.FilterVertical,0,0
10,2609,VSM.FilterTemporalVertical,68864,1
10,2609,VSM.ResetFeedback,2304,1
11,2610,VSM.MarkReceiverPages,615424,1
11,2610,VSM.Allocate,2103552,1
11,2610,VSM.ClearPhysicalPages,268800,1
11,2610,VSM.PageOccupancy,54528,1
11,2610,VSM.FinalizePages,2048,1
11,2610,VSM.DynamicRaster,89088,1
11,2610,VSM.LayoutRemap,2560,1
11,2610,VSM.InvalidateStatic,2560,1
11,2610,VSM.StaticCasterCull,123392,1
11,2610,VSM.DynamicCasterCull,0,1
11,2610,VSM.PageCull,104448,1
11,2610,VSM.StaticRaster,8099328,1
11,2610,VSM.UnityCompatibilityRaster,0,0
11,2610,VSM.Resolve,4673536,1
11,2610,VSM.ResolveTrace,4541440,1
11,2610,VSM.FilterHorizontal,61440,1
11,2610,VSM.FilterVertical,0,0
11,2610,VSM.FilterTemporalVertical,70144,1
11,2610,VSM.ResetFeedback,2304,1
12,2611,VSM.MarkReceiverPages,614656,1
12,2611,VSM.Allocate,2103808,1
12,2611,VSM.ClearPhysicalPages,268288,1
12,2611,VSM.PageOccupancy,59136,1
12,2611,VSM.FinalizePages,2048,1
