observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,1063,VSM.MarkReceiverPages,628224,1
0,1063,VSM.Allocate,11411200,1
0,1063,VSM.ClearPhysicalPages,477952,1
0,1063,VSM.PageOccupancy,177152,1
0,1063,VSM.FinalizePages,2048,1
0,1063,VSM.DynamicRaster,470784,1
0,1063,VSM.LayoutRemap,2560,1
0,1063,VSM.InvalidateStatic,1792,1
0,1063,VSM.StaticCasterCull,180736,1
0,1063,VSM.DynamicCasterCull,0,1
0,1063,VSM.PageCull,161024,1
0,1063,VSM.StaticRaster,27821312,1
0,1063,VSM.UnityCompatibilityRaster,0,0
0,1063,VSM.Resolve,5848064,1
0,1063,VSM.ResolveTrace,5715200,1
0,1063,VSM.FilterHorizontal,64000,1
0,1063,VSM.FilterVertical,0,0
0,1063,VSM.FilterTemporalVertical,68864,1
0,1063,VSM.ResetFeedback,2048,1
1,1064,VSM.MarkReceiverPages,906240,1
1,1064,VSM.Allocate,11431936,1
1,1064,VSM.ClearPhysicalPages,478208,1
1,1064,VSM.PageOccupancy,195072,1
1,1064,VSM.FinalizePages,2048,1
1,1064,VSM.DynamicRaster,85760,1
1,1064,VSM.LayoutRemap,2304,1
1,1064,VSM.InvalidateStatic,3072,1
1,1064,VSM.StaticCasterCull,175360,1
1,1064,VSM.DynamicCasterCull,0,1
1,1064,VSM.PageCull,155904,1
1,1064,VSM.StaticRaster,27799040,1
1,1064,VSM.UnityCompatibilityRaster,0,0
1,1064,VSM.Resolve,6851328,1
1,1064,VSM.ResolveTrace,6712320,1
1,1064,VSM.FilterHorizontal,66048,1
1,1064,VSM.FilterVertical,0,0
1,1064,VSM.FilterTemporalVertical,71680,1
1,1064,VSM.ResetFeedback,2304,1
2,1065,VSM.MarkReceiverPages,612096,1
2,1065,VSM.Allocate,11328000,1
2,1065,VSM.ClearPhysicalPages,474624,1
2,1065,VSM.PageOccupancy,197632,1
2,1065,VSM.FinalizePages,2048,1
2,1065,VSM.DynamicRaster,96256,1
2,1065,VSM.LayoutRemap,2304,1
2,1065,VSM.InvalidateStatic,1792,1
2,1065,VSM.StaticCasterCull,181504,1
2,1065,VSM.DynamicCasterCull,0,1
2,1065,VSM.PageCull,162048,1
2,1065,VSM.StaticRaster,27814144,1
2,1065,VSM.UnityCompatibilityRaster,0,0
2,1065,VSM.Resolve,7756800,1
2,1065,VSM.ResolveTrace,7335168,1
2,1065,VSM.FilterHorizontal,68352,1
2,1065,VSM.FilterVertical,0,0
2,1065,VSM.FilterTemporalVertical,71936,1
2,1065,VSM.ResetFeedback,2304,1
3,1066,VSM.MarkReceiverPages,954112,1
3,1066,VSM.Allocate,11188736,1
3,1066,VSM.ClearPhysicalPages,472064,1
3,1066,VSM.PageOccupancy,193792,1
3,1066,VSM.FinalizePages,2048,1
3,1066,VSM.DynamicRaster,81920,1
3,1066,VSM.LayoutRemap,2560,1
3,1066,VSM.InvalidateStatic,2304,1
3,1066,VSM.StaticCasterCull,176384,1
3,1066,VSM.DynamicCasterCull,0,1
3,1066,VSM.PageCull,156672,1
3,1066,VSM.StaticRaster,27225600,1
3,1066,VSM.UnityCompatibilityRaster,0,0
3,1066,VSM.Resolve,7205120,1
3,1066,VSM.ResolveTrace,7066880,1
3,1066,VSM.FilterHorizontal,65536,1
3,1066,VSM.FilterVertical,0,0
3,1066,VSM.FilterTemporalVertical,71680,1
3,1066,VSM.ResetFeedback,2304,1
4,1067,VSM.MarkReceiverPages,614656,1
4,1067,VSM.Allocate,11225088,1
4,1067,VSM.ClearPhysicalPages,471808,1
4,1067,VSM.PageOccupancy,206848,1
4,1067,VSM.FinalizePages,2304,1
4,1067,VSM.DynamicRaster,10496,1
4,1067,VSM.LayoutRemap,2560,1
4,1067,VSM.InvalidateStatic,1792,1
4,1067,VSM.StaticCasterCull,175872,1
4,1067,VSM.DynamicCasterCull,0,1
4,1067,VSM.PageCull,156416,1
4,1067,VSM.StaticRaster,27494144,1
4,1067,VSM.UnityCompatibilityRaster,0,0
4,1067,VSM.Resolve,6921216,1
4,1067,VSM.ResolveTrace,6781952,1
4,1067,VSM.FilterHorizontal,66304,1
4,1067,VSM.FilterVertical,0,0
4,1067,VSM.FilterTemporalVertical,71680,1
4,1067,VSM.ResetFeedback,2304,1
5,1068,VSM.MarkReceiverPages,614400,1
5,1068,VSM.Allocate,11227648,1
5,1068,VSM.ClearPhysicalPages,473088,1
5,1068,VSM.PageOccupancy,164608,1
5,1068,VSM.FinalizePages,2048,1
5,1068,VSM.DynamicRaster,26368,1
5,1068,VSM.LayoutRemap,2560,1
5,1068,VSM.InvalidateStatic,2816,1
5,1068,VSM.StaticCasterCull,176896,1
5,1068,VSM.DynamicCasterCull,0,1
5,1068,VSM.PageCull,157184,1
5,1068,VSM.StaticRaster,27419136,1
5,1068,VSM.UnityCompatibilityRaster,0,0
5,1068,VSM.Resolve,7334912,1
5,1068,VSM.ResolveTrace,7193856,1
5,1068,VSM.FilterHorizontal,67584,1
5,1068,VSM.FilterVertical,0,0
5,1068,VSM.FilterTemporalVertical,72192,1
5,1068,VSM.ResetFeedback,2560,1
6,1069,VSM.MarkReceiverPages,612096,1
6,1069,VSM.Allocate,11256832,1
6,1069,VSM.ClearPhysicalPages,498176,1
6,1069,VSM.PageOccupancy,169472,1
6,1069,VSM.FinalizePages,2560,1
6,1069,VSM.DynamicRaster,31488,1
6,1069,VSM.LayoutRemap,2560,1
6,1069,VSM.InvalidateStatic,2560,1
6,1069,VSM.StaticCasterCull,182528,1
6,1069,VSM.DynamicCasterCull,0,1
6,1069,VSM.PageCull,162816,1
6,1069,VSM.StaticRaster,27480320,1
6,1069,VSM.UnityCompatibilityRaster,0,0
6,1069,VSM.Resolve,8952576,1
6,1069,VSM.ResolveTrace,8546048,1
6,1069,VSM.FilterHorizontal,65792,1
6,1069,VSM.FilterVertical,0,0
6,1069,VSM.FilterTemporalVertical,339456,1
6,1069,VSM.ResetFeedback,2304,1
7,1070,VSM.MarkReceiverPages,1114624,1
7,1070,VSM.Allocate,11290880,1
7,1070,VSM.ClearPhysicalPages,473600,1
7,1070,VSM.PageOccupancy,170752,1
7,1070,VSM.FinalizePages,2304,1
7,1070,VSM.DynamicRaster,28672,1
7,1070,VSM.LayoutRemap,2560,1
7,1070,VSM.InvalidateStatic,2816,1
7,1070,VSM.StaticCasterCull,177664,1
7,1070,VSM.DynamicCasterCull,0,1
7,1070,VSM.PageCull,158208,1
7,1070,VSM.StaticRaster,27478784,1
7,1070,VSM.UnityCompatibilityRaster,0,0
7,1070,VSM.Resolve,8225024,1
7,1070,VSM.ResolveTrace,8085248,1
7,1070,VSM.FilterHorizontal,65792,1
7,1070,VSM.FilterVertical,0,0
7,1070,VSM.FilterTemporalVertical,72960,1
7,1070,VSM.ResetFeedback,2304,1
8,1071,VSM.MarkReceiverPages,611584,1
8,1071,VSM.Allocate,11257600,1
8,1071,VSM.ClearPhysicalPages,472832,1
8,1071,VSM.PageOccupancy,169472,1
8,1071,VSM.FinalizePages,2304,1
8,1071,VSM.DynamicRaster,25856,1
8,1071,VSM.LayoutRemap,2304,1
8,1071,VSM.InvalidateStatic,1792,1
8,1071,VSM.StaticCasterCull,178944,1
8,1071,VSM.DynamicCasterCull,0,1
8,1071,VSM.PageCull,159232,1
8,1071,VSM.StaticRaster,27483392,1
8,1071,VSM.UnityCompatibilityRaster,0,0
8,1071,VSM.Resolve,9110016,1
8,1071,VSM.ResolveTrace,8970240,1
8,1071,VSM.FilterHorizontal,66560,1
8,1071,VSM.FilterVertical,0,0
8,1071,VSM.FilterTemporalVertical,72192,1
8,1071,VSM.ResetFeedback,2304,1
9,1072,VSM.MarkReceiverPages,614656,1
9,1072,VSM.Allocate,11289856,1
9,1072,VSM.ClearPhysicalPages,474880,1
9,1072,VSM.PageOccupancy,200192,1
9,1072,VSM.FinalizePages,2560,1
9,1072,VSM.DynamicRaster,77312,1
9,1072,VSM.LayoutRemap,2304,1
9,1072,VSM.InvalidateStatic,2816,1
9,1072,VSM.StaticCasterCull,183296,1
9,1072,VSM.DynamicCasterCull,0,1
9,1072,VSM.PageCull,163840,1
9,1072,VSM.StaticRaster,28574208,1
9,1072,VSM.UnityCompatibilityRaster,0,0
9,1072,VSM.Resolve,6980608,1
9,1072,VSM.ResolveTrace,6829568,1
9,1072,VSM.FilterHorizontal,67328,1
9,1072,VSM.FilterVertical,0,0
9,1072,VSM.FilterTemporalVertical,82432,1
9,1072,VSM.ResetFeedback,2304,1
10,1073,VSM.MarkReceiverPages,947968,1
10,1073,VSM.Allocate,11288064,1
10,1073,VSM.ClearPhysicalPages,472576,1
10,1073,VSM.PageOccupancy,197888,1
10,1073,VSM.FinalizePages,1792,1
10,1073,VSM.DynamicRaster,24320,1
10,1073,VSM.LayoutRemap,2304,1
10,1073,VSM.InvalidateStatic,2304,1
10,1073,VSM.StaticCasterCull,170240,1
10,1073,VSM.DynamicCasterCull,0,1
10,1073,VSM.PageCull,150528,1
10,1073,VSM.StaticRaster,27486976,1
10,1073,VSM.UnityCompatibilityRaster,0,0
10,1073,VSM.Resolve,7846144,1
10,1073,VSM.ResolveTrace,7706880,1
10,1073,VSM.FilterHorizontal,66304,1
10,1073,VSM.FilterVertical,0,0
10,1073,VSM.FilterTemporalVertical,71680,1
10,1073,VSM.ResetFeedback,2304,1
11,1074,VSM.MarkReceiverPages,615680,1
11,1074,VSM.Allocate,11334656,1
11,1074,VSM.ClearPhysicalPages,473856,1
11,1074,VSM.PageOccupancy,198912,1
11,1074,VSM.FinalizePages,2048,1
11,1074,VSM.DynamicRaster,11520,1
11,1074,VSM.LayoutRemap,2560,1
11,1074,VSM.InvalidateStatic,1792,1
11,1074,VSM.StaticCasterCull,177920,1
11,1074,VSM.DynamicCasterCull,0,1
11,1074,VSM.PageCull,158720,1
11,1074,VSM.StaticRaster,27491840,1
11,1074,VSM.UnityCompatibilityRaster,0,0
11,1074,VSM.Resolve,8114944,1
11,1074,VSM.ResolveTrace,7815424,1
11,1074,VSM.FilterHorizontal,65280,1
11,1074,VSM.FilterVertical,0,0
11,1074,VSM.FilterTemporalVertical,71680,1
11,1074,VSM.ResetFeedback,2304,1
12,1075,VSM.MarkReceiverPages,1109248,1
12,1075,VSM.Allocate,11400704,1
12,1075,VSM.ClearPhysicalPages,475904,1
12,1075,VSM.PageOccupancy,180224,1
12,1075,VSM.FinalizePages,2048,1
12,1075,VSM.DynamicRaster,30464,1
12,1075,VSM.LayoutRemap,2304,1
12,1075,VSM.InvalidateStatic,2816,1
12,1075,VSM.StaticCasterCull,179712,1
12,1075,VSM.DynamicCasterCull,0,1
12,1075,VSM.PageCull,160256,1
12,1075,VSM.StaticRaster,28214272,1
12,1075,VSM.UnityCompatibilityRaster,0,0
12,1075,VSM.Resolve,6693632,1
12,1075,VSM.ResolveTrace,6554368,1
12,1075,VSM.FilterHorizontal,65280,1
12,1075,VSM.FilterVertical,0,0
12,1075,VSM.FilterTemporalVertical,72704,1
12,1075,VSM.ResetFeedback,2304,1
13,1076,VSM.MarkReceiverPages,613632,1
13,1076,VSM.Allocate,11337728,1
13,1076,VSM.ClearPhysicalPages,474624,1
13,1076,VSM.PageOccupancy,168192,1
13,1076,VSM.FinalizePages,2304,1
13,1076,VSM.DynamicRaster,91904,1
13,1076,VSM.LayoutRemap,2560,1
13,1076,VSM.InvalidateStatic,1792,1
13,1076,VSM.StaticCasterCull,174080,1
13,1076,VSM.DynamicCasterCull,0,1
13,1076,VSM.PageCull,154624,1
13,1076,VSM.StaticRaster,27461120,1
13,1076,VSM.UnityCompatibilityRaster,0,0
13,1076,VSM.Resolve,7712000,1
13,1076,VSM.ResolveTrace,7571456,1
13,1076,VSM.FilterHorizontal,67584,1
13,1076,VSM.FilterVertical,0,0
13,1076,VSM.FilterTemporalVertical,71680,1
13,1076,VSM.ResetFeedback,2304,1
14,1077,VSM.MarkReceiverPages,612096,1
14,1077,VSM.Allocate,11320576,1
14,1077,VSM.ClearPhysicalPages,473088,1
14,1077,VSM.PageOccupancy,204288,1
14,1077,VSM.FinalizePages,2304,1
14,1077,VSM.DynamicRaster,12800,1
14,1077,VSM.LayoutRemap,2304,1
14,1077,VSM.InvalidateStatic,1792,1
14,1077,VSM.StaticCasterCull,175104,1
14,1077,VSM.DynamicCasterCull,0,1
14,1077,VSM.PageCull,155904,1
14,1077,VSM.StaticRaster,27633408,1
14,1077,VSM.UnityCompatibilityRaster,0,0
14,1077,VSM.Resolve,6921216,1
14,1077,VSM.ResolveTrace,6783488,1
14,1077,VSM.FilterHorizontal,65280,1
14,1077,VSM.FilterVertical,0,0
14,1077,VSM.FilterTemporalVertical,71168,1
14,1077,VSM.ResetFeedback,2304,1
15,1078,VSM.MarkReceiverPages,1024000,1
15,1078,VSM.Allocate,11287808,1
15,1078,VSM.ClearPhysicalPages,473088,1
15,1078,VSM.PageOccupancy,197376,1
15,1078,VSM.FinalizePages,2304,1
15,1078,VSM.DynamicRaster,9728,1
15,1078,VSM.LayoutRemap,2304,1
15,1078,VSM.InvalidateStatic,2304,1
15,1078,VSM.StaticCasterCull,172800,1
15,1078,VSM.DynamicCasterCull,0,1
15,1078,VSM.PageCull,153088,1
15,1078,VSM.StaticRaster,28275200,1
15,1078,VSM.UnityCompatibilityRaster,0,0
15,1078,VSM.Resolve,6643456,1
15,1078,VSM.ResolveTrace,6506240,1
15,1078,VSM.FilterHorizontal,64000,1
15,1078,VSM.FilterVertical,0,0
15,1078,VSM.FilterTemporalVertical,71424,1
15,1078,VSM.ResetFeedback,2816,1
16,1079,VSM.MarkReceiverPages,933376,1
16,1079,VSM.Allocate,11326976,1
16,1079,VSM.ClearPhysicalPages,473856,1
16,1079,VSM.PageOccupancy,193024,1
16,1079,VSM.FinalizePages,2048,1
16,1079,VSM.DynamicRaster,30976,1
16,1079,VSM.LayoutRemap,2304,1
16,1079,VSM.InvalidateStatic,2304,1
16,1079,VSM.StaticCasterCull,176896,1
16,1079,VSM.DynamicCasterCull,0,1
16,1079,VSM.PageCull,156928,1
16,1079,VSM.StaticRaster,27755520,1
16,1079,VSM.UnityCompatibilityRaster,0,0
16,1079,VSM.Resolve,8160512,1
16,1079,VSM.ResolveTrace,8021504,1
16,1079,VSM.FilterHorizontal,65536,1
16,1079,VSM.FilterVertical,0,0
16,1079,VSM.FilterTemporalVertical,72448,1
16,1079,VSM.ResetFeedback,2304,1
17,1080,VSM.MarkReceiverPages,611840,1
17,1080,VSM.Allocate,11295488,1
17,1080,VSM.ClearPhysicalPages,473344,1
