observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,679,VSM.MarkReceiverPages,636672,1
0,679,VSM.Allocate,2106624,1
0,679,VSM.ClearPhysicalPages,1393920,1
0,679,VSM.PageOccupancy,118784,1
0,679,VSM.FinalizePages,2304,1
0,679,VSM.DynamicRaster,87040,1
0,679,VSM.LayoutRemap,2048,1
0,679,VSM.InvalidateStatic,2816,1
0,679,VSM.StaticCasterCull,125696,1
0,679,VSM.DynamicCasterCull,0,1
0,679,VSM.PageCull,105984,1
0,679,VSM.StaticRaster,9820416,1
0,679,VSM.UnityCompatibilityRaster,0,0
0,679,VSM.Resolve,5139968,1
0,679,VSM.ResolveTrace,5005824,1
0,679,VSM.FilterHorizontal,64512,1
0,679,VSM.FilterVertical,0,0
0,679,VSM.FilterTemporalVertical,69120,1
0,679,VSM.ResetFeedback,2304,1
1,680,VSM.MarkReceiverPages,637440,1
1,680,VSM.Allocate,2150912,1
1,680,VSM.ClearPhysicalPages,1398784,1
1,680,VSM.PageOccupancy,120064,1
1,680,VSM.FinalizePages,2048,1
1,680,VSM.DynamicRaster,21504,1
1,680,VSM.LayoutRemap,2304,1
1,680,VSM.InvalidateStatic,1792,1
1,680,VSM.StaticCasterCull,132352,1
1,680,VSM.DynamicCasterCull,0,1
1,680,VSM.PageCull,112896,1
1,680,VSM.StaticRaster,9940736,1
1,680,VSM.UnityCompatibilityRaster,0,0
1,680,VSM.Resolve,5216256,1
1,680,VSM.ResolveTrace,5080320,1
1,680,VSM.FilterHorizontal,64000,1
1,680,VSM.FilterVertical,0,0
1,680,VSM.FilterTemporalVertical,71936,1
1,680,VSM.ResetFeedback,2048,1
2,681,VSM.MarkReceiverPages,972288,1
2,681,VSM.Allocate,2137856,1
2,681,VSM.ClearPhysicalPages,1399552,1
2,681,VSM.PageOccupancy,121344,1
2,681,VSM.FinalizePages,2048,1
2,681,VSM.DynamicRaster,26368,1
2,681,VSM.LayoutRemap,2304,1
2,681,VSM.InvalidateStatic,2304,1
2,681,VSM.StaticCasterCull,120064,1
2,681,VSM.DynamicCasterCull,0,1
2,681,VSM.PageCull,100864,1
2,681,VSM.StaticRaster,9834240,1
2,681,VSM.UnityCompatibilityRaster,0,0
2,681,VSM.Resolve,5150464,1
2,681,VSM.ResolveTrace,5015296,1
2,681,VSM.FilterHorizontal,63744,1
2,681,VSM.FilterVertical,0,0
2,681,VSM.FilterTemporalVertical,71168,1
2,681,VSM.ResetFeedback,2304,1
3,682,VSM.MarkReceiverPages,918016,1
3,682,VSM.Allocate,2127104,1
3,682,VSM.ClearPhysicalPages,1391616,1
3,682,VSM.PageOccupancy,119552,1
3,682,VSM.FinalizePages,2560,1
3,682,VSM.DynamicRaster,27904,1
3,682,VSM.LayoutRemap,2304,1
3,682,VSM.InvalidateStatic,2560,1
3,682,VSM.StaticCasterCull,129024,1
3,682,VSM.DynamicCasterCull,0,1
3,682,VSM.PageCull,109568,1
3,682,VSM.StaticRaster,9798912,1
3,682,VSM.UnityCompatibilityRaster,0,0
3,682,VSM.Resolve,5223168,1
3,682,VSM.ResolveTrace,5088512,1
3,682,VSM.FilterHorizontal,64512,1
3,682,VSM.FilterVertical,0,0
3,682,VSM.FilterTemporalVertical,69888,1
3,682,VSM.ResetFeedback,2304,1
4,683,VSM.MarkReceiverPages,1146880,1
4,683,VSM.Allocate,2106880,1
4,683,VSM.ClearPhysicalPages,1387008,1
4,683,VSM.PageOccupancy,118016,1
4,683,VSM.FinalizePages,2560,1
4,683,VSM.DynamicRaster,9984,1
4,683,VSM.LayoutRemap,2304,1
4,683,VSM.InvalidateStatic,2304,1
4,683,VSM.StaticCasterCull,130816,1
4,683,VSM.DynamicCasterCull,0,1
4,683,VSM.PageCull,111616,1
4,683,VSM.StaticRaster,9833984,1
4,683,VSM.UnityCompatibilityRaster,0,0
4,683,VSM.Resolve,5176320,1
4,683,VSM.ResolveTrace,5041152,1
4,683,VSM.FilterHorizontal,64000,1
4,683,VSM.FilterVertical,0,0
4,683,VSM.FilterTemporalVertical,70912,1
4,683,VSM.ResetFeedback,2304,1
5,684,VSM.MarkReceiverPages,630784,1
5,684,VSM.Allocate,2091776,1
5,684,VSM.ClearPhysicalPages,1388032,1
5,684,VSM.PageOccupancy,122624,1
5,684,VSM.FinalizePages,2304,1
5,684,VSM.DynamicRaster,42496,1
5,684,VSM.LayoutRemap,2304,1
5,684,VSM.InvalidateStatic,2560,1
5,684,VSM.StaticCasterCull,128512,1
5,684,VSM.DynamicCasterCull,0,1
5,684,VSM.PageCull,108800,1
5,684,VSM.StaticRaster,9725184,1
5,684,VSM.UnityCompatibilityRaster,0,0
5,684,VSM.Resolve,5163520,1
5,684,VSM.ResolveTrace,5028608,1
5,684,VSM.FilterHorizontal,63744,1
5,684,VSM.FilterVertical,0,0
5,684,VSM.FilterTemporalVertical,70912,1
5,684,VSM.ResetFeedback,2304,1
6,685,VSM.MarkReceiverPages,630272,1
6,685,VSM.Allocate,2089472,1
6,685,VSM.ClearPhysicalPages,1708288,1
6,685,VSM.PageOccupancy,118528,1
6,685,VSM.FinalizePages,2304,1
6,685,VSM.DynamicRaster,10240,1
6,685,VSM.LayoutRemap,2304,1
6,685,VSM.InvalidateStatic,1792,1
6,685,VSM.StaticCasterCull,133120,1
6,685,VSM.DynamicCasterCull,0,1
6,685,VSM.PageCull,112384,1
6,685,VSM.StaticRaster,9807104,1
6,685,VSM.UnityCompatibilityRaster,0,0
6,685,VSM.Resolve,5158912,1
6,685,VSM.ResolveTrace,5025792,1
6,685,VSM.FilterHorizontal,64000,1
6,685,VSM.FilterVertical,0,0
6,685,VSM.FilterTemporalVertical,68608,1
6,685,VSM.ResetFeedback,2304,1
7,686,VSM.MarkReceiverPages,1144064,1
7,686,VSM.Allocate,2107392,1
7,686,VSM.ClearPhysicalPages,1386752,1
7,686,VSM.PageOccupancy,118528,1
7,686,VSM.FinalizePages,2048,1
7,686,VSM.DynamicRaster,32256,1
7,686,VSM.LayoutRemap,2560,1
7,686,VSM.InvalidateStatic,2304,1
7,686,VSM.StaticCasterCull,133120,1
7,686,VSM.DynamicCasterCull,0,1
7,686,VSM.PageCull,114176,1
7,686,VSM.StaticRaster,9728768,1
7,686,VSM.UnityCompatibilityRaster,0,0
7,686,VSM.Resolve,5148928,1
7,686,VSM.ResolveTrace,5016064,1
7,686,VSM.FilterHorizontal,63744,1
7,686,VSM.FilterVertical,0,0
7,686,VSM.FilterTemporalVertical,68608,1
7,686,VSM.ResetFeedback,2304,1
8,687,VSM.MarkReceiverPages,633856,1
8,687,VSM.Allocate,2125056,1
8,687,VSM.ClearPhysicalPages,1530368,1
8,687,VSM.PageOccupancy,122368,1
8,687,VSM.FinalizePages,2560,1
8,687,VSM.DynamicRaster,32000,1
8,687,VSM.LayoutRemap,2304,1
8,687,VSM.InvalidateStatic,2560,1
8,687,VSM.StaticCasterCull,130816,1
8,687,VSM.DynamicCasterCull,0,1
8,687,VSM.PageCull,109824,1
8,687,VSM.StaticRaster,10039296,1
8,687,VSM.UnityCompatibilityRaster,0,0
8,687,VSM.Resolve,5264896,1
8,687,VSM.ResolveTrace,5127680,1
8,687,VSM.FilterHorizontal,64768,1
8,687,VSM.FilterVertical,0,0
8,687,VSM.FilterTemporalVertical,72448,1
8,687,VSM.ResetFeedback,2560,1
9,688,VSM.MarkReceiverPages,1115904,1
9,688,VSM.Allocate,2124032,1
9,688,VSM.ClearPhysicalPages,1394432,1
9,688,VSM.PageOccupancy,118784,1
9,688,VSM.FinalizePages,2304,1
9,688,VSM.DynamicRaster,28672,1
9,688,VSM.LayoutRemap,2304,1
9,688,VSM.InvalidateStatic,2304,1
9,688,VSM.StaticCasterCull,131328,1
9,688,VSM.DynamicCasterCull,0,1
9,688,VSM.PageCull,112384,1
9,688,VSM.StaticRaster,9862144,1
9,688,VSM.UnityCompatibilityRaster,0,0
9,688,VSM.Resolve,5148672,1
9,688,VSM.ResolveTrace,5012992,1
9,688,VSM.FilterHorizontal,64000,1
9,688,VSM.FilterVertical,0,0
9,688,VSM.FilterTemporalVertical,71168,1
9,688,VSM.ResetFeedback,2304,1
10,689,VSM.MarkReceiverPages,646144,1
10,689,VSM.Allocate,2136320,1
10,689,VSM.ClearPhysicalPages,1393920,1
10,689,VSM.PageOccupancy,120320,1
10,689,VSM.FinalizePages,2304,1
10,689,VSM.DynamicRaster,26624,1
10,689,VSM.LayoutRemap,2304,1
10,689,VSM.InvalidateStatic,1792,1
10,689,VSM.StaticCasterCull,116992,1
10,689,VSM.DynamicCasterCull,0,1
10,689,VSM.PageCull,98048,1
10,689,VSM.StaticRaster,10438912,1
10,689,VSM.UnityCompatibilityRaster,0,0
10,689,VSM.Resolve,5258752,1
