observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,2791,VSM.MarkReceiverPages,612864,1
0,2791,VSM.Allocate,2106880,1
0,2791,VSM.ClearPhysicalPages,269056,1
0,2791,VSM.PageOccupancy,129792,1
0,2791,VSM.FinalizePages,2048,1
0,2791,VSM.DynamicRaster,79616,1
0,2791,VSM.LayoutRemap,2560,1
0,2791,VSM.InvalidateStatic,2816,1
0,2791,VSM.StaticCasterCull,121856,1
0,2791,VSM.DynamicCasterCull,0,1
0,2791,VSM.PageCull,102656,1
0,2791,VSM.StaticRaster,8123648,1
0,2791,VSM.UnityCompatibilityRaster,0,0
0,2791,VSM.Resolve,4692224,1
0,2791,VSM.ResolveTrace,4558848,1
0,2791,VSM.FilterHorizontal,61952,1
0,2791,VSM.FilterVertical,0,0
0,2791,VSM.FilterTemporalVertical,71168,1
0,2791,VSM.ResetFeedback,2048,1
1,2792,VSM.MarkReceiverPages,613888,1
1,2792,VSM.Allocate,2136320,1
1,2792,VSM.ClearPhysicalPages,287488,1
1,2792,VSM.PageOccupancy,136448,1
1,2792,VSM.FinalizePages,1792,1
1,2792,VSM.DynamicRaster,33792,1
1,2792,VSM.LayoutRemap,2560,1
1,2792,VSM.InvalidateStatic,1792,1
1,2792,VSM.StaticCasterCull,141568,1
1,2792,VSM.DynamicCasterCull,0,1
1,2792,VSM.PageCull,122368,1
1,2792,VSM.StaticRaster,8032256,1
1,2792,VSM.UnityCompatibilityRaster,0,0
1,2792,VSM.Resolve,4672000,1
1,2792,VSM.ResolveTrace,4538880,1
1,2792,VSM.FilterHorizontal,61696,1
1,2792,VSM.FilterVertical,0,0
1,2792,VSM.FilterTemporalVertical,71424,1
1,2792,VSM.ResetFeedback,2304,1
2,2793,VSM.MarkReceiverPages,615424,1
2,2793,VSM.Allocate,2120448,1
2,2793,VSM.ClearPhysicalPages,267776,1
2,2793,VSM.PageOccupancy,128512,1
2,2793,VSM.FinalizePages,2048,1
2,2793,VSM.DynamicRaster,14080,1
2,2793,VSM.LayoutRemap,2304,1
2,2793,VSM.InvalidateStatic,1792,1
2,2793,VSM.StaticCasterCull,123136,1
2,2793,VSM.DynamicCasterCull,0,1
2,2793,VSM.PageCull,103680,1
2,2793,VSM.StaticRaster,8486912,1
2,2793,VSM.UnityCompatibilityRaster,0,0
2,2793,VSM.Resolve,4695040,1
2,2793,VSM.ResolveTrace,4561920,1
2,2793,VSM.FilterHorizontal,61440,1
2,2793,VSM.FilterVertical,0,0
2,2793,VSM.FilterTemporalVertical,71424,1
2,2793,VSM.ResetFeedback,2304,1
3,2794,VSM.MarkReceiverPages,612352,1
3,2794,VSM.Allocate,2088192,1
3,2794,VSM.ClearPhysicalPages,268032,1
3,2794,VSM.PageOccupancy,162816,1
3,2794,VSM.FinalizePages,2048,1
3,2794,VSM.DynamicRaster,88832,1
3,2794,VSM.LayoutRemap,2304,1
3,2794,VSM.InvalidateStatic,2560,1
3,2794,VSM.StaticCasterCull,122112,1
3,2794,VSM.DynamicCasterCull,0,1
3,2794,VSM.PageCull,102656,1
3,2794,VSM.StaticRaster,8276480,1
3,2794,VSM.UnityCompatibilityRaster,0,0
3,2794,VSM.Resolve,4687872,1
3,2794,VSM.ResolveTrace,4557056,1
3,2794,VSM.FilterHorizontal,61696,1
3,2794,VSM.FilterVertical,0,0
3,2794,VSM.FilterTemporalVertical,68864,1
3,2794,VSM.ResetFeedback,2304,1
4,2795,VSM.MarkReceiverPages,606976,1
4,2795,VSM.Allocate,2089216,1
4,2795,VSM.ClearPhysicalPages,267520,1
4,2795,VSM.PageOccupancy,129024,1
4,2795,VSM.FinalizePages,1792,1
4,2795,VSM.DynamicRaster,92672,1
4,2795,VSM.LayoutRemap,2560,1
4,2795,VSM.InvalidateStatic,2048,1
4,2795,VSM.StaticCasterCull,120576,1
4,2795,VSM.DynamicCasterCull,0,1
4,2795,VSM.PageCull,101632,1
4,2795,VSM.StaticRaster,7899904,1
4,2795,VSM.UnityCompatibilityRaster,0,0
4,2795,VSM.Resolve,4702720,1
4,2795,VSM.ResolveTrace,4571392,1
4,2795,VSM.FilterHorizontal,61440,1
4,2795,VSM.FilterVertical,0,0
4,2795,VSM.FilterTemporalVertical,69376,1
4,2795,VSM.ResetFeedback,2304,1
5,2796,VSM.MarkReceiverPages,613632,1
5,2796,VSM.Allocate,2110464,1
5,2796,VSM.ClearPhysicalPages,269824,1
5,2796,VSM.PageOccupancy,129024,1
5,2796,VSM.FinalizePages,2048,1
5,2796,VSM.DynamicRaster,85504,1
5,2796,VSM.LayoutRemap,2304,1
5,2796,VSM.InvalidateStatic,1792,1
5,2796,VSM.StaticCasterCull,128000,1
5,2796,VSM.DynamicCasterCull,0,1
5,2796,VSM.PageCull,109312,1
5,2796,VSM.StaticRaster,7943424,1
5,2796,VSM.UnityCompatibilityRaster,0,0
5,2796,VSM.Resolve,4716800,1
5,2796,VSM.ResolveTrace,4583680,1
5,2796,VSM.FilterHorizontal,61696,1
5,2796,VSM.FilterVertical,0,0
5,2796,VSM.FilterTemporalVertical,70912,1
5,2796,VSM.ResetFeedback,2304,1
6,2797,VSM.MarkReceiverPages,611328,1
6,2797,VSM.Allocate,2091776,1
6,2797,VSM.ClearPhysicalPages,267264,1
6,2797,VSM.PageOccupancy,125952,1
6,2797,VSM.FinalizePages,2304,1
6,2797,VSM.DynamicRaster,86016,1
6,2797,VSM.LayoutRemap,2048,1
6,2797,VSM.InvalidateStatic,1792,1
6,2797,VSM.StaticCasterCull,124672,1
6,2797,VSM.DynamicCasterCull,0,1
6,2797,VSM.PageCull,105728,1
6,2797,VSM.StaticRaster,7940608,1
6,2797,VSM.UnityCompatibilityRaster,0,0
6,2797,VSM.Resolve,4694272,1
6,2797,VSM.ResolveTrace,4561920,1
6,2797,VSM.FilterHorizontal,61440,1
6,2797,VSM.FilterVertical,0,0
6,2797,VSM.FilterTemporalVertical,70656,1
6,2797,VSM.ResetFeedback,2304,1
7,2798,VSM.MarkReceiverPages,612608,1
7,2798,VSM.Allocate,2091776,1
7,2798,VSM.ClearPhysicalPages,267520,1
7,2798,VSM.PageOccupancy,131840,1
7,2798,VSM.FinalizePages,2304,1
7,2798,VSM.DynamicRaster,88064,1
7,2798,VSM.LayoutRemap,2304,1
7,2798,VSM.InvalidateStatic,2560,1
7,2798,VSM.StaticCasterCull,128000,1
7,2798,VSM.DynamicCasterCull,0,1
7,2798,VSM.PageCull,109056,1
7,2798,VSM.StaticRaster,8422656,1
7,2798,VSM.UnityCompatibilityRaster,0,0
7,2798,VSM.Resolve,4679936,1
7,2798,VSM.ResolveTrace,4549120,1
7,2798,VSM.FilterHorizontal,61440,1
7,2798,VSM.FilterVertical,0,0
7,2798,VSM.FilterTemporalVertical,69120,1
7,2798,VSM.ResetFeedback,2304,1
8,2799,VSM.MarkReceiverPages,611072,1
8,2799,VSM.Allocate,2113792,1
8,2799,VSM.ClearPhysicalPages,269824,1
8,2799,VSM.PageOccupancy,134400,1
8,2799,VSM.FinalizePages,1792,1
8,2799,VSM.DynamicRaster,91648,1
8,2799,VSM.LayoutRemap,2304,1
8,2799,VSM.InvalidateStatic,1792,1
8,2799,VSM.StaticCasterCull,119808,1
8,2799,VSM.DynamicCasterCull,0,1
8,2799,VSM.PageCull,101120,1
8,2799,VSM.StaticRaster,7968000,1
8,2799,VSM.UnityCompatibilityRaster,0,0
8,2799,VSM.Resolve,4728064,1
8,2799,VSM.ResolveTrace,4596480,1
8,2799,VSM.FilterHorizontal,61696,1
8,2799,VSM.FilterVertical,0,0
8,2799,VSM.FilterTemporalVertical,69632,1
8,2799,VSM.ResetFeedback,2304,1
9,2800,VSM.MarkReceiverPages,612352,1
9,2800,VSM.Allocate,2103296,1
9,2800,VSM.ClearPhysicalPages,268544,1
9,2800,VSM.PageOccupancy,131840,1
9,2800,VSM.FinalizePages,2048,1
9,2800,VSM.DynamicRaster,24064,1
