observation,camera_frame_observed,marker,gpu_ns,gpu_sample_count
0,1639,VSM.MarkReceiverPages,1071360,1
0,1639,VSM.Allocate,11310080,1
0,1639,VSM.ClearPhysicalPages,3206144,1
0,1639,VSM.PageOccupancy,202752,1
0,1639,VSM.FinalizePages,2304,1
0,1639,VSM.DynamicRaster,62208,1
0,1639,VSM.LayoutRemap,2304,1
0,1639,VSM.InvalidateStatic,2304,1
0,1639,VSM.StaticCasterCull,172800,1
0,1639,VSM.DynamicCasterCull,0,1
0,1639,VSM.PageCull,153088,1
0,1639,VSM.StaticRaster,34160640,1
0,1639,VSM.UnityCompatibilityRaster,0,0
0,1639,VSM.Resolve,21240832,1
0,1639,VSM.ResolveTrace,21101312,1
0,1639,VSM.FilterHorizontal,66048,1
0,1639,VSM.FilterVertical,0,0
0,1639,VSM.FilterTemporalVertical,72448,1
0,1639,VSM.ResetFeedback,2560,1
1,1640,VSM.MarkReceiverPages,613888,1
1,1640,VSM.Allocate,11290880,1
1,1640,VSM.ClearPhysicalPages,3200768,1
1,1640,VSM.PageOccupancy,204544,1
1,1640,VSM.FinalizePages,2304,1
1,1640,VSM.DynamicRaster,27392,1
1,1640,VSM.LayoutRemap,2560,1
1,1640,VSM.InvalidateStatic,2560,1
1,1640,VSM.StaticCasterCull,180736,1
1,1640,VSM.DynamicCasterCull,0,1
1,1640,VSM.PageCull,160768,1
1,1640,VSM.StaticRaster,35019264,1
1,1640,VSM.UnityCompatibilityRaster,0,0
1,1640,VSM.Resolve,20978432,1
1,1640,VSM.ResolveTrace,20838400,1
1,1640,VSM.FilterHorizontal,66816,1
1,1640,VSM.FilterVertical,0,0
1,1640,VSM.FilterTemporalVertical,72448,1
1,1640,VSM.ResetFeedback,2304,1
2,1641,VSM.MarkReceiverPages,613120,1
2,1641,VSM.Allocate,11324928,1
2,1641,VSM.ClearPhysicalPages,3403264,1
2,1641,VSM.PageOccupancy,211200,1
2,1641,VSM.FinalizePages,2304,1
2,1641,VSM.DynamicRaster,11264,1
2,1641,VSM.LayoutRemap,2304,1
2,1641,VSM.InvalidateStatic,2560,1
2,1641,VSM.StaticCasterCull,177152,1
2,1641,VSM.DynamicCasterCull,0,1
2,1641,VSM.PageCull,152576,1
